id,week_date,week_diff,month_date,month_diff,tract_racial_majority
48201241102,,,22/03/2020,0.129032258064516,Other
48201241103,,,22/03/2020,0.142857142857143,Other
48201241300,,,22/03/2020,0.173913043478261,Other
48201241400,,,22/03/2020,0.307692307692308,White
48201241500,,,22/03/2020,0.0476190476190476,Other
48201250200,,,22/03/2020,0.0952380952380952,Other
48201250301,,,22/03/2020,0.2,Other
48201250302,,,22/03/2020,0.210526315789474,Other
48201250401,,,22/03/2020,0.333333333333333,Other
48201250500,,,22/03/2020,0.125,Other
48201250600,,,22/03/2020,0.108108108108108,Other
48201250701,,,22/03/2020,0.8,White
48201250702,,,22/03/2020,0.4,White
48201250800,,,22/03/2020,0.5,White
48201250900,,,22/03/2020,1,White
48201251000,,,22/03/2020,0.8,White
48201251100,,,22/03/2020,0.25,White
48201251200,,,22/03/2020,0.19047619047619,White
48201251300,,,22/03/2020,0.8,White
48201251401,,,22/03/2020,0.8,White
48201251501,,,22/03/2020,1,White
48201251502,,,22/03/2020,0.444444444444444,White
48201251503,,,22/03/2020,0.666666666666667,White
48201251700,,,22/03/2020,0.05,White
48201251800,,,22/03/2020,1,White
48201251901,,,22/03/2020,0.25,White
48201252000,,,22/03/2020,0.333333333333333,Other
48201252100,,,22/03/2020,0.8,Other
48201252200,,,22/03/2020,0.19047619047619,Latinx
48201252301,,,22/03/2020,0.166666666666667,Latinx
48201252302,,,22/03/2020,0.125,Latinx
48201252400,,,22/03/2020,0.2,Latinx
48201252500,,,22/03/2020,0.137931034482759,Latinx
48201252600,,,22/03/2020,0.2,Latinx
48201252800,,,22/03/2020,0.222222222222222,Other
48201252900,,,22/03/2020,0.173913043478261,White
48201253000,,,22/03/2020,0.235294117647059,Other
48201253100,,,22/03/2020,0.363636363636364,Other
48201253300,,,22/03/2020,0.4,White
48201253400,,,22/03/2020,0.666666666666667,Other
48201253500,,,22/03/2020,0.108108108108108,Other
48201253800,,,22/03/2020,0.0930232558139535,Other
48201254000,,,22/03/2020,0.285714285714286,Other
48201254100,,,22/03/2020,0.285714285714286,Latinx
48201254200,,,22/03/2020,0.363636363636364,Latinx
48201254300,,,22/03/2020,0.333333333333333,Latinx
48201254400,,,22/03/2020,0.333333333333333,Latinx
48201254500,,,22/03/2020,0.5,Latinx
48201254600,,,22/03/2020,0.222222222222222,Latinx
48201254700,,,22/03/2020,0.222222222222222,Other
48201310100,,,22/03/2020,0.0727272727272727,Other
48201310200,,,22/03/2020,0.4,Other
48201310300,,,22/03/2020,0.307692307692308,Latinx
48201310400,,,22/03/2020,0.571428571428571,Latinx
48201310500,,,22/03/2020,0.307692307692308,Latinx
48201310600,,,22/03/2020,0.4,Latinx
48201310700,,,22/03/2020,0.444444444444444,Latinx
48201310800,,,22/03/2020,0.8,Latinx
48201310900,,,22/03/2020,0.181818181818182,Latinx
48201311000,,,22/03/2020,0.222222222222222,Latinx
48201311100,,,22/03/2020,0.571428571428571,Latinx
48201311200,,,22/03/2020,0.266666666666667,Latinx
48201311300,,,22/03/2020,0.571428571428571,Latinx
48201311400,,,22/03/2020,0.571428571428571,Latinx
48201311500,,,22/03/2020,0.2,Latinx
48201311600,,,22/03/2020,1,Latinx
48201311800,,,22/03/2020,0.666666666666667,Latinx
48201311900,,,22/03/2020,0.307692307692308,Latinx
48201312000,,,22/03/2020,0.333333333333333,Other
48201312200,,,22/03/2020,0.19047619047619,Black
48201312400,,,22/03/2020,0.25,Black
48201312600,,,22/03/2020,0.222222222222222,Other
48201312700,,,22/03/2020,0.333333333333333,Black
48201312800,,,22/03/2020,0.166666666666667,Black
48201312900,,,22/03/2020,0.181818181818182,Black
48201313000,,,22/03/2020,0.166666666666667,Black
48201313100,,,22/03/2020,0.4,White
48201313300,,,22/03/2020,0.210526315789474,Black
48201313400,,,22/03/2020,0.0975609756097561,Black
48201313500,,,22/03/2020,0.108108108108108,Black
48201314001,,,22/03/2020,0.571428571428571,Other
48201314400,,,22/03/2020,0.8,Other
48201320100,,,22/03/2020,0.307692307692308,Latinx
48201320200,,,22/03/2020,0.571428571428571,Latinx
48201320500,,,22/03/2020,0.5,Latinx
48201320601,,,22/03/2020,0.571428571428571,Latinx
48201320602,,,22/03/2020,0.5,Latinx
48201320800,,,22/03/2020,0.444444444444444,Latinx
48201321000,,,22/03/2020,0.102564102564103,Latinx
48201321100,,,22/03/2020,0.121212121212121,Latinx
48201321200,,,22/03/2020,0.235294117647059,Latinx
48201321300,,,22/03/2020,0.0353982300884956,Latinx
48201321401,,,22/03/2020,0.333333333333333,Latinx
48201321402,,,22/03/2020,0.571428571428571,Latinx
48201321500,,,22/03/2020,0.266666666666667,Latinx
48201321600,,,22/03/2020,0.307692307692308,Latinx
48201321700,,,22/03/2020,0.8,Latinx
48201321800,,,22/03/2020,0.8,Latinx
48201321900,,,22/03/2020,0.285714285714286,Latinx
48201322000,,,22/03/2020,0.125,Latinx
48201322200,,,22/03/2020,0.333333333333333,Latinx
48201322600,,,22/03/2020,0.210526315789474,Latinx
48201322700,,,22/03/2020,0.2,Latinx
48201322800,,,22/03/2020,0.285714285714286,Latinx
48201322900,,,22/03/2020,0.307692307692308,Latinx
48201323000,,,22/03/2020,0.166666666666667,Latinx
48201323200,,,22/03/2020,0.444444444444444,Latinx
48201323600,,,22/03/2020,0.129032258064516,Latinx
48201323702,,,22/03/2020,0.181818181818182,Latinx
48201323801,,,22/03/2020,0.444444444444444,Latinx
48201323802,,,22/03/2020,0.235294117647059,Latinx
48201323900,,,22/03/2020,0.266666666666667,Latinx
48201324000,,,22/03/2020,0.5,Other
48201324200,,,22/03/2020,0.8,Latinx
48201330100,,,22/03/2020,0.173913043478261,Latinx
48201330302,,,22/03/2020,0.235294117647059,Latinx
48201330303,,,22/03/2020,0.2,Other
48201330400,,,22/03/2020,0.333333333333333,Latinx
48201330600,,,22/03/2020,0.235294117647059,Black
48201330700,,,22/03/2020,0.133333333333333,Latinx
48201330800,,,22/03/2020,0.16,Black
48201330900,,,22/03/2020,0.121212121212121,Other
48201331100,,,22/03/2020,0.166666666666667,Black
48201331200,,,22/03/2020,0.222222222222222,Black
48201331300,,,22/03/2020,0.222222222222222,Black
48201331400,,,22/03/2020,0.173913043478261,Black
48201331500,,,22/03/2020,0.142857142857143,Black
48201331602,,,22/03/2020,0.121212121212121,Black
48201332100,,,22/03/2020,0.444444444444444,Latinx
48201332200,,,22/03/2020,0.2,Black
48201332300,,,22/03/2020,0.181818181818182,Black
48201332400,,,22/03/2020,0.285714285714286,Black
48201332500,,,22/03/2020,0.285714285714286,Latinx
48201332600,,,22/03/2020,0.19047619047619,Latinx
48201332800,,,22/03/2020,0.25,Latinx
48201332900,,,22/03/2020,0.363636363636364,Latinx
48201333000,,,22/03/2020,0.5,Latinx
48201333100,,,22/03/2020,0.285714285714286,Other
48201333600,,,22/03/2020,0.363636363636364,Latinx
48201333700,,,22/03/2020,0.571428571428571,Latinx
48201333800,,,22/03/2020,0.210526315789474,Latinx
48201333901,,,22/03/2020,0.5,Latinx
48201334001,,,22/03/2020,0.114285714285714,Other
48201334002,,,22/03/2020,0.222222222222222,Other
48201340100,,,22/03/2020,0.0851063829787234,Other
48201340201,,,22/03/2020,0.8,White
48201340202,,,22/03/2020,0.8,White
48201340203,,,22/03/2020,0.5,White
48201340301,,,22/03/2020,1,White
48201340302,,,22/03/2020,0.571428571428571,White
48201340400,,,22/03/2020,1,White
