month_of_payment,county_geoid_coalesced,county_monthly_spending,pct_county_all_spending_monthly,national_monthly_spending,national_all_spending,pct_national_all_spending_monthly,county_total_dataset_spending,county_total_unique_assisted_addresses
10/01/2021,28083,248745.44,7.90877619169208,1785562901.5214994,20642637756.227936,8.649877610640097,3205501.31,889
10/01/2021,28085,65143.02,9.532449329639702,1785562901.5214994,20642637756.227936,8.649877610640097,782347.19,141
10/01/2021,28087,465997.66,7.856900427673977,1785562901.5214994,20642637756.227936,8.649877610640097,5951377.31,1319
10/01/2021,28089,1609238.79,9.705682478473564,1785562901.5214994,20642637756.227936,8.649877610640097,16603869.02,1887
10/01/2021,28091,161505.98,11.859529710763244,1785562901.5214994,20642637756.227936,8.649877610640097,1395370.09,250
10/01/2021,28093,58820.29,4.45474011282615,1785562901.5214994,20642637756.227936,8.649877610640097,1415576.94,284
10/01/2021,28095,124896.14,10.876138713143739,1785562901.5214994,20642637756.227936,8.649877610640097,1211375.01,288
10/01/2021,28099,39661.98,13.777330274265651,1785562901.5214994,20642637756.227936,8.649877610640097,433170.41,115
10/01/2021,28105,246737.21,5.4817669380060154,1785562901.5214994,20642637756.227936,8.649877610640097,4524495.22,921
10/01/2021,28107,149399.2,7.957977138707954,1785562901.5214994,20642637756.227936,8.649877610640097,2037521.76,411
10/01/2021,28109,228538.59,16.408816871986478,1785562901.5214994,20642637756.227936,8.649877610640097,1432928.3,235
10/01/2021,28111,58017.39,100,1785562901.5214994,20642637756.227936,8.649877610640097,178960.56,43
10/01/2021,28113,451764.54,11.672468542999196,1785562901.5214994,20642637756.227936,8.649877610640097,3904407.75,646
10/01/2021,28115,92677.39,13.780819001316605,1785562901.5214994,20642637756.227936,8.649877610640097,802392.14,223
10/01/2021,28119,121156.14,19.179402830679404,1785562901.5214994,20642637756.227936,8.649877610640097,832583.62,214
10/01/2021,28121,1052814.79,9.693408097517585,1785562901.5214994,20642637756.227936,8.649877610640097,10898609.82,1271
10/01/2021,28123,56762.92,15.131033312444375,1785562901.5214994,20642637756.227936,8.649877610640097,605872.42,121
10/01/2021,28127,72705.58,9.8543996117529,1785562901.5214994,20642637756.227936,8.649877610640097,905817.38,197
10/01/2021,28131,29162.96,25.36716461636232,1785562901.5214994,20642637756.227936,8.649877610640097,342596.43,66
10/01/2021,28133,133404.62,4.871827319554423,1785562901.5214994,20642637756.227936,8.649877610640097,2774709.77,632
10/01/2021,28135,67834.99,10.354796740660287,1785562901.5214994,20642637756.227936,8.649877610640097,737713.51,204
10/01/2021,28137,68729.67,5.476262031081956,1785562901.5214994,20642637756.227936,8.649877610640097,1332364.21,260
10/01/2021,28143,509450.35,9.081601847075863,1785562901.5214994,20642637756.227936,8.649877610640097,5628479.04,1015
10/01/2021,28145,50431.98,6.449026101021518,1785562901.5214994,20642637756.227936,8.649877610640097,869439.51,221
10/01/2021,28149,554638.66,8.90065258675584,1785562901.5214994,20642637756.227936,8.649877610640097,6278042.14,930
10/01/2021,28151,396216.87,5.178983458973626,1785562901.5214994,20642637756.227936,8.649877610640097,7682856.06,1511
10/01/2021,28163,190629.38,7.9691837938589405,1785562901.5214994,20642637756.227936,8.649877610640097,2501481.91,499
10/01/2021,29019,483667.25,3.180423681096061,1785562901.5214994,20642637756.227936,8.649877610640097,15207635.79,3070
10/01/2021,29021,190537.36,4.033186271694639,1785562901.5214994,20642637756.227936,8.649877610640097,4738819.47,836
10/01/2021,29023,109836.7,4.154242112797855,1785562901.5214994,20642637756.227936,8.649877610640097,2703385.49,601
10/01/2021,29031,191482.18,2.790104476449602,1785562901.5214994,20642637756.227936,8.649877610640097,6862903.58,1600
10/01/2021,29037,148471.32,2.4755696074205193,1785562901.5214994,20642637756.227936,8.649877610640097,6073509.18,812
10/01/2021,29043,111857.85,5.5001842272601795,1785562901.5214994,20642637756.227936,8.649877610640097,2087670.54,388
10/01/2021,29051,130638.84,2.6555888274816466,1785562901.5214994,20642637756.227936,8.649877610640097,4919392.59,1102
10/01/2021,29069,58207.73,1.4175179200637364,1785562901.5214994,20642637756.227936,8.649877610640097,4230374.43,1002
10/01/2021,29071,101833.45,3.2542028948910535,1785562901.5214994,20642637756.227936,8.649877610640097,3129290.13,662
10/01/2021,29077,781052.92,3.671636647312979,1785562901.5214994,20642637756.227936,8.649877610640097,21282942.09,4745
10/01/2021,29097,154023.22,3.8446260009191664,1785562901.5214994,20642637756.227936,8.649877610640097,4006195.14,842
10/01/2021,29099,459445.88,4.131460141912077,1785562901.5214994,20642637756.227936,8.649877610640097,11156021.47,2255
10/01/2021,29101,53410,6.005651114174219,1785562901.5214994,20642637756.227936,8.649877610640097,1009057.84,219
10/01/2021,29105,70581,3.532422297594845,1785562901.5214994,20642637756.227936,8.649877610640097,2049668.04,423
10/01/2021,29133,34557.18,2.809251545456281,1785562901.5214994,20642637756.227936,8.649877610640097,1281608.9,379
10/01/2021,29143,33840.39,1.894476278600419,1785562901.5214994,20642637756.227936,8.649877610640097,1864899.35,747
10/01/2021,29145,41325.88,3.4581605210375024,1785562901.5214994,20642637756.227936,8.649877610640097,1305660.6,250
10/01/2021,29155,40480.23,2.3166645288575816,1785562901.5214994,20642637756.227936,8.649877610640097,1935925.57,293
10/01/2021,29161,44236.51,3.5892603777971868,1785562901.5214994,20642637756.227936,8.649877610640097,1313809.82,331
10/01/2021,29169,73227.11,2.9432510561244096,1785562901.5214994,20642637756.227936,8.649877610640097,2540808.61,580
10/01/2021,29175,94408.48,9.173436099755577,1785562901.5214994,20642637756.227936,8.649877610640097,1277210.29,242
10/01/2021,29183,632988.27,3.724029758959101,1785562901.5214994,20642637756.227936,8.649877610640097,17001325.25,2360
10/01/2021,29187,75864.95,3.436781374045171,1785562901.5214994,20642637756.227936,8.649877610640097,2389426.06,467
10/01/2021,29189,9877847.82,4.6126721850647545,1785562901.5214994,20642637756.227936,8.649877610640097,214167413.19,29928
10/01/2021,29195,14439.91,8.981052783730112,1785562901.5214994,20642637756.227936,8.649877610640097,384985.51,113
10/01/2021,29201,71892.22,2.375299652606716,1785562901.5214994,20642637756.227936,8.649877610640097,3199406.8,742
10/01/2021,29213,82746.69,4.217230845064377,1785562901.5214994,20642637756.227936,8.649877610640097,2168826.01,392
10/01/2021,29219,42740.4,4.04970800447806,1785562901.5214994,20642637756.227936,8.649877610640097,1234163.39,221
10/01/2021,29510,4215930.32,3.6510789029232584,1785562901.5214994,20642637756.227936,8.649877610640097,115471366.276,17364
10/01/2021,32019,64391.25,12.437373948242367,1785562901.5214994,20642637756.227936,8.649877610640097,740726.48,135
10/01/2021,32510,84644.94,7.905826626841085,1785562901.5214994,20642637756.227936,8.649877610640097,1198264.12,161
10/01/2021,33001,472672.4,3.4173545403416288,1785562901.5214994,20642637756.227936,8.649877610640097,13885034.29,1229
10/01/2021,33003,246905.38,4.575489505602224,1785562901.5214994,20642637756.227936,8.649877610640097,5440609.43,1550
10/01/2021,33005,309437.35,2.8004698110705832,1785562901.5214994,20642637756.227936,8.649877610640097,11138196.15,1674
10/01/2021,33007,322999.46,5.759317292881552,1785562901.5214994,20642637756.227936,8.649877610640097,5676489.66,844
10/01/2021,33009,909560.07,5.043240443929503,1785562901.5214994,20642637756.227936,8.649877610640097,18206010.87,2245
10/01/2021,33011,4401204.66,3.4346436684443726,1785562901.5214994,20642637756.227936,8.649877610640097,128241299.39,11280
10/01/2021,33013,837938.92,3.091755141103053,1785562901.5214994,20642637756.227936,8.649877610640097,27143800.41,2236
10/01/2021,33015,1545685.89,3.4130929156029306,1785562901.5214994,20642637756.227936,8.649877610640097,45352679.92,3713
10/01/2021,33017,1176169.66,3.0506290890791177,1785562901.5214994,20642637756.227936,8.649877610640097,38554987.37,3713
10/01/2021,33019,226715.16,2.920393428931741,1785562901.5214994,20642637756.227936,8.649877610640097,7797506.32,970
10/01/2021,35001,6077337.26,4.632157603314329,1785562901.5214994,20642637756.227936,8.649877610640097,131265836.715,15706
10/01/2021,35005,231659.22,4.141620610230968,1785562901.5214994,20642637756.227936,8.649877610640097,5602586.06,1496
10/01/2021,35006,61191.15,4.353889436211941,1785562901.5214994,20642637756.227936,8.649877610640097,1487709.26,362
10/01/2021,35007,68675.37,17.45276317875381,1785562901.5214994,20642637756.227936,8.649877610640097,666407.98,159
10/01/2021,35009,238405.94,4.1919226202743145,1785562901.5214994,20642637756.227936,8.649877610640097,5735598.01,1624
10/01/2021,35013,3341831.86,23.17428126058966,1785562901.5214994,20642637756.227936,8.649877610640097,14420433.68,2208
10/01/2021,35015,440521.62,6.506585297527148,1785562901.5214994,20642637756.227936,8.649877610640097,6832861.67,1197
10/01/2021,35017,114356.24,4.143783507079803,1785562901.5214994,20642637756.227936,8.649877610640097,2798355.82,801
10/01/2021,35025,381111.82,4.206183705941513,1785562901.5214994,20642637756.227936,8.649877610640097,9104291.76,1730
10/01/2021,35027,47391.37,4.46287831641177,1785562901.5214994,20642637756.227936,8.649877610640097,1141823.78,341
10/01/2021,35029,63193.83,4.6587558331272145,1785562901.5214994,20642637756.227936,8.649877610640097,1450163.57,331
10/01/2021,35031,162709.25,4.868359677590848,1785562901.5214994,20642637756.227936,8.649877610640097,3360935.24,1237
10/01/2021,35035,218101.91,5.824877937827309,1785562901.5214994,20642637756.227936,8.649877610640097,3760734.72,772
10/01/2021,35037,23140.74,3.924324019071198,1785562901.5214994,20642637756.227936,8.649877610640097,754839.12,262
10/01/2021,35039,133443.56,5.519262533366317,1785562901.5214994,20642637756.227936,8.649877610640097,2471105.71,996
10/01/2021,35041,50099.33,2.616146240248622,1785562901.5214994,20642637756.227936,8.649877610640097,1974718.1,654
10/01/2021,35043,382109.23,4.285710605286773,1785562901.5214994,20642637756.227936,8.649877610640097,8921687.54,1486
10/01/2021,35045,647407.72,6.224582494737322,1785562901.5214994,20642637756.227936,8.649877610640097,10406236.32,3216
10/01/2021,35047,130987.2,5.859037141153869,1785562901.5214994,20642637756.227936,8.649877610640097,2292030.22,582
10/01/2021,35049,911952.78,4.8929071439403335,1785562901.5214994,20642637756.227936,8.649877610640097,18661382.38,2873
10/01/2021,35051,26530.3,4.664095565446365,1785562901.5214994,20642637756.227936,8.649877610640097,630115.92,213
10/01/2021,35053,92698.51,7.476634797919404,1785562901.5214994,20642637756.227936,8.649877610640097,1307668.99,559
10/01/2021,35055,132568.28,4.984373502461984,1785562901.5214994,20642637756.227936,8.649877610640097,2684771.42,1072
10/01/2021,35057,84631.85,12.705174779781034,1785562901.5214994,20642637756.227936,8.649877610640097,1018113.24,236
10/01/2021,35061,358679.78,6.008987073249934,1785562901.5214994,20642637756.227936,8.649877610640097,6006094.63,1250
10/01/2021,36001,2837648.14,14.285037823353061,1785562901.5214994,20642637756.227936,8.649877610640097,21272327.96,2403
10/01/2021,36003,103330.23,22.4250717690764,1785562901.5214994,20642637756.227936,8.649877610640097,693846.5,131
10/01/2021,36005,72005989.24,14.366991824845426,1785562901.5214994,20642637756.227936,8.649877610640097,537191812.49,28064
10/01/2021,36007,1230046.7,11.883742797893206,1785562901.5214994,20642637756.227936,8.649877610640097,11081542.5,1465
10/01/2021,36009,141861,14.698126583319295,1785562901.5214994,20642637756.227936,8.649877610640097,1177621.12,222
10/01/2021,36011,368046.73,12.906878901196233,1785562901.5214994,20642637756.227936,8.649877610640097,3157065.29,481
10/01/2021,36013,391048.17,13.007418208061807,1785562901.5214994,20642637756.227936,8.649877610640097,3248612.58,518
10/01/2021,36015,492913.27,15.068656870931784,1785562901.5214994,20642637756.227936,8.649877610640097,3506864.98,514
10/01/2021,36017,94014.55,13.277667747113247,1785562901.5214994,20642637756.227936,8.649877610640097,1012305.14,159
10/01/2021,36019,230998.21,17.931138430097878,1785562901.5214994,20642637756.227936,8.649877610640097,1442840.79,227
10/01/2021,36021,171405.96,13.487420203615036,1785562901.5214994,20642637756.227936,8.649877610640097,1741369.13,200
10/01/2021,36023,223976.63,14.902212621978105,1785562901.5214994,20642637756.227936,8.649877610640097,1781750.09,241
10/01/2021,36025,107780.2,31.96502064020675,1785562901.5214994,20642637756.227936,8.649877610640097,805164.14,127
10/01/2021,36027,1703291.16,11.332520067162559,1785562901.5214994,20642637756.227936,8.649877610640097,17716581.82,1477
10/01/2021,36029,7888999.08,14.493511995684285,1785562901.5214994,20642637756.227936,8.649877610640097,63093566.43,8237
10/01/2021,36033,70236,35.40129889440246,1785562901.5214994,20642637756.227936,8.649877610640097,550100.04,89
10/01/2021,36035,166904.04,13.770154183052123,1785562901.5214994,20642637756.227936,8.649877610640097,1404729.96,219
10/01/2021,36037,158665.03,10.087357074291772,1785562901.5214994,20642637756.227936,8.649877610640097,1750359.99,265
10/01/2021,36039,170613.48,16.438639829877953,1785562901.5214994,20642637756.227936,8.649877610640097,1630611.43,168
10/01/2021,36043,251860.7,33.094509356800685,1785562901.5214994,20642637756.227936,8.649877610640097,1272380.5,172
10/01/2021,36045,380473.1,11.915896908722953,1785562901.5214994,20642637756.227936,8.649877610640097,3423503.99,523
10/01/2021,36047,70799702.2,12.546069477633365,1785562901.5214994,20642637756.227936,8.649877610640097,607554936.65,31715
10/01/2021,36051,113906.24,25.181444586745837,1785562901.5214994,20642637756.227936,8.649877610640097,807872.48,130
10/01/2021,36053,115882,10.163861993204538,1785562901.5214994,20642637756.227936,8.649877610640097,1321632.97,194
10/01/2021,36055,4028297.39,11.082514755166207,1785562901.5214994,20642637756.227936,8.649877610640097,39242160.44,7398
10/01/2021,36057,183801.25,12.96725717164696,1785562901.5214994,20642637756.227936,8.649877610640097,1610413.71,221
10/01/2021,36059,2115592.44,4.107410158162214,1785562901.5214994,20642637756.227936,8.649877610640097,53384465.46,2598
10/01/2021,36061,37983452.34,13.832694318774475,1785562901.5214994,20642637756.227936,8.649877610640097,294331487.41,14452
10/01/2021,36063,1272350.56,12.198013202941144,1785562901.5214994,20642637756.227936,8.649877610640097,11131407.15,1788
10/01/2021,36065,1034655.43,11.580315457665767,1785562901.5214994,20642637756.227936,8.649877610640097,10120980.28,1453
10/01/2021,36067,4332159.58,15.762082463967381,1785562901.5214994,20642637756.227936,8.649877610640097,27548849.04,4974
10/01/2021,36069,410865.98,14.894594382806225,1785562901.5214994,20642637756.227936,8.649877610640097,2943590.85,470
10/01/2021,36071,3243348.44,13.450543728440179,1785562901.5214994,20642637756.227936,8.649877610640097,26261295.91,1967
10/01/2021,36073,88094.46,16.397676975007553,1785562901.5214994,20642637756.227936,8.649877610640097,872367.33,160
10/01/2021,36075,370927.19,11.405366023531428,1785562901.5214994,20642637756.227936,8.649877610640097,3531957.81,525
10/01/2021,36077,198189.66,14.566689773934716,1785562901.5214994,20642637756.227936,8.649877610640097,1718639.3,223
10/01/2021,36079,185189.83,17.36875850525034,1785562901.5214994,20642637756.227936,8.649877610640097,1976638.59,126
10/01/2021,36081,53531724.56,13.070007963731701,1785562901.5214994,20642637756.227936,8.649877610640097,442415054.26,21674
10/01/2021,36083,1076094.69,11.746150863643033,1785562901.5214994,20642637756.227936,8.649877610640097,9920470.86,1064
10/01/2021,36085,5656250.17,12.775717719285343,1785562901.5214994,20642637756.227936,8.649877610640097,47975417.37,2748
10/01/2021,36087,3255027.65,14.099850698230782,1785562901.5214994,20642637756.227936,8.649877610640097,24693900.97,1371
10/01/2021,36089,312734.09,16.31944862453186,1785562901.5214994,20642637756.227936,8.649877610640097,2336255.36,372
10/01/2021,36091,1064325.49,12.669490311743155,1785562901.5214994,20642637756.227936,8.649877610640097,10120186.72,1109
10/01/2021,36093,1335749.3,13.255533648847187,1785562901.5214994,20642637756.227936,8.649877610640097,11069320.83,1217
10/01/2021,36095,89239,21.58381924882243,1785562901.5214994,20642637756.227936,8.649877610640097,903083.58,119
10/01/2021,36099,73497.76,36.49220659111044,1785562901.5214994,20642637756.227936,8.649877610640097,649518.74,89
10/01/2021,36101,212093.45,15.066530411583578,1785562901.5214994,20642637756.227936,8.649877610640097,1570592.04,265
10/01/2021,36103,7972592.95,10.691526833111226,1785562901.5214994,20642637756.227936,8.649877610640097,81872409.18,4132
10/01/2021,36105,738970.87,13.442108336247816,1785562901.5214994,20642637756.227936,8.649877610640097,6076445.96,546
10/01/2021,36107,116626,15.135746266616067,1785562901.5214994,20642637756.227936,8.649877610640097,1083149.53,173
10/01/2021,36109,324535.68,11.115446591051214,1785562901.5214994,20642637756.227936,8.649877610640097,3285414.37,431
10/01/2021,36111,790855.53,10.734504804176149,1785562901.5214994,20642637756.227936,8.649877610640097,8122126.92,737
10/01/2021,36113,139036.44,10.488600472483418,1785562901.5214994,20642637756.227936,8.649877610640097,1777805.47,211
10/01/2021,36115,224318.8,15.149807285343025,1785562901.5214994,20642637756.227936,8.649877610640097,1709335.78,241
10/01/2021,36117,159974,11.114418496797928,1785562901.5214994,20642637756.227936,8.649877610640097,1597951.14,257
10/01/2021,36119,6793953.52,11.697964093269208,1785562901.5214994,20642637756.227936,8.649877610640097,64594776.88,3682
10/01/2021,37001,2722474.95,10.58348592388688,1785562901.5214994,20642637756.227936,8.649877610640097,25838823.71,4563
10/01/2021,37003,124659.9,8.630760642714,1785562901.5214994,20642637756.227936,8.649877610640097,1562088.64,287
10/01/2021,37007,1137412.43,11.667704669683713,1785562901.5214994,20642637756.227936,8.649877610640097,9866132.68,1334
10/01/2021,37013,731801.41,11.243193007196044,1785562901.5214994,20642637756.227936,8.649877610640097,6611215.44,1578
10/01/2021,37015,946174.49,8.309232980703115,1785562901.5214994,20642637756.227936,8.649877610640097,11512608.14,1633
10/01/2021,37017,1299910.77,9.151704149780977,1785562901.5214994,20642637756.227936,8.649877610640097,14348711.19,1839
10/01/2021,37019,735563.71,9.738796033153488,1785562901.5214994,20642637756.227936,8.649877610640097,7690394.41,1163
10/01/2021,37021,967633.46,5.3208842277062,1785562901.5214994,20642637756.227936,8.649877610640097,18185576.28,3015
10/01/2021,37023,495049,10.712110799157234,1785562901.5214994,20642637756.227936,8.649877610640097,4738153.41,881
10/01/2021,37025,825683.97,5.718325689546474,1785562901.5214994,20642637756.227936,8.649877610640097,14448620.98,2060
10/01/2021,37027,509598.01,10.66942617573165,1785562901.5214994,20642637756.227936,8.649877610640097,4899572.03,1004
10/01/2021,37031,352489.59,10.740739271357445,1785562901.5214994,20642637756.227936,8.649877610640097,3415678.96,550
10/01/2021,37033,87771.69,8.111803283842796,1785562901.5214994,20642637756.227936,8.649877610640097,1224254.29,283
10/01/2021,37035,923910.81,11.294657325780983,1785562901.5214994,20642637756.227936,8.649877610640097,8301998.55,1707
10/01/2021,37037,278458.56,9.532344250681945,1785562901.5214994,20642637756.227936,8.649877610640097,3001932.73,528
10/01/2021,37039,67023.81,6.244349881016121,1785562901.5214994,20642637756.227936,8.649877610640097,1174512.77,186
10/01/2021,37041,144420.62,10.917646554374697,1785562901.5214994,20642637756.227936,8.649877610640097,1474862.46,306
10/01/2021,37045,1143328.15,9.146901048583063,1785562901.5214994,20642637756.227936,8.649877610640097,12572959.68,2491
10/01/2021,37047,1455613.78,10.26831628178549,1785562901.5214994,20642637756.227936,8.649877610640097,14274899.65,2159
10/01/2021,37049,1606545.42,9.694915313356255,1785562901.5214994,20642637756.227936,8.649877610640097,16699232.42,2723
10/01/2021,37053,84532.48,9.342879509469117,1785562901.5214994,20642637756.227936,8.649877610640097,1003294.74,166
10/01/2021,37055,96837.25,14.327615317164694,1785562901.5214994,20642637756.227936,8.649877610640097,821138.78,128
10/01/2021,37057,1066277.01,9.837828204447591,1785562901.5214994,20642637756.227936,8.649877610640097,10875547.69,2656
10/01/2021,37059,171893.45,9.391855238884684,1785562901.5214994,20642637756.227936,8.649877610640097,1882091.38,343
10/01/2021,37061,762478.35,11.166085037460533,1785562901.5214994,20642637756.227936,8.649877610640097,6934479.94,1236
10/01/2021,37065,2797367.68,8.989729095596818,1785562901.5214994,20642637756.227936,8.649877610640097,31260378.78,5036
10/01/2021,37067,5437548.11,11.504903732407652,1785562901.5214994,20642637756.227936,8.649877610640097,47359007.21,7820
10/01/2021,37069,569832.65,9.862368682893893,1785562901.5214994,20642637756.227936,8.649877610640097,5903076.75,891
10/01/2021,37073,84681,8.268844254300596,1785562901.5214994,20642637756.227936,8.649877610640097,1096644.74,162
10/01/2021,37077,648655.11,10.094602935240278,1785562901.5214994,20642637756.227936,8.649877610640097,6541642.85,1174
10/01/2021,37079,537476.94,10.770298377798431,1785562901.5214994,20642637756.227936,8.649877610640097,5077212.9,856
10/01/2021,37081,2289472.048,3.9085499309393064,1785562901.5214994,20642637756.227936,8.649877610640097,58618323.208,13063
10/01/2021,37083,2828384.04,9.517036796603598,1785562901.5214994,20642637756.227936,8.649877610640097,29813511.26,4599
10/01/2021,37085,932862.37,7.49882993960319,1785562901.5214994,20642637756.227936,8.649877610640097,12543135.73,2142
10/01/2021,37087,164103.37,8.664535713366064,1785562901.5214994,20642637756.227936,8.649877610640097,1967450.69,373
10/01/2021,37089,303287.42,6.949383849357982,1785562901.5214994,20642637756.227936,8.649877610640097,4535383.19,665
10/01/2021,37091,1432387.91,10.114708013426277,1785562901.5214994,20642637756.227936,8.649877610640097,14270997.73,2043
10/01/2021,37093,1160955.2,7.9855930050901565,1785562901.5214994,20642637756.227936,8.649877610640097,14703080.97,2080
10/01/2021,37097,1463547.82,10.670409021501271,1785562901.5214994,20642637756.227936,8.649877610640097,13899310.56,2592
10/01/2021,37099,122884.73,9.430113329130924,1785562901.5214994,20642637756.227936,8.649877610640097,1411948.38,294
10/01/2021,37101,824225.01,8.573641732507825,1785562901.5214994,20642637756.227936,8.649877610640097,9624445.27,1738
10/01/2021,37103,109586.39,8.627920780055867,1785562901.5214994,20642637756.227936,8.649877610640097,1372162.52,233
10/01/2021,37105,713166.04,10.546281969253721,1785562901.5214994,20642637756.227936,8.649877610640097,6845762.47,1231
10/01/2021,37107,1687892.28,9.72755154870066,1785562901.5214994,20642637756.227936,8.649877610640097,17391014.74,3411
10/01/2021,37109,289306.75,9.716211792824769,1785562901.5214994,20642637756.227936,8.649877610640097,3131371.48,603
10/01/2021,37111,108907.8,6.900025893201243,1785562901.5214994,20642637756.227936,8.649877610640097,1665943.95,364
10/01/2021,37113,67354.6,7.568039727304004,1785562901.5214994,20642637756.227936,8.649877610640097,943071.85,191
10/01/2021,37117,558449.58,8.97201703621275,1785562901.5214994,20642637756.227936,8.649877610640097,6291487.88,1261
10/01/2021,37123,267045.43,8.861277899238667,1785562901.5214994,20642637756.227936,8.649877610640097,3192151.34,513
10/01/2021,37125,682390.06,11.649671692309907,1785562901.5214994,20642637756.227936,8.649877610640097,5948189.18,986
10/01/2021,37127,3267030.43,9.028129312489188,1785562901.5214994,20642637756.227936,8.649877610640097,36299500.63,6171
10/01/2021,37129,1783786.06,6.3867460962914056,1785562901.5214994,20642637756.227936,8.649877610640097,27973339.84,4487
10/01/2021,37131,841629.18,8.638788647989399,1785562901.5214994,20642637756.227936,8.649877610640097,9828281.3,1519
10/01/2021,37133,1980493.46,10.399059582081454,1785562901.5214994,20642637756.227936,8.649877610640097,19162303.45,3504
10/01/2021,37135,1342302.78,10.69180432234001,1785562901.5214994,20642637756.227936,8.649877610640097,12599600.93,1917
10/01/2021,37137,112120.18,7.851651366930603,1785562901.5214994,20642637756.227936,8.649877610640097,1524433.41,215
10/01/2021,37139,503627.83,10.03039987249748,1785562901.5214994,20642637756.227936,8.649877610640097,5155127.15,967
10/01/2021,37141,319692.75,8.84791995325314,1785562901.5214994,20642637756.227936,8.649877610640097,3767277.56,597
10/01/2021,37143,115672.49,12.847969408651478,1785562901.5214994,20642637756.227936,8.649877610640097,1015846.49,207
10/01/2021,37145,337854.47,10.86593097370138,1785562901.5214994,20642637756.227936,8.649877610640097,3187066.18,709
10/01/2021,37147,6848798.79,10.124798839826758,1785562901.5214994,20642637756.227936,8.649877610640097,67710944.11,12761
10/01/2021,37149,31927.75,7.18435452790019,1785562901.5214994,20642637756.227936,8.649877610640097,560433.09,92
10/01/2021,37151,822628,10.45764757926227,1785562901.5214994,20642637756.227936,8.649877610640097,7921914.53,1586
10/01/2021,37153,1319660.34,10.668718379647764,1785562901.5214994,20642637756.227936,8.649877610640097,12508834.43,2008
10/01/2021,37155,4764165.84,10.113049932595333,1785562901.5214994,20642637756.227936,8.649877610640097,47257260.48,6774
10/01/2021,37157,900624.92,10.115931965880257,1785562901.5214994,20642637756.227936,8.649877610640097,8958608.48,2001
10/01/2021,37159,1385373.22,10.055033042033235,1785562901.5214994,20642637756.227936,8.649877610640097,14059850.04,2678
10/01/2021,37161,643079.2,10.487704246594122,1785562901.5214994,20642637756.227936,8.649877610640097,6212558.61,1226
10/01/2021,37163,831078.61,10.702004316154353,1785562901.5214994,20642637756.227936,8.649877610640097,7844577.13,1349
10/01/2021,37165,836229.04,9.556594740032926,1785562901.5214994,20642637756.227936,8.649877610640097,8941771.86,1511
10/01/2021,37167,380102.61,7.886076124037753,1785562901.5214994,20642637756.227936,8.649877610640097,4881528.6,927
10/01/2021,37169,118133.74,12.382244136855514,1785562901.5214994,20642637756.227936,8.649877610640097,1052362.64,239
10/01/2021,37171,129030.56,5.913286364912648,1785562901.5214994,20642637756.227936,8.649877610640097,2320239.74,483
10/01/2021,37175,74165.26,11.120580360759568,1785562901.5214994,20642637756.227936,8.649877610640097,734548.62,204
10/01/2021,37177,48186.4,15.561580570152515,1785562901.5214994,20642637756.227936,8.649877610640097,418418.03,90
10/01/2021,37181,901198.49,10.181627328675075,1785562901.5214994,20642637756.227936,8.649877610640097,8927647.49,1976
10/01/2021,37185,257274.29,10.837187023523398,1785562901.5214994,20642637756.227936,8.649877610640097,2459112.02,455
10/01/2021,37187,322412.55,10.198431063454759,1785562901.5214994,20642637756.227936,8.649877610640097,3296177.43,690
10/01/2021,37189,59972.62,5.670171307234876,1785562901.5214994,20642637756.227936,8.649877610640097,1099297.01,201
10/01/2021,37191,2730662.97,9.995087933495542,1785562901.5214994,20642637756.227936,8.649877610640097,27428317.76,4992
10/01/2021,37193,202608.73,10.815622460376666,1785562901.5214994,20642637756.227936,8.649877610640097,1954061.8,464
10/01/2021,37195,2286919.07,8.935577268278069,1785562901.5214994,20642637756.227936,8.649877610640097,25740810.2,5878
10/01/2021,37197,61086.69,6.052461125072896,1785562901.5214994,20642637756.227936,8.649877610640097,1101609.13,218
10/01/2021,40005,94911.86,33.935362249943005,1785562901.5214994,20642637756.227936,8.649877610640097,489156.82,111
10/01/2021,40009,82133.12,11.592939192890512,1785562901.5214994,20642637756.227936,8.649877610640097,831230.57,173
10/01/2021,40013,128734.45,4.337593053114988,1785562901.5214994,20642637756.227936,8.649877610640097,3019318.37,634
10/01/2021,40015,54725.63,15.497310691803595,1785562901.5214994,20642637756.227936,8.649877610640097,517097.75,167
10/01/2021,40017,612873.96,6.104801890373205,1785562901.5214994,20642637756.227936,8.649877610640097,10082421.91,1381
10/01/2021,40019,267484.25,7.220891500780493,1785562901.5214994,20642637756.227936,8.649877610640097,3743840.99,807
10/01/2021,40021,68916.99,9.11625321819315,1785562901.5214994,20642637756.227936,8.649877610640097,900243.36,261
10/01/2021,40023,46076.76,17.96919470351942,1785562901.5214994,20642637756.227936,8.649877610640097,401348.63,130
10/01/2021,40027,2748390.92,8.89120290401544,1785562901.5214994,20642637756.227936,8.649877610640097,30948641.75,5118
10/01/2021,40031,929620.9,7.968522513322404,1785562901.5214994,20642637756.227936,8.649877610640097,11681783.94,2580
10/01/2021,40037,206560.48,8.049174292867498,1785562901.5214994,20642637756.227936,8.649877610640097,2650183.19,513
10/01/2021,40039,47308.48,7.881236626581075,1785562901.5214994,20642637756.227936,8.649877610640097,786752.72,182
10/01/2021,40041,15787.33,100,1785562901.5214994,20642637756.227936,8.649877610640097,316897.7625309,80
10/01/2021,40047,297249.48,6.1071846119996716,1785562901.5214994,20642637756.227936,8.649877610640097,4957252.22,1051
