type,GEOID,racial_majority,week,week_date,week_filings,filings_avg,last_updated
County,35005,Latinx,46,2020-11-08,5,6.33333333333333,2023-04-08
County,35005,Latinx,47,2020-11-15,6,4.66666666666667,2023-04-08
County,35005,Latinx,48,2020-11-22,1,3.66666666666667,2023-04-08
County,35005,Latinx,49,2020-11-29,1,5,2023-04-08
County,35005,Latinx,50,2020-12-06,2,4.66666666666667,2023-04-08
County,35005,Latinx,51,2020-12-13,3,6.33333333333333,2023-04-08
County,35005,Latinx,52,2020-12-20,2,4,2023-04-08
County,35005,Latinx,53,2020-12-27,0,3,2023-04-08
County,35005,Latinx,54,2021-01-03,3,5.33333333333333,2023-04-08
County,35005,Latinx,55,2021-01-10,6,6,2023-04-08
County,35005,Latinx,56,2021-01-17,6,6,2023-04-08
County,35005,Latinx,57,2021-01-24,0,6.66666666666667,2023-04-08
County,35005,Latinx,58,2021-01-31,8,2.33333333333333,2023-04-08
County,35005,Latinx,59,2021-02-07,2,7,2023-04-08
County,35005,Latinx,60,2021-02-14,2,7,2023-04-08
County,35005,Latinx,61,2021-02-21,2,5.66666666666667,2023-04-08
County,35005,Latinx,62,2021-02-28,6,2,2023-04-08
County,35005,Latinx,63,2021-03-07,7,5.66666666666667,2023-04-08
County,35005,Latinx,64,2021-03-14,5,5.66666666666667,2023-04-08
County,35005,Latinx,65,2021-03-21,2,4.33333333333333,2023-04-08
County,35005,Latinx,66,2021-03-28,9,5.33333333333333,2023-04-08
County,35005,Latinx,67,2021-04-04,2,6.66666666666667,2023-04-08
County,35005,Latinx,68,2021-04-11,2,6.66666666666667,2023-04-08
County,35005,Latinx,69,2021-04-18,3,7.66666666666667,2023-04-08
County,35005,Latinx,70,2021-04-25,5,3.66666666666667,2023-04-08
County,35005,Latinx,71,2021-05-02,4,4.66666666666667,2023-04-08
County,35005,Latinx,72,2021-05-09,3,8.66666666666667,2023-04-08
County,35005,Latinx,73,2021-05-16,4,8,2023-04-08
County,35005,Latinx,74,2021-05-23,5,4.66666666666667,2023-04-08
County,35005,Latinx,75,2021-05-30,5,8,2023-04-08
County,35005,Latinx,76,2021-06-06,9,8.33333333333333,2023-04-08
County,35005,Latinx,77,2021-06-13,3,7.33333333333333,2023-04-08
County,35005,Latinx,78,2021-06-20,0,4,2023-04-08
County,35005,Latinx,79,2021-06-27,4,5,2023-04-08
County,35005,Latinx,80,2021-07-04,4,4,2023-04-08
County,35005,Latinx,81,2021-07-11,8,8.66666666666667,2023-04-08
County,35005,Latinx,82,2021-07-18,2,4.33333333333333,2023-04-08
County,35005,Latinx,83,2021-07-25,1,3.33333333333333,2023-04-08
County,35005,Latinx,84,2021-08-01,9,7.33333333333333,2023-04-08
County,35005,Latinx,85,2021-08-08,1,10.6666666666667,2023-04-08
County,35005,Latinx,86,2021-08-15,4,6,2023-04-08
County,35005,Latinx,87,2021-08-22,4,5.66666666666667,2023-04-08
County,35005,Latinx,88,2021-08-29,3,3.33333333333333,2023-04-08
County,35005,Latinx,89,2021-09-05,2,6.66666666666667,2023-04-08
County,35005,Latinx,90,2021-09-12,5,11.3333333333333,2023-04-08
County,35005,Latinx,91,2021-09-19,4,6,2023-04-08
County,35005,Latinx,92,2021-09-26,8,3.33333333333333,2023-04-08
County,35005,Latinx,93,2021-10-03,3,4.66666666666667,2023-04-08
