site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_ytd,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,filings_ytd_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
39061,0.25417401223685576,73288,13007,1153,5563,0.893026429624575,0.9824018126888218,1.0364044943820225,1.079774844720497,1053,151115,0.06381232835919663,0.08607352016676041,cincinnati,2026-06-01
39035,0.1634182908545727,33804,6543,600,2761,0.8848403942047195,1.059680945825573,1.2295081967213115,1.1166835187057633,939,95834,0.04175970949767306,0.06827430765699022,cleveland,2026-06-01
39049,,129657,24844,2053,10566,0.8518185162799253,1.012841942190876,0.9944296439815936,1.047590719809637,1287,274822,,0.09040033185116185,columbus,2026-06-01
48113,0.25210936820435503,246379,47564,3815,18922,0.8080861419781431,0.9673476443730361,0.9560205488034081,0.9548126655733569,1597,493482,0.06988907396825011,0.09638446792385538,dallas,2026-06-01
10,0.33354106942540196,63338,10495,903,4088,0.8014729143204221,0.8243657214672846,0.8522888154789995,0.789570255915017,1358,108917,0.07366159552686909,0.09635777702287063,delaware,2026-06-01
10003,0.3300275482093664,41515,6872,615,2734,0.8015871483462378,0.8226984317011852,0.9375,0.8186854319508908,1393,67569,0.0805842916130178,0.1017034438869896,wilmington,2026-06-01
48439,,234838,47092,4007,19128,0.805344316434013,1.0001274264112474,1.0540576088386164,1.0176362620700663,1618,458787,,0.10264458234431229,fortworth,2026-06-01
48201,,412087,77041,6304,31090,0.8171619334490735,0.9466182550945808,0.9375371802498513,0.9291830421853285,1403,848172,,0.0908318124154063,houston,2026-06-01
45045,,70537,14765,1342,11457,0.8542070335206355,0.9942760942760943,1.0892857142857142,1.0127734806629833,1295,72371,,0.20401818407925826,greenville,2025-10-01
47157,0.2707657055566164,146899,26039,1920,5058,0.8136578016688684,0.8713066755897607,0.9331713244228432,0.6943986820428336,1226,168231,0.0933894466537083,0.154781223436822,memphis,2026-04-01
27,0.11445074339501551,115800,26071,2011,10507,0.7662328209675178,1.0731014612060095,0.9290829290829291,1.0488121381513276,1264,656737,0.01423553111824063,0.03969777856280368,minnesota,2026-06-01
27053,0.11751196172248804,63419,15278,1215,6180,0.7392439590157246,1.1077436194895591,0.9510763209393346,1.0901393543834892,1421,300194,0.01740541116744505,0.05089375537152641,minneapolis,2026-06-01
22071,0.1973010702652397,28706,5023,467,818,0.8078801097586716,0.8432096692966258,1.250334672021419,0.8624143384290985,1203,68383,0.03142593919541407,0.07345392860798737,neworleans,2026-03-01
42101,0.1372632656543252,68890,12976,956,5030,0.8427736047564288,0.9828069378171628,0.8976525821596244,0.8949381727604305,1390,331415,0.03536955177043888,0.03915332739918229,philadelphia,2026-06-01
44,0.20258431887866843,40033,6524,473,2633,0.830646332607117,0.8408841915318682,0.6810655147588193,0.7779583394888462,1365,159990,0.02853928370523157,0.0407775485967873,rhode_island,2026-06-01
44007,0.1955962253360023,30522,5142,360,2041,0.8194155469347759,0.8577863041121028,0.6648199445983379,0.7763408139977178,1369,111239,0.03143681622452557,0.04622479526065498,providence,2026-06-01
55,0.15146579804560262,147202,25756,2099,10367,0.8706751485362269,0.9466333431343722,0.876958429078755,0.913231148696265,1071,800791,0.02376899840282919,0.032163198637347325,wisconsin,2026-06-01
55079,0.18209622397365016,71891,12718,1024,5039,0.8679081278483687,0.9544823445532665,0.8565453785027185,0.900303734143291,1084,188131,0.04518659869984213,0.06760183063928858,milwaukee,2026-06-01
48453,,56614,15371,1300,6587,0.785601787287777,1.3207595806839663,1.4285714285714286,1.4548868028713418,1770,291290,,0.052768718459267394,austin,2026-06-01
09001,,20408,3309,223,1377,0.7664112963797506,0.7705204331121202,0.6380543633762518,0.7977983777520278,1644,118307,,0.02796960450353741,bridgeport,2026-06-01
09,,99314,16724,1207,6654,0.7889608713094666,0.8230517483205787,0.7593582887700535,0.8169930628031187,1463,494848,,0.03379623642007243,connecticut,2026-06-01
09003,,32427,5642,409,2195,0.7831757417671992,0.8440421871493754,0.808300395256917,0.8179616172908515,1221,121667,,0.04637247569184742,hartford,2026-06-01
36061,,604392,113486,6813,46512,0.7720494966410804,0.9014802781826775,0.6266268107610945,0.8647442690612973,1812,2291001,,0.04953555236335558,newyork,2026-06-01
42,,585962,107852,8414,42773,0.8239338785335838,0.940427609779917,0.8764126868392271,0.9234140391403375,1197,1626438,,0.06631178071343635,pennsylvania,2026-06-01
51760,,96577,20764,1255,8438,0.7527377027458866,1.0070811911921622,0.7128656631638739,0.9829343584367174,1494,87921,,0.2361665586151204,richmond,2026-06-01
51,,654867,138980,10642,57503,0.7692304078042821,1.013561064902768,0.9377450764418205,1.0180765553627704,1567,1095593,,0.12685367650213172,virginia,2026-06-01
12103,,96678,17254,1050,17254,0.8437929574821842,0.872824767300688,0.6394640682095006,0.8706226662629932,1764,368395,,0.04683559766012025,tampa,2026-01-01
41039,0.181,11039,2860,267,1213,0.7843819945287241,1.2585258525852585,1.4316353887399464,1.3636874648679034,1373,65412,0.01995046780407264,0.0437228643062435,eugene,2026-06-01
41051,0.292,67529,17628,1311,7276,0.7416001801039991,1.198735167114345,1.2049632352941178,1.2524313624236165,1622,275472,0.04976912354068653,0.06399198466631817,portland,2026-06-01
41019,0.158,15080,3270,270,1424,0.8794028458129228,1.183068017366136,1.1563169164882228,1.2393385552654481,1200,75271,0.027912476252474394,0.04344302586653558,southwest,2026-06-01
13121,0.355,779240,142047,10218,55168,0.8387014141596787,0.9472547038641206,0.841056877109227,0.8905389917512793,1739,572679,0.1459806,0.2480394776131131,atlanta,2026-06-01
12031,0.06288242492704509,77012,14693,1270,6039,0.8691118383929579,1.0286694437637833,1.05175983436853,1.0064161319890008,1516,177265,0.05992722759710039,0.0828872027755056,jacksonville,2026-06-01
04013,0.2122560549233997,426436,89117,6923,38519,0.8089838188438996,1.0500721713258903,0.9926159581331995,1.1551656920077973,1766,606114,0.07786159039388629,0.14703009664848526,phoenix,2026-06-01
53053,0.106,14201,3569,290,1573,0.7196938982363673,1.1221506052507468,1.0861423220973783,1.3141186299081036,1802,127095,0.02295920374522994,0.02808135646563594,tacoma,2026-06-01
40109,0.264,59350,17038,1458,6692,0.9957719539612765,0.9648337957981765,0.9778672032193159,0.9476069102237327,1143,142306,0.0839880258035501,0.11972791027785196,oklahomacity,2026-06-01
0,,6598975,1231646,90286,535672,0.8203736636554692,0.9400944944394831,0.889009236101538,0.9491781303739589,,15789051,,0.07928995290395852,all_sites,2026-06-01
