type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Zip Code,15015,White,07/2022,0,0,2023-01-07
Zip Code,15015,White,08/2022,0,0,2023-01-07
Zip Code,15015,White,09/2022,0,0.25,2023-01-07
Zip Code,15015,White,10/2022,0,0,2023-01-07
Zip Code,15015,White,11/2022,0,0,2023-01-07
Zip Code,15015,White,12/2022,0,0,2023-01-07
Zip Code,15015,White,01/2023,0,0,2023-01-07
Zip Code,15017,White,01/2020,12,8.0952380952381,2023-01-07
Zip Code,15017,White,02/2020,8,6.35714285714286,2023-01-07
Zip Code,15017,White,03/2020,4,5.55952380952381,2023-01-07
Zip Code,15017,White,04/2020,0,6.21428571428571,2023-01-07
Zip Code,15017,White,05/2020,0,5.81666666666667,2023-01-07
Zip Code,15017,White,06/2020,4,6.57261904761905,2023-01-07
Zip Code,15017,White,07/2020,2,7.11904761904762,2023-01-07
Zip Code,15017,White,08/2020,0,7.82738095238095,2023-01-07
Zip Code,15017,White,09/2020,13,5.99047619047619,2023-01-07
Zip Code,15017,White,10/2020,4,7.2,2023-01-07
Zip Code,15017,White,11/2020,10,4.88333333333333,2023-01-07
Zip Code,15017,White,12/2020,6,5.33333333333333,2023-01-07
Zip Code,15017,White,01/2021,4,8.0952380952381,2023-01-07
Zip Code,15017,White,02/2021,4,6.27380952380952,2023-01-07
Zip Code,15017,White,03/2021,4,5.55952380952381,2023-01-07
Zip Code,15017,White,04/2021,0,6.21428571428571,2023-01-07
Zip Code,15017,White,05/2021,0,5.81666666666667,2023-01-07
Zip Code,15017,White,06/2021,0,6.57261904761905,2023-01-07
Zip Code,15017,White,07/2021,8,7.11904761904762,2023-01-07
Zip Code,15017,White,08/2021,10,7.82738095238095,2023-01-07
Zip Code,15017,White,09/2021,2,5.99047619047619,2023-01-07
Zip Code,15017,White,10/2021,2,7.2,2023-01-07
Zip Code,15017,White,11/2021,2,4.88333333333333,2023-01-07
Zip Code,15017,White,12/2021,10,5.33333333333333,2023-01-07
Zip Code,15017,White,01/2022,8,8.0952380952381,2023-01-07
Zip Code,15017,White,02/2022,4,6.83333333333333,2023-01-07
Zip Code,15017,White,03/2022,8,5.55952380952381,2023-01-07
Zip Code,15017,White,04/2022,6,6.21428571428571,2023-01-07
Zip Code,15017,White,05/2022,17,5.81666666666667,2023-01-07
Zip Code,15017,White,06/2022,8,6.57261904761905,2023-01-07
Zip Code,15017,White,07/2022,2,7.11904761904762,2023-01-07
Zip Code,15017,White,08/2022,8,7.82738095238095,2023-01-07
Zip Code,15017,White,09/2022,12,5.99047619047619,2023-01-07
Zip Code,15017,White,10/2022,12,7.2,2023-01-07
Zip Code,15017,White,11/2022,14,4.88333333333333,2023-01-07
Zip Code,15017,White,12/2022,6,5.33333333333333,2023-01-07
Zip Code,15017,White,01/2023,2,1.14285714285714,2023-01-07
Zip Code,15018,White,01/2020,2,0.6,2023-01-07
Zip Code,15018,White,02/2020,0,0.95,2023-01-07
Zip Code,15018,White,03/2020,0,0,2023-01-07
Zip Code,15018,White,04/2020,0,0.833333333333333,2023-01-07
Zip Code,15018,White,05/2020,0,0.45,2023-01-07
Zip Code,15018,White,06/2020,0,0.2,2023-01-07
Zip Code,15018,White,07/2020,0,0.45,2023-01-07
Zip Code,15018,White,08/2020,0,0.45,2023-01-07
