city,type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
"Fort Worth, TX",County,48439,Other,05/2020,356,2419.5,2023-04-08
"Fort Worth, TX",County,48439,Other,06/2020,684,2481,2023-04-08
"Fort Worth, TX",County,48439,Other,07/2020,739,2680.5,2023-04-08
"Fort Worth, TX",County,48439,Other,08/2020,1115,2712,2023-04-08
"Fort Worth, TX",County,48439,Other,09/2020,1238,2549,2023-04-08
"Fort Worth, TX",County,48439,Other,10/2020,1044,2790.5,2023-04-08
"Fort Worth, TX",County,48439,Other,11/2020,1108,2414,2023-04-08
"Fort Worth, TX",County,48439,Other,12/2020,1420,2407.5,2023-04-08
"Fort Worth, TX",County,48439,Other,01/2021,1364,2510.5,2023-04-08
"Fort Worth, TX",County,48439,Other,02/2021,725,2150,2023-04-08
"Fort Worth, TX",County,48439,Other,03/2021,1175,1713,2023-04-08
"Fort Worth, TX",County,48439,Other,04/2021,966,2103.5,2023-04-08
"Fort Worth, TX",County,48439,Other,05/2021,1098,2419.5,2023-04-08
"Fort Worth, TX",County,48439,Other,06/2021,1123,2481,2023-04-08
"Fort Worth, TX",County,48439,Other,07/2021,1220,2680.5,2023-04-08
"Fort Worth, TX",County,48439,Other,08/2021,1285,2712,2023-04-08
"Fort Worth, TX",County,48439,Other,09/2021,1652,2549,2023-04-08
"Fort Worth, TX",County,48439,Other,10/2021,1821,2790.5,2023-04-08
"Fort Worth, TX",County,48439,Other,11/2021,1662,2414,2023-04-08
"Fort Worth, TX",County,48439,Other,12/2021,1542,2407.5,2023-04-08
"Fort Worth, TX",County,48439,Other,01/2022,2292,2510.5,2023-04-08
"Fort Worth, TX",County,48439,Other,02/2022,2346,2150,2023-04-08
"Fort Worth, TX",County,48439,Other,03/2022,2383,1713,2023-04-08
"Fort Worth, TX",County,48439,Other,04/2022,2076,2103.5,2023-04-08
"Fort Worth, TX",County,48439,Other,05/2022,2557,2419.5,2023-04-08
"Fort Worth, TX",County,48439,Other,06/2022,2555,2481,2023-04-08
"Fort Worth, TX",County,48439,Other,07/2022,2664,2680.5,2023-04-08
"Fort Worth, TX",County,48439,Other,08/2022,2760,2712,2023-04-08
"Fort Worth, TX",County,48439,Other,09/2022,2926,2549,2023-04-08
"Fort Worth, TX",County,48439,Other,10/2022,2701,2790.5,2023-04-08
"Fort Worth, TX",County,48439,Other,11/2022,2360,2414,2023-04-08
"Fort Worth, TX",County,48439,Other,12/2022,2536,2407.5,2023-04-08
"Fort Worth, TX",County,48439,Other,01/2023,2571,2510.5,2023-04-08
"Fort Worth, TX",County,48439,Other,02/2023,2531,2150,2023-04-08
"Fort Worth, TX",County,48439,Other,03/2023,2322,1713,2023-04-08
"Fort Worth, TX",County,48439,Other,04/2023,244,187,2023-04-08
"Fort Worth, TX",County,sealed,"",01/2020,31,40.25,2023-04-08
"Fort Worth, TX",County,sealed,"",02/2020,48,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",03/2020,24,26.5,2023-04-08
"Fort Worth, TX",County,sealed,"",04/2020,0,29.5,2023-04-08
"Fort Worth, TX",County,sealed,"",05/2020,4,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",06/2020,13,35.5,2023-04-08
"Fort Worth, TX",County,sealed,"",07/2020,13,34.25,2023-04-08
"Fort Worth, TX",County,sealed,"",08/2020,59,36.25,2023-04-08
"Fort Worth, TX",County,sealed,"",09/2020,84,34.25,2023-04-08
"Fort Worth, TX",County,sealed,"",10/2020,76,38.25,2023-04-08
"Fort Worth, TX",County,sealed,"",11/2020,13,29.25,2023-04-08
"Fort Worth, TX",County,sealed,"",12/2020,37,33.5,2023-04-08
"Fort Worth, TX",County,sealed,"",01/2021,35,40.25,2023-04-08
"Fort Worth, TX",County,sealed,"",02/2021,66,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",03/2021,59,26.5,2023-04-08
"Fort Worth, TX",County,sealed,"",04/2021,83,29.5,2023-04-08
"Fort Worth, TX",County,sealed,"",05/2021,49,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",06/2021,62,35.5,2023-04-08
"Fort Worth, TX",County,sealed,"",07/2021,48,34.25,2023-04-08
"Fort Worth, TX",County,sealed,"",08/2021,91,36.25,2023-04-08
"Fort Worth, TX",County,sealed,"",09/2021,90,34.25,2023-04-08
"Fort Worth, TX",County,sealed,"",10/2021,158,38.25,2023-04-08
"Fort Worth, TX",County,sealed,"",11/2021,152,29.25,2023-04-08
"Fort Worth, TX",County,sealed,"",12/2021,137,33.5,2023-04-08
"Fort Worth, TX",County,sealed,"",01/2022,152,40.25,2023-04-08
"Fort Worth, TX",County,sealed,"",02/2022,173,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",03/2022,204,26.5,2023-04-08
"Fort Worth, TX",County,sealed,"",04/2022,161,29.5,2023-04-08
"Fort Worth, TX",County,sealed,"",05/2022,170,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",06/2022,174,35.5,2023-04-08
"Fort Worth, TX",County,sealed,"",07/2022,207,34.25,2023-04-08
"Fort Worth, TX",County,sealed,"",08/2022,375,36.25,2023-04-08
"Fort Worth, TX",County,sealed,"",09/2022,233,34.25,2023-04-08
"Fort Worth, TX",County,sealed,"",10/2022,414,38.25,2023-04-08
"Fort Worth, TX",County,sealed,"",11/2022,309,29.25,2023-04-08
"Fort Worth, TX",County,sealed,"",12/2022,263,33.5,2023-04-08
"Fort Worth, TX",County,sealed,"",01/2023,269,40.25,2023-04-08
"Fort Worth, TX",County,sealed,"",02/2023,395,31.75,2023-04-08
"Fort Worth, TX",County,sealed,"",03/2023,263,26.5,2023-04-08
"Fort Worth, TX",County,sealed,"",04/2023,13,6,2023-04-08
"Greenville, SC",County,45045,White,01/2020,1700,800.45,2023-04-08
"Greenville, SC",County,45045,White,02/2020,1478,590.95,2023-04-08
"Greenville, SC",County,45045,White,03/2020,901,629.55,2023-04-08
"Greenville, SC",County,45045,White,04/2020,4,622.45,2023-04-08
"Greenville, SC",County,45045,White,05/2020,534,647.041666666667,2023-04-08
"Greenville, SC",County,45045,White,06/2020,532,782.7,2023-04-08
"Greenville, SC",County,45045,White,07/2020,500,742.25,2023-04-08
"Greenville, SC",County,45045,White,08/2020,780,730.041666666667,2023-04-08
"Greenville, SC",County,45045,White,09/2020,896,807.65,2023-04-08
"Greenville, SC",County,45045,White,10/2020,773,736.35,2023-04-08
"Greenville, SC",County,45045,White,11/2020,780,755.4,2023-04-08
"Greenville, SC",County,45045,White,12/2020,802,727.4,2023-04-08
"Greenville, SC",County,45045,White,01/2021,820,956.9,2023-04-08
"Greenville, SC",County,45045,White,02/2021,704,731.7,2023-04-08
"Greenville, SC",County,45045,White,03/2021,660,594.65,2023-04-08
"Greenville, SC",County,45045,White,04/2021,518,575.2,2023-04-08
"Greenville, SC",County,45045,White,05/2021,635,612.833333333333,2023-04-08
"Greenville, SC",County,45045,White,06/2021,832,730.9,2023-04-08
"Greenville, SC",County,45045,White,07/2021,709,687.85,2023-04-08
"Greenville, SC",County,45045,White,08/2021,763,826.1,2023-04-08
"Greenville, SC",County,45045,White,09/2021,997,748.3,2023-04-08
"Greenville, SC",County,45045,White,10/2021,1019,787.083333333333,2023-04-08
"Greenville, SC",County,45045,White,11/2021,1017,709.4,2023-04-08
"Greenville, SC",County,45045,White,12/2021,1041,673.8,2023-04-08
"Greenville, SC",County,45045,White,01/2022,1147,764.666666666667,2023-04-08
"Greenville, SC",County,45045,White,02/2022,1217,693.65,2023-04-08
"Greenville, SC",County,45045,White,03/2022,929,559.55,2023-04-08
"Greenville, SC",County,45045,White,04/2022,983,539.6,2023-04-08
"Greenville, SC",County,45045,White,05/2022,1123,703.5,2023-04-08
"Greenville, SC",County,45045,White,06/2022,1145,685.95,2023-04-08
"Greenville, SC",County,45045,White,07/2022,1322,739.666666666667,2023-04-08
"Greenville, SC",County,45045,White,08/2022,1144,789.5,2023-04-08
"Greenville, SC",County,45045,White,09/2022,1169,707.35,2023-04-08
"Greenville, SC",County,45045,White,10/2022,1201,750.666666666667,2023-04-08
"Greenville, SC",County,45045,White,11/2022,1109,660.95,2023-04-08
"Greenville, SC",County,45045,White,12/2022,1111,638.9,2023-04-08
"Greenville, SC",County,45045,White,01/2023,1403,887.9,2023-04-08
"Greenville, SC",County,45045,White,02/2023,1063,663.5,2023-04-08
"Greenville, SC",County,45045,White,03/2023,1071,537.95,2023-04-08
"Greenville, SC",County,45045,White,04/2023,45,82.25,2023-04-08
"Greenville, SC",County,sealed,"",01/2020,22,42,2023-04-08
"Greenville, SC",County,sealed,"",02/2020,4,38.4,2023-04-08
"Greenville, SC",County,sealed,"",03/2020,6,35.4,2023-04-08
"Greenville, SC",County,sealed,"",04/2020,0,39.8,2023-04-08
"Greenville, SC",County,sealed,"",05/2020,2,49.4166666666667,2023-04-08
"Greenville, SC",County,sealed,"",06/2020,3,44.9,2023-04-08
"Greenville, SC",County,sealed,"",07/2020,1,35.55,2023-04-08
"Greenville, SC",County,sealed,"",08/2020,2,27.125,2023-04-08
"Greenville, SC",County,sealed,"",09/2020,5,40.95,2023-04-08
"Greenville, SC",County,sealed,"",10/2020,4,32.1,2023-04-08
"Greenville, SC",County,sealed,"",11/2020,0,39.1,2023-04-08
"Greenville, SC",County,sealed,"",12/2020,5,49,2023-04-08
"Greenville, SC",County,sealed,"",01/2021,26,49.65,2023-04-08
"Greenville, SC",County,sealed,"",02/2021,10,47.35,2023-04-08
"Greenville, SC",County,sealed,"",03/2021,29,33.3,2023-04-08
"Greenville, SC",County,sealed,"",04/2021,1,37.3,2023-04-08
"Greenville, SC",County,sealed,"",05/2021,3,46.4166666666667,2023-04-08
"Greenville, SC",County,sealed,"",06/2021,3,43.65,2023-04-08
"Greenville, SC",County,sealed,"",07/2021,1,34.35,2023-04-08
"Greenville, SC",County,sealed,"",08/2021,1,31.4,2023-04-08
"Greenville, SC",County,sealed,"",09/2021,5,39.7,2023-04-08
"Greenville, SC",County,sealed,"",10/2021,18,35.7083333333333,2023-04-08
"Greenville, SC",County,sealed,"",11/2021,5,38.2,2023-04-08
"Greenville, SC",County,sealed,"",12/2021,2,45.75,2023-04-08
"Greenville, SC",County,sealed,"",01/2022,3,38.0416666666667,2023-04-08
"Greenville, SC",County,sealed,"",02/2022,1,43.85,2023-04-08
"Greenville, SC",County,sealed,"",03/2022,9,31.55,2023-04-08
"Greenville, SC",County,sealed,"",04/2022,2,34.85,2023-04-08
"Greenville, SC",County,sealed,"",05/2022,3,53.55,2023-04-08
"Greenville, SC",County,sealed,"",06/2022,2,41,2023-04-08
"Greenville, SC",County,sealed,"",07/2022,4,35.7916666666667,2023-04-08
"Greenville, SC",County,sealed,"",08/2022,16,30.8,2023-04-08
"Greenville, SC",County,sealed,"",09/2022,11,37.85,2023-04-08
"Greenville, SC",County,sealed,"",10/2022,11,30.7083333333333,2023-04-08
"Greenville, SC",County,sealed,"",11/2022,7,34.05,2023-04-08
"Greenville, SC",County,sealed,"",12/2022,26,44.45,2023-04-08
"Greenville, SC",County,sealed,"",01/2023,9,45.15,2023-04-08
"Greenville, SC",County,sealed,"",02/2023,4,40.75,2023-04-08
"Greenville, SC",County,sealed,"",03/2023,5,30.5,2023-04-08
"Greenville, SC",County,sealed,"",04/2023,0,0.5,2023-04-08
"Hartford, CT",County,09003,White,01/2020,507,311.4,2023-04-08
"Hartford, CT",County,09003,White,02/2020,483,271.4,2023-04-08
"Hartford, CT",County,09003,White,03/2020,378,289.466666666667,2023-04-08
"Hartford, CT",County,09003,White,04/2020,55,235.333333333333,2023-04-08
"Hartford, CT",County,09003,White,05/2020,4,294.111111111111,2023-04-08
"Hartford, CT",County,09003,White,06/2020,10,334.733333333333,2023-04-08
"Hartford, CT",County,09003,White,07/2020,45,308.8,2023-04-08
"Hartford, CT",County,09003,White,08/2020,37,349.555555555556,2023-04-08
"Hartford, CT",County,09003,White,09/2020,40,328.333333333333,2023-04-08
"Hartford, CT",County,09003,White,10/2020,98,324.866666666667,2023-04-08
"Hartford, CT",County,09003,White,11/2020,154,310.666666666667,2023-04-08
"Hartford, CT",County,09003,White,12/2020,148,305,2023-04-08
"Hartford, CT",County,09003,White,01/2021,147,367.8,2023-04-08
"Hartford, CT",County,09003,White,02/2021,178,328,2023-04-08
"Hartford, CT",County,09003,White,03/2021,243,276.466666666667,2023-04-08
"Hartford, CT",County,09003,White,04/2021,209,224.533333333333,2023-04-08
"Hartford, CT",County,09003,White,05/2021,191,275.833333333333,2023-04-08
"Hartford, CT",County,09003,White,06/2021,203,318.666666666667,2023-04-08
"Hartford, CT",County,09003,White,07/2021,122,296.466666666667,2023-04-08
"Hartford, CT",County,09003,White,08/2021,184,397.6,2023-04-08
"Hartford, CT",County,09003,White,09/2021,338,308.8,2023-04-08
"Hartford, CT",County,09003,White,10/2021,265,343.944444444444,2023-04-08
"Hartford, CT",County,09003,White,11/2021,337,294.8,2023-04-08
"Hartford, CT",County,09003,White,12/2021,417,291.866666666667,2023-04-08
"Hartford, CT",County,09003,White,01/2022,400,289.888888888889,2023-04-08
"Hartford, CT",County,09003,White,02/2022,374,308.066666666667,2023-04-08
"Hartford, CT",County,09003,White,03/2022,713,261.133333333333,2023-04-08
"Hartford, CT",County,09003,White,04/2022,694,208.666666666667,2023-04-08
"Hartford, CT",County,09003,White,05/2022,622,313.266666666667,2023-04-08
"Hartford, CT",County,09003,White,06/2022,675,301.8,2023-04-08
"Hartford, CT",County,09003,White,07/2022,560,318.722222222222,2023-04-08
"Hartford, CT",County,09003,White,08/2022,637,379.133333333333,2023-04-08
"Hartford, CT",County,09003,White,09/2022,665,291.133333333333,2023-04-08
"Hartford, CT",County,09003,White,10/2022,639,326.166666666667,2023-04-08
"Hartford, CT",County,09003,White,11/2022,703,276.8,2023-04-08
"Hartford, CT",County,09003,White,12/2022,571,275.4,2023-04-08
"Hartford, CT",County,09003,White,01/2023,569,337.8,2023-04-08
"Hartford, CT",County,09003,White,02/2023,485,300.266666666667,2023-04-08
"Hartford, CT",County,09003,White,03/2023,637,250.333333333333,2023-04-08
"Hartford, CT",County,09003,White,04/2023,97,59.1666666666667,2023-04-08
"Hartford, CT",County,sealed,"",01/2020,2,2.8,2023-04-08
"Hartford, CT",County,sealed,"",02/2020,1,3.8,2023-04-08
"Hartford, CT",County,sealed,"",03/2020,4,3.46666666666667,2023-04-08
"Hartford, CT",County,sealed,"",04/2020,5,3,2023-04-08
"Hartford, CT",County,sealed,"",05/2020,0,4.27777777777778,2023-04-08
"Hartford, CT",County,sealed,"",06/2020,0,3.66666666666667,2023-04-08
"Hartford, CT",County,sealed,"",07/2020,0,2.93333333333333,2023-04-08
"Hartford, CT",County,sealed,"",08/2020,1,4.11111111111111,2023-04-08
"Hartford, CT",County,sealed,"",09/2020,0,4,2023-04-08
"Hartford, CT",County,sealed,"",10/2020,2,6.53333333333333,2023-04-08
"Hartford, CT",County,sealed,"",11/2020,0,3.53333333333333,2023-04-08
"Hartford, CT",County,sealed,"",12/2020,0,2.06666666666667,2023-04-08
"Hartford, CT",County,sealed,"",01/2021,1,3.2,2023-04-08
"Hartford, CT",County,sealed,"",02/2021,2,4.2,2023-04-08
"Hartford, CT",County,sealed,"",03/2021,6,3.4,2023-04-08
"Hartford, CT",County,sealed,"",04/2021,3,2.86666666666667,2023-04-08
"Hartford, CT",County,sealed,"",05/2021,4,4,2023-04-08
"Hartford, CT",County,sealed,"",06/2021,2,3.46666666666667,2023-04-08
"Hartford, CT",County,sealed,"",07/2021,3,2.8,2023-04-08
"Hartford, CT",County,sealed,"",08/2021,0,4.66666666666667,2023-04-08
"Hartford, CT",County,sealed,"",09/2021,4,3.8,2023-04-08
"Hartford, CT",County,sealed,"",10/2021,4,6.88888888888889,2023-04-08
"Hartford, CT",County,sealed,"",11/2021,8,3.33333333333333,2023-04-08
"Hartford, CT",County,sealed,"",12/2021,5,1.93333333333333,2023-04-08
"Hartford, CT",County,sealed,"",01/2022,3,2.55555555555556,2023-04-08
"Hartford, CT",County,sealed,"",02/2022,5,4,2023-04-08
"Hartford, CT",County,sealed,"",03/2022,9,3.06666666666667,2023-04-08
"Hartford, CT",County,sealed,"",04/2022,10,2.66666666666667,2023-04-08
"Hartford, CT",County,sealed,"",05/2022,7,4.6,2023-04-08
"Hartford, CT",County,sealed,"",06/2022,5,3.2,2023-04-08
"Hartford, CT",County,sealed,"",07/2022,7,3,2023-04-08
"Hartford, CT",County,sealed,"",08/2022,8,4.2,2023-04-08
"Hartford, CT",County,sealed,"",09/2022,2,3.66666666666667,2023-04-08
"Hartford, CT",County,sealed,"",10/2022,9,6.22222222222222,2023-04-08
"Hartford, CT",County,sealed,"",11/2022,5,3.06666666666667,2023-04-08
"Hartford, CT",County,sealed,"",12/2022,1,1.93333333333333,2023-04-08
"Hartford, CT",County,sealed,"",01/2023,5,3.06666666666667,2023-04-08
"Hartford, CT",County,sealed,"",02/2023,5,3.93333333333333,2023-04-08
"Hartford, CT",County,sealed,"",03/2023,9,2.8,2023-04-08
"Hartford, CT",County,sealed,"",04/2023,3,0.833333333333333,2023-04-08
"Houston, TX",County,48167,White,01/2020,278,278,2023-04-08
"Houston, TX",County,48167,White,02/2020,247,199,2023-04-08
"Houston, TX",County,48167,White,03/2020,115,153,2023-04-08
"Houston, TX",County,48167,White,04/2020,17,196,2023-04-08
"Houston, TX",County,48167,White,05/2020,106,211,2023-04-08
"Houston, TX",County,48167,White,06/2020,198,218,2023-04-08
"Houston, TX",County,48167,White,07/2020,141,249,2023-04-08
"Houston, TX",County,48167,White,08/2020,151,241,2023-04-08
"Houston, TX",County,48167,White,09/2020,139,262,2023-04-08
"Houston, TX",County,48167,White,10/2020,168,239,2023-04-08
"Houston, TX",County,48167,White,11/2020,148,242,2023-04-08
"Houston, TX",County,48167,White,12/2020,167,227,2023-04-08
"Houston, TX",County,48167,White,01/2021,178,278,2023-04-08
"Houston, TX",County,48167,White,02/2021,107,199,2023-04-08
"Houston, TX",County,48167,White,03/2021,163,153,2023-04-08
"Houston, TX",County,48167,White,04/2021,146,196,2023-04-08
"Houston, TX",County,48167,White,05/2021,132,211,2023-04-08
"Houston, TX",County,48167,White,06/2021,136,218,2023-04-08
"Houston, TX",County,48167,White,07/2021,194,249,2023-04-08
"Houston, TX",County,48167,White,08/2021,194,241,2023-04-08
"Houston, TX",County,48167,White,09/2021,248,262,2023-04-08
"Houston, TX",County,48167,White,10/2021,252,239,2023-04-08
"Houston, TX",County,48167,White,11/2021,215,242,2023-04-08
"Houston, TX",County,48167,White,12/2021,250,227,2023-04-08
"Houston, TX",County,48167,White,01/2022,258,278,2023-04-08
"Houston, TX",County,48167,White,02/2022,282,199,2023-04-08
"Houston, TX",County,48167,White,03/2022,185,153,2023-04-08
"Houston, TX",County,48167,White,04/2022,195,196,2023-04-08
"Houston, TX",County,48167,White,05/2022,239,211,2023-04-08
"Houston, TX",County,48167,White,06/2022,287,218,2023-04-08
"Houston, TX",County,48167,White,07/2022,285,249,2023-04-08
"Houston, TX",County,48167,White,08/2022,294,241,2023-04-08
"Houston, TX",County,48167,White,09/2022,253,262,2023-04-08
"Houston, TX",County,48167,White,10/2022,278,239,2023-04-08
"Houston, TX",County,48167,White,11/2022,219,242,2023-04-08
"Houston, TX",County,48167,White,12/2022,281,227,2023-04-08
"Houston, TX",County,48167,White,01/2023,290,278,2023-04-08
"Houston, TX",County,48167,White,02/2023,222,199,2023-04-08
"Houston, TX",County,48167,White,03/2023,238,153,2023-04-08
"Houston, TX",County,48167,White,04/2023,29,51,2023-04-08
"Houston, TX",County,48201,Other,01/2020,6307,5393.25,2023-04-08
"Houston, TX",County,48201,Other,02/2020,5529,4112.75,2023-04-08
"Houston, TX",County,48201,Other,03/2020,3073,3592.5,2023-04-08
"Houston, TX",County,48201,Other,04/2020,602,3678,2023-04-08
"Houston, TX",County,48201,Other,05/2020,1105,4409.5,2023-04-08
"Houston, TX",County,48201,Other,06/2020,2284,6071.5,2023-04-08
"Houston, TX",County,48201,Other,07/2020,2110,4802,2023-04-08
"Houston, TX",County,48201,Other,08/2020,2235,5569,2023-04-08
"Houston, TX",County,48201,Other,09/2020,1887,4756.5,2023-04-08
"Houston, TX",County,48201,Other,10/2020,2002,4648.75,2023-04-08
"Houston, TX",County,48201,Other,11/2020,2447,4397.25,2023-04-08
"Houston, TX",County,48201,Other,12/2020,2968,4190.75,2023-04-08
"Houston, TX",County,48201,Other,01/2021,2648,5393.25,2023-04-08
"Houston, TX",County,48201,Other,02/2021,1883,4080,2023-04-08
"Houston, TX",County,48201,Other,03/2021,2789,3592.5,2023-04-08
"Houston, TX",County,48201,Other,04/2021,2110,3678,2023-04-08
"Houston, TX",County,48201,Other,05/2021,2093,4409.5,2023-04-08
"Houston, TX",County,48201,Other,06/2021,2370,6071.5,2023-04-08
"Houston, TX",County,48201,Other,07/2021,2556,4802,2023-04-08
"Houston, TX",County,48201,Other,08/2021,2933,5569,2023-04-08
"Houston, TX",County,48201,Other,09/2021,3917,4756.5,2023-04-08
"Houston, TX",County,48201,Other,10/2021,4506,4648.75,2023-04-08
"Houston, TX",County,48201,Other,11/2021,4078,4397.25,2023-04-08
"Houston, TX",County,48201,Other,12/2021,3992,4190.75,2023-04-08
"Houston, TX",County,48201,Other,01/2022,6022,5393.25,2023-04-08
"Houston, TX",County,48201,Other,02/2022,6761,4080,2023-04-08
"Houston, TX",County,48201,Other,03/2022,6544,3592.5,2023-04-08
"Houston, TX",County,48201,Other,04/2022,5431,3678,2023-04-08
"Houston, TX",County,48201,Other,05/2022,6387,4409.5,2023-04-08
"Houston, TX",County,48201,Other,06/2022,6904,6071.5,2023-04-08
"Houston, TX",County,48201,Other,07/2022,7315,4802,2023-04-08
"Houston, TX",County,48201,Other,08/2022,7410,5569,2023-04-08
"Houston, TX",County,48201,Other,09/2022,7013,4756.5,2023-04-08
"Houston, TX",County,48201,Other,10/2022,6683,4648.75,2023-04-08
"Houston, TX",County,48201,Other,11/2022,5907,4397.25,2023-04-08
"Houston, TX",County,48201,Other,12/2022,6265,4190.75,2023-04-08
"Houston, TX",County,48201,Other,01/2023,7306,5393.25,2023-04-08
"Houston, TX",County,48201,Other,02/2023,6215,4080,2023-04-08
"Houston, TX",County,48201,Other,03/2023,6331,3592.5,2023-04-08
"Houston, TX",County,48201,Other,04/2023,544,443,2023-04-08
"Houston, TX",County,sealed,"",01/2020,6,5.25,2023-04-08
"Houston, TX",County,sealed,"",02/2020,4,5.25,2023-04-08
"Houston, TX",County,sealed,"",03/2020,5,6.5,2023-04-08
"Houston, TX",County,sealed,"",04/2020,0,3.5,2023-04-08
"Houston, TX",County,sealed,"",05/2020,4,6.75,2023-04-08
"Houston, TX",County,sealed,"",06/2020,3,6,2023-04-08
"Houston, TX",County,sealed,"",07/2020,2,7,2023-04-08
"Houston, TX",County,sealed,"",08/2020,5,5.5,2023-04-08
"Houston, TX",County,sealed,"",09/2020,7,6.5,2023-04-08
"Houston, TX",County,sealed,"",10/2020,4,4.75,2023-04-08
"Houston, TX",County,sealed,"",11/2020,105,6.75,2023-04-08
"Houston, TX",County,sealed,"",12/2020,61,5.25,2023-04-08
"Houston, TX",County,sealed,"",01/2021,3,5.25,2023-04-08
"Houston, TX",County,sealed,"",02/2021,1,5.25,2023-04-08
"Houston, TX",County,sealed,"",03/2021,6,6.5,2023-04-08
"Houston, TX",County,sealed,"",04/2021,8,3.5,2023-04-08
"Houston, TX",County,sealed,"",05/2021,4,6.75,2023-04-08
"Houston, TX",County,sealed,"",06/2021,7,6,2023-04-08
"Houston, TX",County,sealed,"",07/2021,7,7,2023-04-08
"Houston, TX",County,sealed,"",08/2021,14,5.5,2023-04-08
"Houston, TX",County,sealed,"",09/2021,8,6.5,2023-04-08
"Houston, TX",County,sealed,"",10/2021,21,4.75,2023-04-08
"Houston, TX",County,sealed,"",11/2021,16,6.75,2023-04-08
"Houston, TX",County,sealed,"",12/2021,8,5.25,2023-04-08
"Houston, TX",County,sealed,"",01/2022,44,5.25,2023-04-08
"Houston, TX",County,sealed,"",02/2022,25,5.25,2023-04-08
"Houston, TX",County,sealed,"",03/2022,33,6.5,2023-04-08
"Houston, TX",County,sealed,"",04/2022,29,3.5,2023-04-08
"Houston, TX",County,sealed,"",05/2022,24,6.75,2023-04-08
"Houston, TX",County,sealed,"",06/2022,51,6,2023-04-08
"Houston, TX",County,sealed,"",07/2022,38,7,2023-04-08
"Houston, TX",County,sealed,"",08/2022,34,5.5,2023-04-08
"Houston, TX",County,sealed,"",09/2022,25,6.5,2023-04-08
"Houston, TX",County,sealed,"",10/2022,65,4.75,2023-04-08
"Houston, TX",County,sealed,"",11/2022,25,6.75,2023-04-08
"Houston, TX",County,sealed,"",12/2022,9,5.25,2023-04-08
"Houston, TX",County,sealed,"",01/2023,69,5.25,2023-04-08
"Houston, TX",County,sealed,"",02/2023,45,5.25,2023-04-08
"Houston, TX",County,sealed,"",03/2023,64,6.5,2023-04-08
"Houston, TX",County,sealed,"",04/2023,3,0.25,2023-04-08
"Indianapolis, IN",County,18097,White,01/2020,2656,1261.95,2023-04-08
"Indianapolis, IN",County,18097,White,02/2020,2417,892.15,2023-04-08
"Indianapolis, IN",County,18097,White,03/2020,997,1078.6,2023-04-08
"Indianapolis, IN",County,18097,White,04/2020,6,1172.4,2023-04-08
"Indianapolis, IN",County,18097,White,05/2020,16,1347.25,2023-04-08
"Indianapolis, IN",County,18097,White,06/2020,58,1514.7,2023-04-08
"Indianapolis, IN",County,18097,White,07/2020,106,1323.3,2023-04-08
"Indianapolis, IN",County,18097,White,08/2020,1601,1473.75,2023-04-08
"Indianapolis, IN",County,18097,White,09/2020,1990,1393.95,2023-04-08
"Indianapolis, IN",County,18097,White,10/2020,1548,1266.5,2023-04-08
"Indianapolis, IN",County,18097,White,11/2020,1429,1395.85,2023-04-08
"Indianapolis, IN",County,18097,White,12/2020,1559,1168.3,2023-04-08
"Indianapolis, IN",County,18097,White,01/2021,1666,1557.95,2023-04-08
"Indianapolis, IN",County,18097,White,02/2021,1489,1121.75,2023-04-08
"Indianapolis, IN",County,18097,White,03/2021,1545,993.5,2023-04-08
"Indianapolis, IN",County,18097,White,04/2021,1153,1084.55,2023-04-08
"Indianapolis, IN",County,18097,White,05/2021,1165,1240.83333333333,2023-04-08
"Indianapolis, IN",County,18097,White,06/2021,1408,1408.4,2023-04-08
"Indianapolis, IN",County,18097,White,07/2021,1469,1224.35,2023-04-08
"Indianapolis, IN",County,18097,White,08/2021,1461,1625.15,2023-04-08
"Indianapolis, IN",County,18097,White,09/2021,2087,1271.7,2023-04-08
"Indianapolis, IN",County,18097,White,10/2021,2203,1378.25,2023-04-08
"Indianapolis, IN",County,18097,White,11/2021,1995,1263.45,2023-04-08
"Indianapolis, IN",County,18097,White,12/2021,1995,1082.65,2023-04-08
"Indianapolis, IN",County,18097,White,01/2022,2134,1225.95833333333,2023-04-08
"Indianapolis, IN",County,18097,White,02/2022,2027,1049.8,2023-04-08
"Indianapolis, IN",County,18097,White,03/2022,2038,929.2,2023-04-08
"Indianapolis, IN",County,18097,White,04/2022,1829,1010.05,2023-04-08
"Indianapolis, IN",County,18097,White,05/2022,1902,1406.6,2023-04-08
"Indianapolis, IN",County,18097,White,06/2022,2233,1332.8,2023-04-08
"Indianapolis, IN",County,18097,White,07/2022,2358,1390.5,2023-04-08
"Indianapolis, IN",County,18097,White,08/2022,2586,1556.1,2023-04-08
"Indianapolis, IN",County,18097,White,09/2022,2287,1203.4,2023-04-08
"Indianapolis, IN",County,18097,White,10/2022,2195,1313.95833333333,2023-04-08
"Indianapolis, IN",County,18097,White,11/2022,2253,1194.95,2023-04-08
"Indianapolis, IN",County,18097,White,12/2022,2085,1032.85,2023-04-08
