type,GEOID,month,filings_2020,filings_avg,last_updated
Census Tract,09005320200,09/2020,0,1.33333333333333,2022-02-26
Census Tract,09005320200,10/2020,0,1.33333333333333,2022-02-26
Census Tract,09005320200,11/2020,0,2.66666666666667,2022-02-26
Census Tract,09005320200,12/2020,1,2.33333333333333,2022-02-26
Census Tract,09005320200,01/2021,2,1,2022-02-26
Census Tract,09005320200,02/2021,1,2.33333333333333,2022-02-26
Census Tract,09005320200,03/2021,2,1.66666666666667,2022-02-26
Census Tract,09005320200,04/2021,0,1.66666666666667,2022-02-26
Census Tract,09005320200,05/2021,0,3.33333333333333,2022-02-26
Census Tract,09005320200,06/2021,2,2.66666666666667,2022-02-26
Census Tract,09005320200,07/2021,0,1,2022-02-26
Census Tract,09005320200,08/2021,1,1,2022-02-26
Census Tract,09005320200,09/2021,0,1.33333333333333,2022-02-26
Census Tract,09005320200,10/2021,1,1.33333333333333,2022-02-26
Census Tract,09005320200,11/2021,1,2.66666666666667,2022-02-26
Census Tract,09005320200,12/2021,1,2.33333333333333,2022-02-26
Census Tract,09005320200,01/2022,2,1,2022-02-26
Census Tract,09005320200,02/2022,0,2,2022-02-26
Census Tract,09005342100,01/2020,0,0.333333333333333,2022-02-26
Census Tract,09005342100,02/2020,0,0.333333333333333,2022-02-26
Census Tract,09005342100,03/2020,1,0.666666666666667,2022-02-26
Census Tract,09005342100,04/2020,0,0.333333333333333,2022-02-26
Census Tract,09005342100,05/2020,0,0.333333333333333,2022-02-26
Census Tract,09005342100,06/2020,0,0,2022-02-26
Census Tract,09005342100,07/2020,0,0.333333333333333,2022-02-26
Census Tract,09005342100,08/2020,0,0,2022-02-26
Census Tract,09005342100,09/2020,0,0.666666666666667,2022-02-26
Census Tract,09005342100,10/2020,0,1.33333333333333,2022-02-26
Census Tract,09005342100,11/2020,0,0,2022-02-26
Census Tract,09005342100,12/2020,0,0,2022-02-26
Census Tract,09005342100,01/2021,0,0.333333333333333,2022-02-26
Census Tract,09005342100,02/2021,0,0.333333333333333,2022-02-26
Census Tract,09005342100,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09005342100,04/2021,0,0.333333333333333,2022-02-26
Census Tract,09005342100,05/2021,0,0.333333333333333,2022-02-26
Census Tract,09005342100,06/2021,0,0,2022-02-26
Census Tract,09005342100,07/2021,0,0.333333333333333,2022-02-26
Census Tract,09005342100,08/2021,0,0,2022-02-26
Census Tract,09005342100,09/2021,0,0.666666666666667,2022-02-26
Census Tract,09005342100,10/2021,1,1.33333333333333,2022-02-26
Census Tract,09005342100,11/2021,0,0,2022-02-26
Census Tract,09005342100,12/2021,0,0,2022-02-26
Census Tract,09005342100,01/2022,1,0.333333333333333,2022-02-26
Census Tract,09005342100,02/2022,0,0.333333333333333,2022-02-26
Census Tract,09005349100,01/2020,0,0.333333333333333,2022-02-26
Census Tract,09005349100,02/2020,1,0.333333333333333,2022-02-26
Census Tract,09005349100,03/2020,0,0.666666666666667,2022-02-26
Census Tract,09005349100,04/2020,0,0,2022-02-26
Census Tract,09005349100,05/2020,0,1.33333333333333,2022-02-26
Census Tract,09005349100,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09005349100,07/2020,1,1,2022-02-26
Census Tract,09005349100,08/2020,0,0.666666666666667,2022-02-26
Census Tract,09005349100,09/2020,0,0.333333333333333,2022-02-26
Census Tract,09005349100,10/2020,0,0,2022-02-26
Census Tract,09005349100,11/2020,0,1.33333333333333,2022-02-26
Census Tract,09005349100,12/2020,0,1.33333333333333,2022-02-26
Census Tract,09005349100,01/2021,1,0.333333333333333,2022-02-26
Census Tract,09005349100,02/2021,0,0.333333333333333,2022-02-26
Census Tract,09005349100,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09005349100,04/2021,0,0,2022-02-26
Census Tract,09005349100,05/2021,0,1.33333333333333,2022-02-26
Census Tract,09005349100,06/2021,2,0.666666666666667,2022-02-26
Census Tract,09005349100,07/2021,0,1,2022-02-26
Census Tract,09005349100,08/2021,0,0.666666666666667,2022-02-26
Census Tract,09005349100,09/2021,0,0.333333333333333,2022-02-26
Census Tract,09005349100,10/2021,0,0,2022-02-26
Census Tract,09005349100,11/2021,1,1.33333333333333,2022-02-26
Census Tract,09005349100,12/2021,0,1.33333333333333,2022-02-26
Census Tract,09005349100,01/2022,0,0.333333333333333,2022-02-26
Census Tract,09005349100,02/2022,0,0,2022-02-26
Census Tract,09005349200,01/2020,0,1.33333333333333,2022-02-26
Census Tract,09005349200,02/2020,0,1,2022-02-26
Census Tract,09005349200,03/2020,0,1,2022-02-26
Census Tract,09005349200,04/2020,0,0.333333333333333,2022-02-26
Census Tract,09005349200,05/2020,0,1,2022-02-26
Census Tract,09005349200,06/2020,0,1.33333333333333,2022-02-26
Census Tract,09005349200,07/2020,0,1,2022-02-26
Census Tract,09005349200,08/2020,0,3,2022-02-26
Census Tract,09005349200,09/2020,1,0.666666666666667,2022-02-26
Census Tract,09005349200,10/2020,0,0.333333333333333,2022-02-26
Census Tract,09005349200,11/2020,0,0.666666666666667,2022-02-26
Census Tract,09005349200,12/2020,0,0.333333333333333,2022-02-26
Census Tract,09005349200,01/2021,0,1.33333333333333,2022-02-26
Census Tract,09005349200,02/2021,1,1,2022-02-26
Census Tract,09005349200,03/2021,0,1,2022-02-26
Census Tract,09005349200,04/2021,1,0.333333333333333,2022-02-26
Census Tract,09005349200,05/2021,0,1,2022-02-26
Census Tract,09005349200,06/2021,0,1.33333333333333,2022-02-26
Census Tract,09005349200,07/2021,0,1,2022-02-26
Census Tract,09005349200,08/2021,0,3,2022-02-26
Census Tract,09005349200,09/2021,0,0.666666666666667,2022-02-26
Census Tract,09005349200,10/2021,0,0.333333333333333,2022-02-26
Census Tract,09005349200,11/2021,0,0.666666666666667,2022-02-26
Census Tract,09005349200,12/2021,0,0.333333333333333,2022-02-26
Census Tract,09005349200,01/2022,3,1.33333333333333,2022-02-26
Census Tract,09005349200,02/2022,0,1,2022-02-26
Census Tract,09005360100,01/2020,1,1.33333333333333,2022-02-26
Census Tract,09005360100,02/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360100,03/2020,1,1,2022-02-26
Census Tract,09005360100,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360100,05/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360100,06/2020,0,1.33333333333333,2022-02-26
Census Tract,09005360100,07/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360100,08/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360100,09/2020,1,1.66666666666667,2022-02-26
Census Tract,09005360100,10/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360100,11/2020,1,0.333333333333333,2022-02-26
Census Tract,09005360100,12/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360100,01/2021,0,1.33333333333333,2022-02-26
Census Tract,09005360100,02/2021,1,0.666666666666667,2022-02-26
Census Tract,09005360100,03/2021,0,1,2022-02-26
Census Tract,09005360100,04/2021,1,0.666666666666667,2022-02-26
Census Tract,09005360100,05/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360100,06/2021,1,1.33333333333333,2022-02-26
Census Tract,09005360100,07/2021,2,0.333333333333333,2022-02-26
Census Tract,09005360100,08/2021,1,0.333333333333333,2022-02-26
Census Tract,09005360100,09/2021,0,1.66666666666667,2022-02-26
Census Tract,09005360100,10/2021,0,0.333333333333333,2022-02-26
Census Tract,09005360100,11/2021,0,0.333333333333333,2022-02-26
Census Tract,09005360100,12/2021,0,0.333333333333333,2022-02-26
Census Tract,09005360100,01/2022,2,1.33333333333333,2022-02-26
Census Tract,09005360100,02/2022,0,0.666666666666667,2022-02-26
Census Tract,09005360200,01/2020,2,0.666666666666667,2022-02-26
Census Tract,09005360200,02/2020,0,0,2022-02-26
Census Tract,09005360200,03/2020,3,0,2022-02-26
Census Tract,09005360200,04/2020,0,1,2022-02-26
Census Tract,09005360200,05/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360200,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360200,07/2020,0,1,2022-02-26
Census Tract,09005360200,08/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360200,09/2020,0,1,2022-02-26
Census Tract,09005360200,10/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360200,11/2020,0,1.33333333333333,2022-02-26
Census Tract,09005360200,12/2020,0,0,2022-02-26
Census Tract,09005360200,01/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360200,02/2021,0,0,2022-02-26
Census Tract,09005360200,03/2021,0,0,2022-02-26
Census Tract,09005360200,04/2021,0,1,2022-02-26
Census Tract,09005360200,05/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360200,06/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360200,07/2021,0,1,2022-02-26
Census Tract,09005360200,08/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360200,09/2021,0,1,2022-02-26
Census Tract,09005360200,10/2021,0,0.333333333333333,2022-02-26
Census Tract,09005360200,11/2021,1,1.33333333333333,2022-02-26
Census Tract,09005360200,12/2021,0,0,2022-02-26
Census Tract,09005360200,01/2022,0,0.666666666666667,2022-02-26
Census Tract,09005360200,02/2022,0,0,2022-02-26
Census Tract,09005360300,01/2020,0,1.66666666666667,2022-02-26
Census Tract,09005360300,02/2020,2,0.666666666666667,2022-02-26
Census Tract,09005360300,03/2020,1,1,2022-02-26
Census Tract,09005360300,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360300,05/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360300,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360300,07/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360300,08/2020,0,1.66666666666667,2022-02-26
Census Tract,09005360300,09/2020,0,0.666666666666667,2022-02-26
Census Tract,09005360300,10/2020,0,1,2022-02-26
Census Tract,09005360300,11/2020,0,1,2022-02-26
Census Tract,09005360300,12/2020,0,1.33333333333333,2022-02-26
Census Tract,09005360300,01/2021,1,1.66666666666667,2022-02-26
Census Tract,09005360300,02/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360300,03/2021,0,1,2022-02-26
Census Tract,09005360300,04/2021,1,0.666666666666667,2022-02-26
Census Tract,09005360300,05/2021,2,0.333333333333333,2022-02-26
Census Tract,09005360300,06/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360300,07/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360300,08/2021,1,1.66666666666667,2022-02-26
Census Tract,09005360300,09/2021,0,0.666666666666667,2022-02-26
Census Tract,09005360300,10/2021,1,1,2022-02-26
Census Tract,09005360300,11/2021,1,1,2022-02-26
Census Tract,09005360300,12/2021,1,1.33333333333333,2022-02-26
Census Tract,09005360300,01/2022,0,1.66666666666667,2022-02-26
Census Tract,09005360300,02/2022,0,0.666666666666667,2022-02-26
Census Tract,09005360400,01/2020,1,1.33333333333333,2022-02-26
Census Tract,09005360400,02/2020,0,1.33333333333333,2022-02-26
Census Tract,09005360400,03/2020,0,1.66666666666667,2022-02-26
Census Tract,09005360400,04/2020,1,1.66666666666667,2022-02-26
Census Tract,09005360400,05/2020,0,1.33333333333333,2022-02-26
Census Tract,09005360400,06/2020,0,2.33333333333333,2022-02-26
Census Tract,09005360400,07/2020,0,2.66666666666667,2022-02-26
Census Tract,09005360400,08/2020,0,2.66666666666667,2022-02-26
Census Tract,09005360400,09/2020,0,2.33333333333333,2022-02-26
Census Tract,09005360400,10/2020,0,2.66666666666667,2022-02-26
Census Tract,09005360400,11/2020,0,2.66666666666667,2022-02-26
Census Tract,09005360400,12/2020,0,0.333333333333333,2022-02-26
Census Tract,09005360400,01/2021,3,1.33333333333333,2022-02-26
Census Tract,09005360400,02/2021,0,1.33333333333333,2022-02-26
Census Tract,09005360400,03/2021,0,1.66666666666667,2022-02-26
Census Tract,09005360400,04/2021,0,1.66666666666667,2022-02-26
Census Tract,09005360400,05/2021,1,1.33333333333333,2022-02-26
Census Tract,09005360400,06/2021,1,2.33333333333333,2022-02-26
Census Tract,09005360400,07/2021,1,2.66666666666667,2022-02-26
Census Tract,09005360400,08/2021,0,2.66666666666667,2022-02-26
Census Tract,09005360400,09/2021,0,2.33333333333333,2022-02-26
Census Tract,09005360400,10/2021,1,2.66666666666667,2022-02-26
Census Tract,09005360400,11/2021,1,2.66666666666667,2022-02-26
Census Tract,09005360400,12/2021,0,0.333333333333333,2022-02-26
Census Tract,09005360400,01/2022,2,1.33333333333333,2022-02-26
Census Tract,09005360400,02/2022,1,1.33333333333333,2022-02-26
Census Tract,09005362101,01/2020,2,1.33333333333333,2022-02-26
Census Tract,09005362101,02/2020,0,0.666666666666667,2022-02-26
Census Tract,09005362101,03/2020,0,0.333333333333333,2022-02-26
Census Tract,09005362101,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09005362101,05/2020,0,1,2022-02-26
Census Tract,09005362101,06/2020,0,2,2022-02-26
Census Tract,09005362101,07/2020,1,1.33333333333333,2022-02-26
Census Tract,09005362101,08/2020,1,0.666666666666667,2022-02-26
Census Tract,09005362101,09/2020,1,1,2022-02-26
Census Tract,09005362101,10/2020,0,1,2022-02-26
Census Tract,09005362101,11/2020,1,1.33333333333333,2022-02-26
Census Tract,09005362101,12/2020,1,1,2022-02-26
Census Tract,09005362101,01/2021,1,1.33333333333333,2022-02-26
Census Tract,09005362101,02/2021,0,0.666666666666667,2022-02-26
Census Tract,09005362101,03/2021,0,0.333333333333333,2022-02-26
Census Tract,09005362101,04/2021,0,0.666666666666667,2022-02-26
Census Tract,09005362101,05/2021,1,1,2022-02-26
Census Tract,09005362101,06/2021,0,2,2022-02-26
Census Tract,09005362101,07/2021,0,1.33333333333333,2022-02-26
Census Tract,09005362101,08/2021,1,0.666666666666667,2022-02-26
Census Tract,09005362101,09/2021,0,1,2022-02-26
Census Tract,09005362101,10/2021,1,1,2022-02-26
Census Tract,09005362101,11/2021,0,1.33333333333333,2022-02-26
Census Tract,09005362101,12/2021,2,1,2022-02-26
Census Tract,09005362101,01/2022,1,1.33333333333333,2022-02-26
Census Tract,09005362101,02/2022,0,0.666666666666667,2022-02-26
Census Tract,09005362102,01/2020,0,0.666666666666667,2022-02-26
Census Tract,09005362102,02/2020,0,0,2022-02-26
Census Tract,09005362102,03/2020,0,1.33333333333333,2022-02-26
Census Tract,09005362102,04/2020,0,0,2022-02-26
Census Tract,09005362102,05/2020,1,1,2022-02-26
Census Tract,09005362102,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09005362102,07/2020,0,0.666666666666667,2022-02-26
Census Tract,09005362102,08/2020,0,0.333333333333333,2022-02-26
Census Tract,09005362102,09/2020,0,0.666666666666667,2022-02-26
Census Tract,09005362102,10/2020,0,0,2022-02-26
Census Tract,09005362102,11/2020,0,0.333333333333333,2022-02-26
Census Tract,09005362102,12/2020,0,0,2022-02-26
Census Tract,09005362102,01/2021,0,0.666666666666667,2022-02-26
Census Tract,09005362102,02/2021,0,0,2022-02-26
Census Tract,09005362102,03/2021,0,1.33333333333333,2022-02-26
Census Tract,09005362102,04/2021,0,0,2022-02-26
Census Tract,09005362102,05/2021,0,1,2022-02-26
Census Tract,09005362102,06/2021,0,0.666666666666667,2022-02-26
Census Tract,09005362102,07/2021,0,0.666666666666667,2022-02-26
Census Tract,09005362102,08/2021,0,0.333333333333333,2022-02-26
Census Tract,09005362102,09/2021,0,0.666666666666667,2022-02-26
Census Tract,09005362102,10/2021,0,0,2022-02-26
Census Tract,09005362102,11/2021,0,0.333333333333333,2022-02-26
Census Tract,09005362102,12/2021,1,0,2022-02-26
Census Tract,09005362102,01/2022,0,0.666666666666667,2022-02-26
Census Tract,09005362102,02/2022,0,0,2022-02-26
Census Tract,09005425300,01/2020,0,1.33333333333333,2022-02-26
Census Tract,09005425300,02/2020,0,1,2022-02-26
Census Tract,09005425300,03/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425300,04/2020,0,1.33333333333333,2022-02-26
Census Tract,09005425300,05/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425300,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425300,07/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425300,08/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425300,09/2020,0,1,2022-02-26
Census Tract,09005425300,10/2020,0,1.33333333333333,2022-02-26
Census Tract,09005425300,11/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425300,12/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425300,01/2021,0,1.33333333333333,2022-02-26
Census Tract,09005425300,02/2021,0,1,2022-02-26
Census Tract,09005425300,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425300,04/2021,0,1.33333333333333,2022-02-26
Census Tract,09005425300,05/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425300,06/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425300,07/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425300,08/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425300,09/2021,0,1,2022-02-26
Census Tract,09005425300,10/2021,0,1.33333333333333,2022-02-26
Census Tract,09005425300,11/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425300,12/2021,1,0.666666666666667,2022-02-26
Census Tract,09005425300,01/2022,0,1.33333333333333,2022-02-26
Census Tract,09005425300,02/2022,0,0.666666666666667,2022-02-26
Census Tract,09005425400,01/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425400,02/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425400,03/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425400,04/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425400,05/2020,0,2,2022-02-26
Census Tract,09005425400,06/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425400,07/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425400,08/2020,0,1,2022-02-26
Census Tract,09005425400,09/2020,0,1,2022-02-26
Census Tract,09005425400,10/2020,0,2,2022-02-26
Census Tract,09005425400,11/2020,0,0,2022-02-26
Census Tract,09005425400,12/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425400,01/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425400,02/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425400,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425400,04/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425400,05/2021,0,2,2022-02-26
Census Tract,09005425400,06/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425400,07/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425400,08/2021,0,1,2022-02-26
Census Tract,09005425400,09/2021,0,1,2022-02-26
Census Tract,09005425400,10/2021,0,2,2022-02-26
Census Tract,09005425400,11/2021,0,0,2022-02-26
Census Tract,09005425400,12/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425400,01/2022,0,0.333333333333333,2022-02-26
Census Tract,09005425400,02/2022,0,0.333333333333333,2022-02-26
Census Tract,09005425500,01/2020,0,1.33333333333333,2022-02-26
Census Tract,09005425500,02/2020,0,1.66666666666667,2022-02-26
Census Tract,09005425500,03/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425500,04/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425500,05/2020,0,2,2022-02-26
Census Tract,09005425500,06/2020,0,2.33333333333333,2022-02-26
Census Tract,09005425500,07/2020,0,2,2022-02-26
Census Tract,09005425500,08/2020,0,2.33333333333333,2022-02-26
Census Tract,09005425500,09/2020,0,2,2022-02-26
Census Tract,09005425500,10/2020,0,1.33333333333333,2022-02-26
Census Tract,09005425500,11/2020,0,2,2022-02-26
Census Tract,09005425500,12/2020,0,1,2022-02-26
Census Tract,09005425500,01/2021,0,1.33333333333333,2022-02-26
Census Tract,09005425500,02/2021,1,1.66666666666667,2022-02-26
Census Tract,09005425500,03/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425500,04/2021,0,0.666666666666667,2022-02-26
Census Tract,09005425500,05/2021,0,2,2022-02-26
Census Tract,09005425500,06/2021,0,2.33333333333333,2022-02-26
Census Tract,09005425500,07/2021,0,2,2022-02-26
Census Tract,09005425500,08/2021,0,2.33333333333333,2022-02-26
Census Tract,09005425500,09/2021,0,2,2022-02-26
Census Tract,09005425500,10/2021,0,1.33333333333333,2022-02-26
Census Tract,09005425500,11/2021,0,2,2022-02-26
Census Tract,09005425500,12/2021,0,1,2022-02-26
Census Tract,09005425500,01/2022,0,1.33333333333333,2022-02-26
Census Tract,09005425500,02/2022,0,1.33333333333333,2022-02-26
Census Tract,09005425600,01/2020,1,0.666666666666667,2022-02-26
Census Tract,09005425600,02/2020,0,0,2022-02-26
Census Tract,09005425600,03/2020,0,0,2022-02-26
Census Tract,09005425600,04/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425600,05/2020,0,0.666666666666667,2022-02-26
Census Tract,09005425600,06/2020,0,0,2022-02-26
Census Tract,09005425600,07/2020,0,0,2022-02-26
Census Tract,09005425600,08/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425600,09/2020,0,1,2022-02-26
Census Tract,09005425600,10/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425600,11/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425600,12/2020,0,0.333333333333333,2022-02-26
Census Tract,09005425600,01/2021,1,0.666666666666667,2022-02-26
Census Tract,09005425600,02/2021,1,0,2022-02-26
Census Tract,09005425600,03/2021,1,0,2022-02-26
Census Tract,09005425600,04/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425600,05/2021,1,0.666666666666667,2022-02-26
Census Tract,09005425600,06/2021,0,0,2022-02-26
Census Tract,09005425600,07/2021,1,0,2022-02-26
Census Tract,09005425600,08/2021,1,0.333333333333333,2022-02-26
Census Tract,09005425600,09/2021,0,1,2022-02-26
Census Tract,09005425600,10/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425600,11/2021,1,0.333333333333333,2022-02-26
Census Tract,09005425600,12/2021,0,0.333333333333333,2022-02-26
Census Tract,09005425600,01/2022,2,0.666666666666667,2022-02-26
Census Tract,09005425600,02/2022,0,0,2022-02-26
Census Tract,09007541100,01/2020,2,1.66666666666667,2022-02-26
Census Tract,09007541100,02/2020,1,5,2022-02-26
Census Tract,09007541100,03/2020,0,1.66666666666667,2022-02-26
Census Tract,09007541100,04/2020,0,3.33333333333333,2022-02-26
Census Tract,09007541100,05/2020,0,3,2022-02-26
Census Tract,09007541100,06/2020,1,4.33333333333333,2022-02-26
Census Tract,09007541100,07/2020,0,4.33333333333333,2022-02-26
Census Tract,09007541100,08/2020,0,1.66666666666667,2022-02-26
Census Tract,09007541100,09/2020,0,2.66666666666667,2022-02-26
Census Tract,09007541100,10/2020,0,5.33333333333333,2022-02-26
Census Tract,09007541100,11/2020,0,2,2022-02-26
Census Tract,09007541100,12/2020,0,1,2022-02-26
Census Tract,09007541100,01/2021,2,1.66666666666667,2022-02-26
Census Tract,09007541100,02/2021,0,5,2022-02-26
Census Tract,09007541100,03/2021,1,1.66666666666667,2022-02-26
Census Tract,09007541100,04/2021,0,3.33333333333333,2022-02-26
Census Tract,09007541100,05/2021,1,3,2022-02-26
Census Tract,09007541100,06/2021,1,4.33333333333333,2022-02-26
Census Tract,09007541100,07/2021,0,4.33333333333333,2022-02-26
Census Tract,09007541100,08/2021,2,1.66666666666667,2022-02-26
Census Tract,09007541100,09/2021,1,2.66666666666667,2022-02-26
Census Tract,09007541100,10/2021,0,5.33333333333333,2022-02-26
Census Tract,09007541100,11/2021,3,2,2022-02-26
Census Tract,09007541100,12/2021,2,1,2022-02-26
Census Tract,09007541100,01/2022,3,1.66666666666667,2022-02-26
Census Tract,09007541100,02/2022,1,4.66666666666667,2022-02-26
Census Tract,09007541200,01/2020,2,3,2022-02-26
Census Tract,09007541200,02/2020,5,0.333333333333333,2022-02-26
Census Tract,09007541200,03/2020,3,0.333333333333333,2022-02-26
Census Tract,09007541200,04/2020,0,0.333333333333333,2022-02-26
Census Tract,09007541200,05/2020,0,1.33333333333333,2022-02-26
Census Tract,09007541200,06/2020,1,2.33333333333333,2022-02-26
Census Tract,09007541200,07/2020,0,2.66666666666667,2022-02-26
Census Tract,09007541200,08/2020,0,2.66666666666667,2022-02-26
Census Tract,09007541200,09/2020,1,3,2022-02-26
Census Tract,09007541200,10/2020,0,3.33333333333333,2022-02-26
Census Tract,09007541200,11/2020,0,2.33333333333333,2022-02-26
Census Tract,09007541200,12/2020,2,1.66666666666667,2022-02-26
Census Tract,09007541200,01/2021,0,3,2022-02-26
Census Tract,09007541200,02/2021,2,0.333333333333333,2022-02-26
Census Tract,09007541200,03/2021,3,0.333333333333333,2022-02-26
Census Tract,09007541200,04/2021,3,0.333333333333333,2022-02-26
Census Tract,09007541200,05/2021,2,1.33333333333333,2022-02-26
Census Tract,09007541200,06/2021,0,2.33333333333333,2022-02-26
Census Tract,09007541200,07/2021,1,2.66666666666667,2022-02-26
Census Tract,09007541200,08/2021,1,2.66666666666667,2022-02-26
Census Tract,09007541200,09/2021,1,3,2022-02-26
Census Tract,09007541200,10/2021,0,3.33333333333333,2022-02-26
Census Tract,09007541200,11/2021,4,2.33333333333333,2022-02-26
Census Tract,09007541200,12/2021,0,1.66666666666667,2022-02-26
Census Tract,09007541200,01/2022,1,3,2022-02-26
Census Tract,09007541200,02/2022,2,0.333333333333333,2022-02-26
Census Tract,09007541300,01/2020,4,5.66666666666667,2022-02-26
Census Tract,09007541300,02/2020,6,5.66666666666667,2022-02-26
Census Tract,09007541300,03/2020,1,3.66666666666667,2022-02-26
Census Tract,09007541300,04/2020,0,3,2022-02-26
Census Tract,09007541300,05/2020,1,5.66666666666667,2022-02-26
Census Tract,09007541300,06/2020,0,3.33333333333333,2022-02-26
Census Tract,09007541300,07/2020,1,6,2022-02-26
Census Tract,09007541300,08/2020,0,4,2022-02-26
Census Tract,09007541300,09/2020,0,2,2022-02-26
Census Tract,09007541300,10/2020,0,8,2022-02-26
Census Tract,09007541300,11/2020,2,5,2022-02-26
Census Tract,09007541300,12/2020,1,4.33333333333333,2022-02-26
Census Tract,09007541300,01/2021,1,5.66666666666667,2022-02-26
Census Tract,09007541300,02/2021,1,5.66666666666667,2022-02-26
Census Tract,09007541300,03/2021,5,3.66666666666667,2022-02-26
Census Tract,09007541300,04/2021,3,3,2022-02-26
Census Tract,09007541300,05/2021,1,5.66666666666667,2022-02-26
Census Tract,09007541300,06/2021,0,3.33333333333333,2022-02-26
Census Tract,09007541300,07/2021,1,6,2022-02-26
Census Tract,09007541300,08/2021,0,4,2022-02-26
Census Tract,09007541300,09/2021,0,2,2022-02-26
Census Tract,09007541300,10/2021,2,8,2022-02-26
Census Tract,09007541300,11/2021,7,5,2022-02-26
Census Tract,09007541300,12/2021,2,4.33333333333333,2022-02-26
Census Tract,09007541300,01/2022,5,5.66666666666667,2022-02-26
Census Tract,09007541300,02/2022,5,5.33333333333333,2022-02-26
Census Tract,09007541401,01/2020,0,0.333333333333333,2022-02-26
Census Tract,09007541401,02/2020,0,0,2022-02-26
Census Tract,09007541401,03/2020,0,0,2022-02-26
Census Tract,09007541401,04/2020,0,0,2022-02-26
Census Tract,09007541401,05/2020,0,0,2022-02-26
Census Tract,09007541401,06/2020,0,0,2022-02-26
Census Tract,09007541401,07/2020,0,0.333333333333333,2022-02-26
Census Tract,09007541401,08/2020,0,0,2022-02-26
Census Tract,09007541401,09/2020,0,0,2022-02-26
Census Tract,09007541401,10/2020,0,0.333333333333333,2022-02-26
Census Tract,09007541401,11/2020,0,0,2022-02-26
Census Tract,09007541401,12/2020,0,0,2022-02-26
Census Tract,09007541401,01/2021,0,0.333333333333333,2022-02-26
Census Tract,09007541401,02/2021,0,0,2022-02-26
Census Tract,09007541401,03/2021,0,0,2022-02-26
