type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,10003014814,06/2022,1,1.5,4.25,NA
Census Tract,10003014814,07/2022,0,1.5,3.25,NA
Census Tract,10003014814,08/2022,5,1.5,4.75,NA
Census Tract,10003014814,09/2022,4,2,3,NA
Census Tract,10003014814,10/2022,3,1,4,NA
Census Tract,10003014814,11/2022,0,0.5,3.25,NA
Census Tract,10003014814,12/2022,2,2,5.5,NA
Census Tract,10003014814,01/2023,0,1,2.75,NA
Census Tract,10003014814,02/2023,2,1,3,NA
Census Tract,10003014814,03/2023,1,0.5,1.25,NA
Census Tract,10003014814,04/2023,2,1.5,2.75,NA
Census Tract,10003014814,05/2023,0,0.5,3.75,NA
Census Tract,10003014814,06/2023,0,1.5,4.25,NA
Census Tract,10003014814,07/2023,1,1.5,3.25,NA
Census Tract,10003014814,08/2023,3,1.5,4.75,NA
Census Tract,10003014814,09/2023,1,2,3,NA
Census Tract,10003014814,10/2023,0,1,4,NA
Census Tract,10003014814,11/2023,1,0.5,3.25,NA
Census Tract,10003014814,12/2023,1,2,5.5,NA
Census Tract,10003014814,01/2024,2,1,2.75,NA
Census Tract,10003014814,02/2024,0,1,3,NA
Census Tract,10003014814,03/2024,0,0.5,1.25,NA
Census Tract,10003014814,04/2024,1,1.5,2.75,NA
Census Tract,10003014814,05/2024,1,0.5,3.75,NA
Census Tract,10003014814,06/2024,3,1.5,4.25,NA
Census Tract,10003014814,07/2024,2,1.5,3.25,NA
Census Tract,10003014814,08/2024,0,1.5,4.75,NA
Census Tract,10003014814,09/2024,3,2,3,NA
Census Tract,10003014814,10/2024,2,1,4,NA
Census Tract,10003014814,11/2024,0,0.5,3.25,NA
Census Tract,10003014814,12/2024,3,2,5.5,NA
Census Tract,10003014814,01/2025,2,1,2.75,NA
Census Tract,10003014814,02/2025,2,1,3,NA
Census Tract,10003014814,03/2025,2,0.5,1.25,NA
Census Tract,10003014814,04/2025,2,1.5,2.75,NA
Census Tract,10003014814,05/2025,0,0.5,3.75,NA
Census Tract,10003014814,06/2025,1,1.5,4.25,NA
Census Tract,10003014814,07/2025,1,1.5,3.25,NA
Census Tract,10003014814,08/2025,2,1.5,4.75,NA
Census Tract,10003014814,09/2025,0,1,0,13/09/2025
Census Tract,10003014903,01/2020,18,15.5,27.25,NA
Census Tract,10003014903,02/2020,31,8.5,25.75,NA
Census Tract,10003014903,03/2020,2,12,16,NA
Census Tract,10003014903,04/2020,0,16.5,19.5,NA
Census Tract,10003014903,05/2020,0,31,24.75,NA
Census Tract,10003014903,06/2020,0,23.5,21.25,NA
Census Tract,10003014903,07/2020,2,14.5,30.25,NA
Census Tract,10003014903,08/2020,4,19.5,22.5,NA
Census Tract,10003014903,09/2020,12,12.5,18.5,NA
Census Tract,10003014903,10/2020,1,28,26,NA
Census Tract,10003014903,11/2020,12,20,23.5,NA
Census Tract,10003014903,12/2020,9,7.5,22.75,NA
Census Tract,10003014903,01/2021,3,15.5,27.25,NA
Census Tract,10003014903,02/2021,2,6.5,25.25,NA
Census Tract,10003014903,03/2021,9,12,16,NA
Census Tract,10003014903,04/2021,3,16.5,19.5,NA
Census Tract,10003014903,05/2021,2,31,24.75,NA
Census Tract,10003014903,06/2021,2,23.5,21.25,NA
Census Tract,10003014903,07/2021,0,14.5,30.25,NA
Census Tract,10003014903,08/2021,6,19.5,22.5,NA
Census Tract,10003014903,09/2021,1,12.5,18.5,NA
Census Tract,10003014903,10/2021,18,28,26,NA
Census Tract,10003014903,11/2021,7,20,23.5,NA
Census Tract,10003014903,12/2021,4,7.5,22.75,NA
Census Tract,10003014903,01/2022,6,15.5,27.25,NA
Census Tract,10003014903,02/2022,31,6.5,25.25,NA
Census Tract,10003014903,03/2022,27,12,16,NA
Census Tract,10003014903,04/2022,11,16.5,19.5,NA
Census Tract,10003014903,05/2022,7,31,24.75,NA
Census Tract,10003014903,06/2022,4,23.5,21.25,NA
Census Tract,10003014903,07/2022,19,14.5,30.25,NA
Census Tract,10003014903,08/2022,7,19.5,22.5,NA
Census Tract,10003014903,09/2022,9,12.5,18.5,NA
Census Tract,10003014903,10/2022,8,28,26,NA
Census Tract,10003014903,11/2022,11,20,23.5,NA
Census Tract,10003014903,12/2022,30,7.5,22.75,NA
Census Tract,10003014903,01/2023,20,15.5,27.25,NA
Census Tract,10003014903,02/2023,11,6.5,25.25,NA
Census Tract,10003014903,03/2023,20,12,16,NA
Census Tract,10003014903,04/2023,7,16.5,19.5,NA
Census Tract,10003014903,05/2023,35,31,24.75,NA
Census Tract,10003014903,06/2023,33,23.5,21.25,NA
Census Tract,10003014903,07/2023,19,14.5,30.25,NA
Census Tract,10003014903,08/2023,23,19.5,22.5,NA
Census Tract,10003014903,09/2023,10,12.5,18.5,NA
Census Tract,10003014903,10/2023,27,28,26,NA
Census Tract,10003014903,11/2023,36,20,23.5,NA
Census Tract,10003014903,12/2023,2,7.5,22.75,NA
Census Tract,10003014903,01/2024,11,15.5,27.25,NA
Census Tract,10003014903,02/2024,6,8.5,25.75,NA
Census Tract,10003014903,03/2024,4,12,16,NA
Census Tract,10003014903,04/2024,25,16.5,19.5,NA
Census Tract,10003014903,05/2024,24,31,24.75,NA
Census Tract,10003014903,06/2024,14,23.5,21.25,NA
Census Tract,10003014903,07/2024,10,14.5,30.25,NA
Census Tract,10003014903,08/2024,16,19.5,22.5,NA
Census Tract,10003014903,09/2024,15,12.5,18.5,NA
Census Tract,10003014903,10/2024,29,28,26,NA
Census Tract,10003014903,11/2024,4,20,23.5,NA
Census Tract,10003014903,12/2024,11,7.5,22.75,NA
Census Tract,10003014903,01/2025,4,15.5,27.25,NA
Census Tract,10003014903,02/2025,4,6.5,25.25,NA
Census Tract,10003014903,03/2025,21,12,16,NA
Census Tract,10003014903,04/2025,1,16.5,19.5,NA
Census Tract,10003014903,05/2025,14,31,24.75,NA
Census Tract,10003014903,06/2025,11,23.5,21.25,NA
Census Tract,10003014903,07/2025,23,14.5,30.25,NA
Census Tract,10003014903,08/2025,2,19.5,22.5,NA
Census Tract,10003014903,09/2025,0,1.5,5.75,13/09/2025
Census Tract,10003014904,01/2020,2,1.5,4.25,NA
Census Tract,10003014904,02/2020,0,2.5,4.75,NA
Census Tract,10003014904,03/2020,2,0.5,4.25,NA
Census Tract,10003014904,04/2020,0,1,7.25,NA
Census Tract,10003014904,05/2020,0,2,4.25,NA
Census Tract,10003014904,06/2020,0,0.5,2.25,NA
Census Tract,10003014904,07/2020,1,2,5.25,NA
Census Tract,10003014904,08/2020,0,1,5.25,NA
Census Tract,10003014904,09/2020,1,2.5,6.5,NA
Census Tract,10003014904,10/2020,1,2.5,5.75,NA
Census Tract,10003014904,11/2020,0,5.5,1.25,NA
Census Tract,10003014904,12/2020,1,3,5.5,NA
Census Tract,10003014904,01/2021,0,1.5,4.25,NA
Census Tract,10003014904,02/2021,1,1,4.75,NA
Census Tract,10003014904,03/2021,1,0.5,4.25,NA
Census Tract,10003014904,04/2021,0,1,7.25,NA
Census Tract,10003014904,05/2021,1,2,4.25,NA
Census Tract,10003014904,06/2021,0,0.5,2.25,NA
Census Tract,10003014904,07/2021,0,2,5.25,NA
Census Tract,10003014904,08/2021,0,1,5.25,NA
Census Tract,10003014904,09/2021,1,2.5,6.5,NA
Census Tract,10003014904,10/2021,0,2.5,5.75,NA
Census Tract,10003014904,11/2021,0,5.5,1.25,NA
Census Tract,10003014904,12/2021,1,3,5.5,NA
Census Tract,10003014904,01/2022,0,1.5,4.25,NA
Census Tract,10003014904,02/2022,2,1,4.75,NA
Census Tract,10003014904,03/2022,1,0.5,4.25,NA
Census Tract,10003014904,04/2022,4,1,7.25,NA
Census Tract,10003014904,05/2022,1,2,4.25,NA
Census Tract,10003014904,06/2022,1,0.5,2.25,NA
Census Tract,10003014904,07/2022,1,2,5.25,NA
Census Tract,10003014904,08/2022,2,1,5.25,NA
Census Tract,10003014904,09/2022,0,2.5,6.5,NA
Census Tract,10003014904,10/2022,5,2.5,5.75,NA
Census Tract,10003014904,11/2022,0,5.5,1.25,NA
Census Tract,10003014904,12/2022,4,3,5.5,NA
Census Tract,10003014904,01/2023,1,1.5,4.25,NA
Census Tract,10003014904,02/2023,2,1,4.75,NA
Census Tract,10003014904,03/2023,0,0.5,4.25,NA
Census Tract,10003014904,04/2023,1,1,7.25,NA
Census Tract,10003014904,05/2023,2,2,4.25,NA
Census Tract,10003014904,06/2023,1,0.5,2.25,NA
Census Tract,10003014904,07/2023,2,2,5.25,NA
Census Tract,10003014904,08/2023,1,1,5.25,NA
Census Tract,10003014904,09/2023,1,2.5,6.5,NA
Census Tract,10003014904,10/2023,0,2.5,5.75,NA
Census Tract,10003014904,11/2023,8,5.5,1.25,NA
Census Tract,10003014904,12/2023,2,3,5.5,NA
Census Tract,10003014904,01/2024,2,1.5,4.25,NA
Census Tract,10003014904,02/2024,3,2.5,4.75,NA
Census Tract,10003014904,03/2024,1,0.5,4.25,NA
Census Tract,10003014904,04/2024,1,1,7.25,NA
Census Tract,10003014904,05/2024,2,2,4.25,NA
Census Tract,10003014904,06/2024,0,0.5,2.25,NA
Census Tract,10003014904,07/2024,2,2,5.25,NA
Census Tract,10003014904,08/2024,1,1,5.25,NA
Census Tract,10003014904,09/2024,4,2.5,6.5,NA
Census Tract,10003014904,10/2024,5,2.5,5.75,NA
Census Tract,10003014904,11/2024,3,5.5,1.25,NA
Census Tract,10003014904,12/2024,4,3,5.5,NA
Census Tract,10003014904,01/2025,0,1.5,4.25,NA
Census Tract,10003014904,02/2025,2,1,4.75,NA
Census Tract,10003014904,03/2025,1,0.5,4.25,NA
Census Tract,10003014904,04/2025,2,1,7.25,NA
Census Tract,10003014904,05/2025,1,2,4.25,NA
Census Tract,10003014904,06/2025,2,0.5,2.25,NA
Census Tract,10003014904,07/2025,3,2,5.25,NA
Census Tract,10003014904,08/2025,1,1,5.25,NA
Census Tract,10003014904,09/2025,0,0.5,1,13/09/2025
Census Tract,10003014906,01/2020,20,15,15,NA
Census Tract,10003014906,02/2020,29,8.5,23.75,NA
Census Tract,10003014906,03/2020,8,5.5,12,NA
Census Tract,10003014906,04/2020,0,5.5,16.5,NA
Census Tract,10003014906,05/2020,0,9,21.75,NA
Census Tract,10003014906,06/2020,0,17,24.25,NA
Census Tract,10003014906,07/2020,2,14,19.25,NA
Census Tract,10003014906,08/2020,14,18,22.5,NA
Census Tract,10003014906,09/2020,19,14,24,NA
Census Tract,10003014906,10/2020,13,9.5,15.25,NA
Census Tract,10003014906,11/2020,8,7,20.75,NA
Census Tract,10003014906,12/2020,9,11,17,NA
Census Tract,10003014906,01/2021,6,15,15,NA
Census Tract,10003014906,02/2021,12,8.5,23.5,NA
Census Tract,10003014906,03/2021,5,5.5,12,NA
Census Tract,10003014906,04/2021,6,5.5,16.5,NA
Census Tract,10003014906,05/2021,11,9,21.75,NA
Census Tract,10003014906,06/2021,20,17,24.25,NA
Census Tract,10003014906,07/2021,15,14,19.25,NA
Census Tract,10003014906,08/2021,8,18,22.5,NA
Census Tract,10003014906,09/2021,18,14,24,NA
Census Tract,10003014906,10/2021,6,9.5,15.25,NA
Census Tract,10003014906,11/2021,11,7,20.75,NA
Census Tract,10003014906,12/2021,12,11,17,NA
Census Tract,10003014906,01/2022,14,15,15,NA
Census Tract,10003014906,02/2022,14,8.5,23.5,NA
Census Tract,10003014906,03/2022,6,5.5,12,NA
Census Tract,10003014906,04/2022,8,5.5,16.5,NA
Census Tract,10003014906,05/2022,18,9,21.75,NA
Census Tract,10003014906,06/2022,16,17,24.25,NA
Census Tract,10003014906,07/2022,17,14,19.25,NA
Census Tract,10003014906,08/2022,15,18,22.5,NA
Census Tract,10003014906,09/2022,13,14,24,NA
Census Tract,10003014906,10/2022,9,9.5,15.25,NA
Census Tract,10003014906,11/2022,23,7,20.75,NA
Census Tract,10003014906,12/2022,9,11,17,NA
Census Tract,10003014906,01/2023,18,15,15,NA
Census Tract,10003014906,02/2023,6,8.5,23.5,NA
Census Tract,10003014906,03/2023,9,5.5,12,NA
Census Tract,10003014906,04/2023,6,5.5,16.5,NA
Census Tract,10003014906,05/2023,8,9,21.75,NA
Census Tract,10003014906,06/2023,19,17,24.25,NA
Census Tract,10003014906,07/2023,18,14,19.25,NA
Census Tract,10003014906,08/2023,14,18,22.5,NA
Census Tract,10003014906,09/2023,18,14,24,NA
Census Tract,10003014906,10/2023,13,9.5,15.25,NA
Census Tract,10003014906,11/2023,10,7,20.75,NA
Census Tract,10003014906,12/2023,12,11,17,NA
Census Tract,10003014906,01/2024,12,15,15,NA
Census Tract,10003014906,02/2024,11,8.5,23.75,NA
Census Tract,10003014906,03/2024,1,5.5,12,NA
Census Tract,10003014906,04/2024,5,5.5,16.5,NA
Census Tract,10003014906,05/2024,10,9,21.75,NA
Census Tract,10003014906,06/2024,15,17,24.25,NA
Census Tract,10003014906,07/2024,10,14,19.25,NA
Census Tract,10003014906,08/2024,22,18,22.5,NA
Census Tract,10003014906,09/2024,10,14,24,NA
Census Tract,10003014906,10/2024,6,9.5,15.25,NA
Census Tract,10003014906,11/2024,4,7,20.75,NA
Census Tract,10003014906,12/2024,10,11,17,NA
Census Tract,10003014906,01/2025,7,15,15,NA
Census Tract,10003014906,02/2025,24,8.5,23.5,NA
Census Tract,10003014906,03/2025,5,5.5,12,NA
Census Tract,10003014906,04/2025,8,5.5,16.5,NA
Census Tract,10003014906,05/2025,14,9,21.75,NA
Census Tract,10003014906,06/2025,9,17,24.25,NA
Census Tract,10003014906,07/2025,13,14,19.25,NA
Census Tract,10003014906,08/2025,8,18,22.5,NA
Census Tract,10003014906,09/2025,0,7,0.25,13/09/2025
Census Tract,10003014907,01/2020,6,4.5,5,NA
Census Tract,10003014907,02/2020,4,1,3.75,NA
Census Tract,10003014907,03/2020,2,5,0.75,NA
Census Tract,10003014907,04/2020,0,3.5,5,NA
Census Tract,10003014907,05/2020,0,2.5,2.75,NA
Census Tract,10003014907,06/2020,0,2,4.25,NA
Census Tract,10003014907,07/2020,4,6.5,6.25,NA
Census Tract,10003014907,08/2020,2,4,3.25,NA
Census Tract,10003014907,09/2020,1,3,3,NA
Census Tract,10003014907,10/2020,3,3.5,6.5,NA
Census Tract,10003014907,11/2020,1,2.5,3.5,NA
Census Tract,10003014907,12/2020,2,4.5,3.5,NA
Census Tract,10003014907,01/2021,1,4.5,5,NA
Census Tract,10003014907,02/2021,5,0.5,3.75,NA
Census Tract,10003014907,03/2021,1,5,0.75,NA
Census Tract,10003014907,04/2021,3,3.5,5,NA
Census Tract,10003014907,05/2021,1,2.5,2.75,NA
Census Tract,10003014907,06/2021,1,2,4.25,NA
Census Tract,10003014907,07/2021,4,6.5,6.25,NA
Census Tract,10003014907,08/2021,2,4,3.25,NA
Census Tract,10003014907,09/2021,2,3,3,NA
Census Tract,10003014907,10/2021,1,3.5,6.5,NA
Census Tract,10003014907,11/2021,2,2.5,3.5,NA
Census Tract,10003014907,12/2021,6,4.5,3.5,NA
Census Tract,10003014907,01/2022,3,4.5,5,NA
Census Tract,10003014907,02/2022,2,0.5,3.75,NA
Census Tract,10003014907,03/2022,4,5,0.75,NA
Census Tract,10003014907,04/2022,1,3.5,5,NA
Census Tract,10003014907,05/2022,3,2.5,2.75,NA
Census Tract,10003014907,06/2022,1,2,4.25,NA
Census Tract,10003014907,07/2022,1,6.5,6.25,NA
Census Tract,10003014907,08/2022,3,4,3.25,NA
Census Tract,10003014907,09/2022,3,3,3,NA
Census Tract,10003014907,10/2022,3,3.5,6.5,NA
Census Tract,10003014907,11/2022,1,2.5,3.5,NA
Census Tract,10003014907,12/2022,4,4.5,3.5,NA
Census Tract,10003014907,01/2023,3,4.5,5,NA
Census Tract,10003014907,02/2023,0,0.5,3.75,NA
Census Tract,10003014907,03/2023,4,5,0.75,NA
Census Tract,10003014907,04/2023,2,3.5,5,NA
Census Tract,10003014907,05/2023,1,2.5,2.75,NA
Census Tract,10003014907,06/2023,4,2,4.25,NA
Census Tract,10003014907,07/2023,7,6.5,6.25,NA
Census Tract,10003014907,08/2023,3,4,3.25,NA
Census Tract,10003014907,09/2023,3,3,3,NA
Census Tract,10003014907,10/2023,4,3.5,6.5,NA
Census Tract,10003014907,11/2023,2,2.5,3.5,NA
Census Tract,10003014907,12/2023,3,4.5,3.5,NA
Census Tract,10003014907,01/2024,5,4.5,5,NA
Census Tract,10003014907,02/2024,2,1,3.75,NA
Census Tract,10003014907,03/2024,6,5,0.75,NA
Census Tract,10003014907,04/2024,5,3.5,5,NA
Census Tract,10003014907,05/2024,3,2.5,2.75,NA
Census Tract,10003014907,06/2024,0,2,4.25,NA
Census Tract,10003014907,07/2024,6,6.5,6.25,NA
Census Tract,10003014907,08/2024,5,4,3.25,NA
Census Tract,10003014907,09/2024,3,3,3,NA
Census Tract,10003014907,10/2024,2,3.5,6.5,NA
Census Tract,10003014907,11/2024,3,2.5,3.5,NA
Census Tract,10003014907,12/2024,6,4.5,3.5,NA
Census Tract,10003014907,01/2025,2,4.5,5,NA
Census Tract,10003014907,02/2025,1,0.5,3.75,NA
Census Tract,10003014907,03/2025,0,5,0.75,NA
Census Tract,10003014907,04/2025,2,3.5,5,NA
Census Tract,10003014907,05/2025,2,2.5,2.75,NA
Census Tract,10003014907,06/2025,0,2,4.25,NA
Census Tract,10003014907,07/2025,2,6.5,6.25,NA
Census Tract,10003014907,08/2025,1,4,3.25,NA
Census Tract,10003014907,09/2025,0,1,0.25,13/09/2025
Census Tract,10003014908,01/2020,16,5.5,6,NA
Census Tract,10003014908,02/2020,3,7.5,7.5,NA
Census Tract,10003014908,03/2020,0,5.5,5.5,NA
Census Tract,10003014908,04/2020,1,2,6,NA
Census Tract,10003014908,05/2020,0,2,6.25,NA
Census Tract,10003014908,06/2020,1,4.5,9.5,NA
Census Tract,10003014908,07/2020,1,5.5,5,NA
Census Tract,10003014908,08/2020,3,5,10.25,NA
Census Tract,10003014908,09/2020,2,4,6.75,NA
Census Tract,10003014908,10/2020,1,6.5,8,NA
Census Tract,10003014908,11/2020,3,4,9,NA
Census Tract,10003014908,12/2020,3,3.5,4,NA
Census Tract,10003014908,01/2021,6,5.5,6,NA
Census Tract,10003014908,02/2021,4,7.5,7.5,NA
Census Tract,10003014908,03/2021,10,5.5,5.5,NA
Census Tract,10003014908,04/2021,2,2,6,NA
Census Tract,10003014908,05/2021,2,2,6.25,NA
Census Tract,10003014908,06/2021,2,4.5,9.5,NA
Census Tract,10003014908,07/2021,1,5.5,5,NA
Census Tract,10003014908,08/2021,3,5,10.25,NA
Census Tract,10003014908,09/2021,10,4,6.75,NA
Census Tract,10003014908,10/2021,7,6.5,8,NA
Census Tract,10003014908,11/2021,3,4,9,NA
Census Tract,10003014908,12/2021,2,3.5,4,NA
Census Tract,10003014908,01/2022,6,5.5,6,NA
Census Tract,10003014908,02/2022,0,7.5,7.5,NA
Census Tract,10003014908,03/2022,12,5.5,5.5,NA
Census Tract,10003014908,04/2022,3,2,6,NA
Census Tract,10003014908,05/2022,2,2,6.25,NA
Census Tract,10003014908,06/2022,11,4.5,9.5,NA
Census Tract,10003014908,07/2022,3,5.5,5,NA
Census Tract,10003014908,08/2022,10,5,10.25,NA
Census Tract,10003014908,09/2022,2,4,6.75,NA
Census Tract,10003014908,10/2022,6,6.5,8,NA
Census Tract,10003014908,11/2022,8,4,9,NA
Census Tract,10003014908,12/2022,7,3.5,4,NA
Census Tract,10003014908,01/2023,9,5.5,6,NA
Census Tract,10003014908,02/2023,10,7.5,7.5,NA
Census Tract,10003014908,03/2023,6,5.5,5.5,NA
Census Tract,10003014908,04/2023,2,2,6,NA
Census Tract,10003014908,05/2023,1,2,6.25,NA
Census Tract,10003014908,06/2023,3,4.5,9.5,NA
Census Tract,10003014908,07/2023,4,5.5,5,NA
Census Tract,10003014908,08/2023,6,5,10.25,NA
Census Tract,10003014908,09/2023,7,4,6.75,NA
Census Tract,10003014908,10/2023,5,6.5,8,NA
Census Tract,10003014908,11/2023,6,4,9,NA
Census Tract,10003014908,12/2023,4,3.5,4,NA
Census Tract,10003014908,01/2024,2,5.5,6,NA
Census Tract,10003014908,02/2024,5,7.5,7.5,NA
Census Tract,10003014908,03/2024,5,5.5,5.5,NA
Census Tract,10003014908,04/2024,2,2,6,NA
Census Tract,10003014908,05/2024,3,2,6.25,NA
Census Tract,10003014908,06/2024,6,4.5,9.5,NA
Census Tract,10003014908,07/2024,7,5.5,5,NA
Census Tract,10003014908,08/2024,4,5,10.25,NA
Census Tract,10003014908,09/2024,1,4,6.75,NA
Census Tract,10003014908,10/2024,8,6.5,8,NA
Census Tract,10003014908,11/2024,2,4,9,NA
Census Tract,10003014908,12/2024,3,3.5,4,NA
Census Tract,10003014908,01/2025,5,5.5,6,NA
Census Tract,10003014908,02/2025,7,7.5,7.5,NA
Census Tract,10003014908,03/2025,3,5.5,5.5,NA
Census Tract,10003014908,04/2025,1,2,6,NA
Census Tract,10003014908,05/2025,6,2,6.25,NA
Census Tract,10003014908,06/2025,6,4.5,9.5,NA
Census Tract,10003014908,07/2025,8,5.5,5,NA
Census Tract,10003014908,08/2025,4,5,10.25,NA
Census Tract,10003014908,09/2025,0,2.5,1.5,13/09/2025
Census Tract,10003014909,01/2020,9,7.5,16.5,NA
Census Tract,10003014909,02/2020,17,9,15.75,NA
Census Tract,10003014909,03/2020,11,6,13,NA
Census Tract,10003014909,04/2020,0,5,15.75,NA
Census Tract,10003014909,05/2020,1,9.5,18.25,NA
Census Tract,10003014909,06/2020,0,8.5,17.75,NA
Census Tract,10003014909,07/2020,2,5,18.25,NA
Census Tract,10003014909,08/2020,2,7,18,NA
Census Tract,10003014909,09/2020,7,5,24.75,NA
Census Tract,10003014909,10/2020,11,7,10.25,NA
Census Tract,10003014909,11/2020,10,10.5,22,NA
Census Tract,10003014909,12/2020,3,1.5,25,NA
Census Tract,10003014909,01/2021,2,7.5,16.5,NA
Census Tract,10003014909,02/2021,6,8.5,15,NA
Census Tract,10003014909,03/2021,5,6,13,NA
Census Tract,10003014909,04/2021,3,5,15.75,NA
Census Tract,10003014909,05/2021,2,9.5,18.25,NA
Census Tract,10003014909,06/2021,1,8.5,17.75,NA
Census Tract,10003014909,07/2021,2,5,18.25,NA
Census Tract,10003014909,08/2021,2,7,18,NA
Census Tract,10003014909,09/2021,3,5,24.75,NA
Census Tract,10003014909,10/2021,5,7,10.25,NA
Census Tract,10003014909,11/2021,1,10.5,22,NA
Census Tract,10003014909,12/2021,6,1.5,25,NA
Census Tract,10003014909,01/2022,20,7.5,16.5,NA
Census Tract,10003014909,02/2022,11,8.5,15,NA
Census Tract,10003014909,03/2022,15,6,13,NA
Census Tract,10003014909,04/2022,10,5,15.75,NA
Census Tract,10003014909,05/2022,13,9.5,18.25,NA
Census Tract,10003014909,06/2022,14,8.5,17.75,NA
Census Tract,10003014909,07/2022,12,5,18.25,NA
Census Tract,10003014909,08/2022,15,7,18,NA
Census Tract,10003014909,09/2022,7,5,24.75,NA
Census Tract,10003014909,10/2022,7,7,10.25,NA
Census Tract,10003014909,11/2022,14,10.5,22,NA
Census Tract,10003014909,12/2022,15,1.5,25,NA
Census Tract,10003014909,01/2023,11,7.5,16.5,NA
Census Tract,10003014909,02/2023,15,8.5,15,NA
Census Tract,10003014909,03/2023,7,6,13,NA
Census Tract,10003014909,04/2023,8,5,15.75,NA
Census Tract,10003014909,05/2023,16,9.5,18.25,NA
Census Tract,10003014909,06/2023,8,8.5,17.75,NA
Census Tract,10003014909,07/2023,4,5,18.25,NA
Census Tract,10003014909,08/2023,10,7,18,NA
Census Tract,10003014909,09/2023,4,5,24.75,NA
Census Tract,10003014909,10/2023,9,7,10.25,NA
Census Tract,10003014909,11/2023,13,10.5,22,NA
Census Tract,10003014909,12/2023,2,1.5,25,NA
Census Tract,10003014909,01/2024,4,7.5,16.5,NA
Census Tract,10003014909,02/2024,3,9,15.75,NA
Census Tract,10003014909,03/2024,5,6,13,NA
Census Tract,10003014909,04/2024,2,5,15.75,NA
Census Tract,10003014909,05/2024,3,9.5,18.25,NA
Census Tract,10003014909,06/2024,8,8.5,17.75,NA
Census Tract,10003014909,07/2024,6,5,18.25,NA
Census Tract,10003014909,08/2024,4,7,18,NA
Census Tract,10003014909,09/2024,6,5,24.75,NA
Census Tract,10003014909,10/2024,5,7,10.25,NA
Census Tract,10003014909,11/2024,8,10.5,22,NA
Census Tract,10003014909,12/2024,0,1.5,25,NA
Census Tract,10003014909,01/2025,8,7.5,16.5,NA
Census Tract,10003014909,02/2025,5,8.5,15,NA
Census Tract,10003014909,03/2025,4,6,13,NA
Census Tract,10003014909,04/2025,7,5,15.75,NA
Census Tract,10003014909,05/2025,6,9.5,18.25,NA
Census Tract,10003014909,06/2025,5,8.5,17.75,NA
Census Tract,10003014909,07/2025,9,5,18.25,NA
Census Tract,10003014909,08/2025,4,7,18,NA
Census Tract,10003014909,09/2025,0,1,1.5,13/09/2025
Census Tract,10003015000,01/2020,8,15,16.5,NA
Census Tract,10003015000,02/2020,25,11,8,NA
Census Tract,10003015000,03/2020,4,34.5,8.5,NA
Census Tract,10003015000,04/2020,0,14.5,5.25,NA
Census Tract,10003015000,05/2020,0,4,14.5,NA
Census Tract,10003015000,06/2020,1,31,12.25,NA
Census Tract,10003015000,07/2020,10,16,12.25,NA
Census Tract,10003015000,08/2020,3,6.5,13.75,NA
Census Tract,10003015000,09/2020,15,20,12.5,NA
Census Tract,10003015000,10/2020,4,46.5,14.75,NA
Census Tract,10003015000,11/2020,22,13.5,8.75,NA
Census Tract,10003015000,12/2020,19,13,8,NA
Census Tract,10003015000,01/2021,1,15,16.5,NA
Census Tract,10003015000,02/2021,9,9.5,8,NA
Census Tract,10003015000,03/2021,8,34.5,8.5,NA
Census Tract,10003015000,04/2021,3,14.5,5.25,NA
Census Tract,10003015000,05/2021,9,4,14.5,NA
Census Tract,10003015000,06/2021,0,31,12.25,NA
Census Tract,10003015000,07/2021,4,16,12.25,NA
Census Tract,10003015000,08/2021,8,6.5,13.75,NA
Census Tract,10003015000,09/2021,1,20,12.5,NA
Census Tract,10003015000,10/2021,6,46.5,14.75,NA
Census Tract,10003015000,11/2021,5,13.5,8.75,NA
Census Tract,10003015000,12/2021,14,13,8,NA
Census Tract,10003015000,01/2022,5,15,16.5,NA
Census Tract,10003015000,02/2022,11,9.5,8,NA
Census Tract,10003015000,03/2022,12,34.5,8.5,NA
Census Tract,10003015000,04/2022,15,14.5,5.25,NA
Census Tract,10003015000,05/2022,7,4,14.5,NA
Census Tract,10003015000,06/2022,9,31,12.25,NA
Census Tract,10003015000,07/2022,11,16,12.25,NA
Census Tract,10003015000,08/2022,12,6.5,13.75,NA
Census Tract,10003015000,09/2022,15,20,12.5,NA
Census Tract,10003015000,10/2022,4,46.5,14.75,NA
Census Tract,10003015000,11/2022,11,13.5,8.75,NA
Census Tract,10003015000,12/2022,10,13,8,NA
Census Tract,10003015000,01/2023,16,15,16.5,NA
Census Tract,10003015000,02/2023,14,9.5,8,NA
Census Tract,10003015000,03/2023,8,34.5,8.5,NA
Census Tract,10003015000,04/2023,14,14.5,5.25,NA
Census Tract,10003015000,05/2023,3,4,14.5,NA
Census Tract,10003015000,06/2023,10,31,12.25,NA
Census Tract,10003015000,07/2023,4,16,12.25,NA
Census Tract,10003015000,08/2023,7,6.5,13.75,NA
Census Tract,10003015000,09/2023,4,20,12.5,NA
Census Tract,10003015000,10/2023,15,46.5,14.75,NA
Census Tract,10003015000,11/2023,11,13.5,8.75,NA
Census Tract,10003015000,12/2023,15,13,8,NA
Census Tract,10003015000,01/2024,7,15,16.5,NA
Census Tract,10003015000,02/2024,7,11,8,NA
Census Tract,10003015000,03/2024,41,34.5,8.5,NA
