type,GEOID,month,filings_2020,filings_avg,filings_avg_prepandemic_baseline,last_updated
Census Tract,18057110301,02/2022,2,1.5,0.75,NA
Census Tract,18057110301,03/2022,1,2,1.5,NA
Census Tract,18057110301,04/2022,0,2.5,2,NA
Census Tract,18057110301,05/2022,1,4,1,NA
Census Tract,18057110301,06/2022,3,2,2.5,NA
Census Tract,18057110301,07/2022,1,1,1.25,NA
Census Tract,18057110301,08/2022,2,2,1.25,NA
Census Tract,18057110301,09/2022,0,3,1.25,NA
Census Tract,18057110301,10/2022,2,2,1.25,NA
Census Tract,18057110301,11/2022,4,2,1.75,NA
Census Tract,18057110301,12/2022,4,2,1.5,NA
Census Tract,18057110301,01/2023,5,2.5,0.75,NA
Census Tract,18057110301,02/2023,1,1.5,0.75,NA
Census Tract,18057110301,03/2023,1,2,1.5,NA
Census Tract,18057110301,04/2023,2,2.5,2,NA
Census Tract,18057110301,05/2023,3,4,1,NA
Census Tract,18057110301,06/2023,3,2,2.5,NA
Census Tract,18057110301,07/2023,1,1,1.25,NA
Census Tract,18057110301,08/2023,3,2,1.25,NA
Census Tract,18057110301,09/2023,1,3,1.25,NA
Census Tract,18057110301,10/2023,0,2,1.25,NA
Census Tract,18057110301,11/2023,0,2,1.75,NA
Census Tract,18057110301,12/2023,2,2,1.5,NA
Census Tract,18057110301,01/2024,0,2.5,0.75,NA
Census Tract,18057110301,02/2024,2,1.5,0.75,NA
Census Tract,18057110301,03/2024,3,2,1.5,NA
Census Tract,18057110301,04/2024,3,2.5,2,NA
Census Tract,18057110301,05/2024,5,4,1,NA
Census Tract,18057110301,06/2024,1,2,2.5,NA
Census Tract,18057110301,07/2024,1,1,1.25,NA
Census Tract,18057110301,08/2024,1,2,1.25,NA
Census Tract,18057110301,09/2024,5,3,1.25,NA
Census Tract,18057110301,10/2024,4,2,1.25,NA
Census Tract,18057110301,11/2024,4,2,1.75,NA
Census Tract,18057110301,12/2024,2,2,1.5,NA
Census Tract,18057110301,01/2025,4,2.5,0.75,NA
Census Tract,18057110301,02/2025,4,1.5,0.75,NA
Census Tract,18057110301,03/2025,2,2,1.5,NA
Census Tract,18057110301,04/2025,0,2.5,2,NA
Census Tract,18057110301,05/2025,1,4,1,NA
Census Tract,18057110301,06/2025,2,2,2.5,NA
Census Tract,18057110301,07/2025,5,1,1.25,NA
Census Tract,18057110301,08/2025,0,2,1.25,NA
Census Tract,18057110301,09/2025,0,3,1.25,NA
Census Tract,18057110301,10/2025,1,2,1.25,NA
Census Tract,18057110301,11/2025,2,2,1.75,NA
Census Tract,18057110301,12/2025,0,1,0.75,13/12/2025
Census Tract,18057110302,01/2020,4,8,9.25,NA
Census Tract,18057110302,02/2020,2,6,7,NA
Census Tract,18057110302,03/2020,1,1.5,5.75,NA
Census Tract,18057110302,04/2020,0,4.5,5.5,NA
Census Tract,18057110302,05/2020,0,3.5,7.5,NA
Census Tract,18057110302,06/2020,0,3,5,NA
Census Tract,18057110302,07/2020,0,7,8.5,NA
Census Tract,18057110302,08/2020,0,2.5,4.5,NA
Census Tract,18057110302,09/2020,11,1.5,8.75,NA
Census Tract,18057110302,10/2020,2,3.5,5.25,NA
Census Tract,18057110302,11/2020,6,4,8.5,NA
Census Tract,18057110302,12/2020,3,0.5,10,NA
Census Tract,18057110302,01/2021,3,8,9.25,NA
Census Tract,18057110302,02/2021,0,5.5,7,NA
Census Tract,18057110302,03/2021,3,1.5,5.75,NA
Census Tract,18057110302,04/2021,0,4.5,5.5,NA
Census Tract,18057110302,05/2021,2,3.5,7.5,NA
Census Tract,18057110302,06/2021,4,3,5,NA
Census Tract,18057110302,07/2021,2,7,8.5,NA
Census Tract,18057110302,08/2021,1,2.5,4.5,NA
Census Tract,18057110302,09/2021,1,1.5,8.75,NA
Census Tract,18057110302,10/2021,9,3.5,5.25,NA
Census Tract,18057110302,11/2021,0,4,8.5,NA
Census Tract,18057110302,12/2021,2,0.5,10,NA
Census Tract,18057110302,01/2022,5,8,9.25,NA
Census Tract,18057110302,02/2022,0,5.5,7,NA
Census Tract,18057110302,03/2022,0,1.5,5.75,NA
Census Tract,18057110302,04/2022,3,4.5,5.5,NA
Census Tract,18057110302,05/2022,7,3.5,7.5,NA
Census Tract,18057110302,06/2022,3,3,5,NA
Census Tract,18057110302,07/2022,6,7,8.5,NA
Census Tract,18057110302,08/2022,8,2.5,4.5,NA
Census Tract,18057110302,09/2022,6,1.5,8.75,NA
Census Tract,18057110302,10/2022,12,3.5,5.25,NA
Census Tract,18057110302,11/2022,3,4,8.5,NA
Census Tract,18057110302,12/2022,6,0.5,10,NA
Census Tract,18057110302,01/2023,7,8,9.25,NA
Census Tract,18057110302,02/2023,6,5.5,7,NA
Census Tract,18057110302,03/2023,1,1.5,5.75,NA
Census Tract,18057110302,04/2023,7,4.5,5.5,NA
Census Tract,18057110302,05/2023,2,3.5,7.5,NA
Census Tract,18057110302,06/2023,3,3,5,NA
Census Tract,18057110302,07/2023,7,7,8.5,NA
Census Tract,18057110302,08/2023,4,2.5,4.5,NA
Census Tract,18057110302,09/2023,0,1.5,8.75,NA
Census Tract,18057110302,10/2023,4,3.5,5.25,NA
Census Tract,18057110302,11/2023,4,4,8.5,NA
Census Tract,18057110302,12/2023,0,0.5,10,NA
Census Tract,18057110302,01/2024,8,8,9.25,NA
Census Tract,18057110302,02/2024,6,6,7,NA
Census Tract,18057110302,03/2024,1,1.5,5.75,NA
Census Tract,18057110302,04/2024,2,4.5,5.5,NA
Census Tract,18057110302,05/2024,3,3.5,7.5,NA
Census Tract,18057110302,06/2024,2,3,5,NA
Census Tract,18057110302,07/2024,7,7,8.5,NA
Census Tract,18057110302,08/2024,1,2.5,4.5,NA
Census Tract,18057110302,09/2024,3,1.5,8.75,NA
Census Tract,18057110302,10/2024,2,3.5,5.25,NA
Census Tract,18057110302,11/2024,4,4,8.5,NA
Census Tract,18057110302,12/2024,1,0.5,10,NA
Census Tract,18057110302,01/2025,5,8,9.25,NA
Census Tract,18057110302,02/2025,4,5.5,7,NA
Census Tract,18057110302,03/2025,2,1.5,5.75,NA
Census Tract,18057110302,04/2025,1,4.5,5.5,NA
Census Tract,18057110302,05/2025,3,3.5,7.5,NA
Census Tract,18057110302,06/2025,11,3,5,NA
Census Tract,18057110302,07/2025,2,7,8.5,NA
Census Tract,18057110302,08/2025,1,2.5,4.5,NA
Census Tract,18057110302,09/2025,3,1.5,8.75,NA
Census Tract,18057110302,10/2025,5,3.5,5.25,NA
Census Tract,18057110302,11/2025,3,4,8.5,NA
Census Tract,18057110302,12/2025,1,0.5,4,13/12/2025
Census Tract,18057110303,01/2020,2,2,3.5,NA
Census Tract,18057110303,02/2020,3,1.5,1.75,NA
Census Tract,18057110303,03/2020,1,1.5,1.5,NA
Census Tract,18057110303,04/2020,0,1.5,2,NA
Census Tract,18057110303,05/2020,2,2,2,NA
Census Tract,18057110303,06/2020,0,2,3.5,NA
Census Tract,18057110303,07/2020,0,2,2,NA
Census Tract,18057110303,08/2020,0,2,3,NA
Census Tract,18057110303,09/2020,0,1.5,2,NA
Census Tract,18057110303,10/2020,3,2,1,NA
Census Tract,18057110303,11/2020,1,1.5,2.5,NA
Census Tract,18057110303,12/2020,1,3.5,2,NA
Census Tract,18057110303,01/2021,1,2,3.5,NA
Census Tract,18057110303,02/2021,1,1.5,1.75,NA
Census Tract,18057110303,03/2021,4,1.5,1.5,NA
Census Tract,18057110303,04/2021,0,1.5,2,NA
Census Tract,18057110303,05/2021,1,2,2,NA
Census Tract,18057110303,06/2021,0,2,3.5,NA
Census Tract,18057110303,07/2021,1,2,2,NA
Census Tract,18057110303,08/2021,1,2,3,NA
Census Tract,18057110303,09/2021,4,1.5,2,NA
Census Tract,18057110303,10/2021,3,2,1,NA
Census Tract,18057110303,11/2021,3,1.5,2.5,NA
Census Tract,18057110303,12/2021,1,3.5,2,NA
Census Tract,18057110303,01/2022,1,2,3.5,NA
Census Tract,18057110303,02/2022,5,1.5,1.75,NA
Census Tract,18057110303,03/2022,1,1.5,1.5,NA
Census Tract,18057110303,04/2022,3,1.5,2,NA
Census Tract,18057110303,05/2022,7,2,2,NA
Census Tract,18057110303,06/2022,4,2,3.5,NA
Census Tract,18057110303,07/2022,3,2,2,NA
Census Tract,18057110303,08/2022,3,2,3,NA
Census Tract,18057110303,09/2022,2,1.5,2,NA
Census Tract,18057110303,10/2022,4,2,1,NA
Census Tract,18057110303,11/2022,2,1.5,2.5,NA
Census Tract,18057110303,12/2022,2,3.5,2,NA
Census Tract,18057110303,01/2023,3,2,3.5,NA
Census Tract,18057110303,02/2023,3,1.5,1.75,NA
Census Tract,18057110303,03/2023,1,1.5,1.5,NA
Census Tract,18057110303,04/2023,2,1.5,2,NA
Census Tract,18057110303,05/2023,3,2,2,NA
Census Tract,18057110303,06/2023,0,2,3.5,NA
Census Tract,18057110303,07/2023,0,2,2,NA
Census Tract,18057110303,08/2023,2,2,3,NA
Census Tract,18057110303,09/2023,2,1.5,2,NA
Census Tract,18057110303,10/2023,2,2,1,NA
Census Tract,18057110303,11/2023,0,1.5,2.5,NA
Census Tract,18057110303,12/2023,1,3.5,2,NA
Census Tract,18057110303,01/2024,1,2,3.5,NA
Census Tract,18057110303,02/2024,0,1.5,1.75,NA
Census Tract,18057110303,03/2024,2,1.5,1.5,NA
Census Tract,18057110303,04/2024,1,1.5,2,NA
Census Tract,18057110303,05/2024,1,2,2,NA
Census Tract,18057110303,06/2024,4,2,3.5,NA
Census Tract,18057110303,07/2024,3,2,2,NA
Census Tract,18057110303,08/2024,2,2,3,NA
Census Tract,18057110303,09/2024,1,1.5,2,NA
Census Tract,18057110303,10/2024,2,2,1,NA
Census Tract,18057110303,11/2024,2,1.5,2.5,NA
Census Tract,18057110303,12/2024,5,3.5,2,NA
Census Tract,18057110303,01/2025,3,2,3.5,NA
Census Tract,18057110303,02/2025,1,1.5,1.75,NA
Census Tract,18057110303,03/2025,3,1.5,1.5,NA
Census Tract,18057110303,04/2025,3,1.5,2,NA
Census Tract,18057110303,05/2025,4,2,2,NA
Census Tract,18057110303,06/2025,4,2,3.5,NA
Census Tract,18057110303,07/2025,2,2,2,NA
Census Tract,18057110303,08/2025,1,2,3,NA
Census Tract,18057110303,09/2025,2,1.5,2,NA
Census Tract,18057110303,10/2025,2,2,1,NA
Census Tract,18057110303,11/2025,3,1.5,2.5,NA
Census Tract,18057110303,12/2025,0,3.5,0.75,13/12/2025
Census Tract,18057110401,01/2020,1,9.5,3,NA
Census Tract,18057110401,02/2020,8,7,3.75,NA
Census Tract,18057110401,03/2020,1,6.5,1.5,NA
Census Tract,18057110401,04/2020,0,6.5,2.75,NA
Census Tract,18057110401,05/2020,0,4.5,3.5,NA
Census Tract,18057110401,06/2020,1,8,0.75,NA
Census Tract,18057110401,07/2020,2,8.5,3.5,NA
Census Tract,18057110401,08/2020,6,7.5,4.25,NA
Census Tract,18057110401,09/2020,1,5.5,3,NA
Census Tract,18057110401,10/2020,3,9.5,3.75,NA
Census Tract,18057110401,11/2020,1,3,4.5,NA
Census Tract,18057110401,12/2020,2,2.5,5.25,NA
Census Tract,18057110401,01/2021,2,9.5,3,NA
Census Tract,18057110401,02/2021,0,7,3.75,NA
Census Tract,18057110401,03/2021,4,6.5,1.5,NA
Census Tract,18057110401,04/2021,2,6.5,2.75,NA
Census Tract,18057110401,05/2021,0,4.5,3.5,NA
Census Tract,18057110401,06/2021,7,8,0.75,NA
Census Tract,18057110401,07/2021,0,8.5,3.5,NA
Census Tract,18057110401,08/2021,0,7.5,4.25,NA
Census Tract,18057110401,09/2021,1,5.5,3,NA
Census Tract,18057110401,10/2021,5,9.5,3.75,NA
Census Tract,18057110401,11/2021,2,3,4.5,NA
Census Tract,18057110401,12/2021,3,2.5,5.25,NA
Census Tract,18057110401,01/2022,1,9.5,3,NA
Census Tract,18057110401,02/2022,5,7,3.75,NA
Census Tract,18057110401,03/2022,2,6.5,1.5,NA
Census Tract,18057110401,04/2022,1,6.5,2.75,NA
Census Tract,18057110401,05/2022,1,4.5,3.5,NA
Census Tract,18057110401,06/2022,4,8,0.75,NA
Census Tract,18057110401,07/2022,1,8.5,3.5,NA
Census Tract,18057110401,08/2022,2,7.5,4.25,NA
Census Tract,18057110401,09/2022,1,5.5,3,NA
Census Tract,18057110401,10/2022,1,9.5,3.75,NA
Census Tract,18057110401,11/2022,2,3,4.5,NA
Census Tract,18057110401,12/2022,0,2.5,5.25,NA
Census Tract,18057110401,01/2023,4,9.5,3,NA
Census Tract,18057110401,02/2023,5,7,3.75,NA
Census Tract,18057110401,03/2023,3,6.5,1.5,NA
Census Tract,18057110401,04/2023,3,6.5,2.75,NA
Census Tract,18057110401,05/2023,6,4.5,3.5,NA
Census Tract,18057110401,06/2023,8,8,0.75,NA
Census Tract,18057110401,07/2023,12,8.5,3.5,NA
Census Tract,18057110401,08/2023,9,7.5,4.25,NA
Census Tract,18057110401,09/2023,5,5.5,3,NA
Census Tract,18057110401,10/2023,8,9.5,3.75,NA
Census Tract,18057110401,11/2023,3,3,4.5,NA
Census Tract,18057110401,12/2023,2,2.5,5.25,NA
Census Tract,18057110401,01/2024,14,9.5,3,NA
Census Tract,18057110401,02/2024,9,7,3.75,NA
Census Tract,18057110401,03/2024,9,6.5,1.5,NA
Census Tract,18057110401,04/2024,10,6.5,2.75,NA
Census Tract,18057110401,05/2024,3,4.5,3.5,NA
Census Tract,18057110401,06/2024,8,8,0.75,NA
Census Tract,18057110401,07/2024,5,8.5,3.5,NA
Census Tract,18057110401,08/2024,5,7.5,4.25,NA
Census Tract,18057110401,09/2024,5,5.5,3,NA
Census Tract,18057110401,10/2024,11,9.5,3.75,NA
Census Tract,18057110401,11/2024,3,3,4.5,NA
Census Tract,18057110401,12/2024,3,2.5,5.25,NA
Census Tract,18057110401,01/2025,3,9.5,3,NA
Census Tract,18057110401,02/2025,4,7,3.75,NA
Census Tract,18057110401,03/2025,4,6.5,1.5,NA
Census Tract,18057110401,04/2025,3,6.5,2.75,NA
Census Tract,18057110401,05/2025,2,4.5,3.5,NA
Census Tract,18057110401,06/2025,4,8,0.75,NA
Census Tract,18057110401,07/2025,5,8.5,3.5,NA
Census Tract,18057110401,08/2025,0,7.5,4.25,NA
Census Tract,18057110401,09/2025,2,5.5,3,NA
Census Tract,18057110401,10/2025,3,9.5,3.75,NA
Census Tract,18057110401,11/2025,10,3,4.5,NA
Census Tract,18057110401,12/2025,0,0.5,0.75,13/12/2025
Census Tract,18057110404,01/2020,2,2,2,NA
Census Tract,18057110404,02/2020,4,0.5,0.75,NA
Census Tract,18057110404,03/2020,1,1,0.5,NA
Census Tract,18057110404,04/2020,0,0.5,0.75,NA
Census Tract,18057110404,05/2020,0,4,2,NA
Census Tract,18057110404,06/2020,0,1.5,1.5,NA
Census Tract,18057110404,07/2020,0,0.5,1,NA
Census Tract,18057110404,08/2020,3,1,2,NA
Census Tract,18057110404,09/2020,0,1,1.25,NA
Census Tract,18057110404,10/2020,5,1.5,1.5,NA
Census Tract,18057110404,11/2020,0,0.5,1.25,NA
Census Tract,18057110404,12/2020,2,1.5,3,NA
Census Tract,18057110404,01/2021,2,2,2,NA
Census Tract,18057110404,02/2021,1,0.5,0.75,NA
Census Tract,18057110404,03/2021,2,1,0.5,NA
Census Tract,18057110404,04/2021,1,0.5,0.75,NA
Census Tract,18057110404,05/2021,0,4,2,NA
Census Tract,18057110404,06/2021,2,1.5,1.5,NA
Census Tract,18057110404,07/2021,1,0.5,1,NA
Census Tract,18057110404,08/2021,1,1,2,NA
Census Tract,18057110404,09/2021,2,1,1.25,NA
Census Tract,18057110404,10/2021,0,1.5,1.5,NA
Census Tract,18057110404,11/2021,0,0.5,1.25,NA
Census Tract,18057110404,12/2021,1,1.5,3,NA
Census Tract,18057110404,01/2022,1,2,2,NA
Census Tract,18057110404,02/2022,1,0.5,0.75,NA
Census Tract,18057110404,03/2022,1,1,0.5,NA
Census Tract,18057110404,04/2022,1,0.5,0.75,NA
Census Tract,18057110404,05/2022,1,4,2,NA
Census Tract,18057110404,06/2022,2,1.5,1.5,NA
Census Tract,18057110404,07/2022,2,0.5,1,NA
Census Tract,18057110404,08/2022,2,1,2,NA
Census Tract,18057110404,09/2022,3,1,1.25,NA
Census Tract,18057110404,10/2022,2,1.5,1.5,NA
Census Tract,18057110404,11/2022,1,0.5,1.25,NA
Census Tract,18057110404,12/2022,1,1.5,3,NA
Census Tract,18057110404,01/2023,3,2,2,NA
Census Tract,18057110404,02/2023,1,0.5,0.75,NA
Census Tract,18057110404,03/2023,1,1,0.5,NA
Census Tract,18057110404,04/2023,0,0.5,0.75,NA
Census Tract,18057110404,05/2023,5,4,2,NA
Census Tract,18057110404,06/2023,3,1.5,1.5,NA
Census Tract,18057110404,07/2023,0,0.5,1,NA
Census Tract,18057110404,08/2023,1,1,2,NA
Census Tract,18057110404,09/2023,2,1,1.25,NA
Census Tract,18057110404,10/2023,2,1.5,1.5,NA
Census Tract,18057110404,11/2023,1,0.5,1.25,NA
Census Tract,18057110404,12/2023,1,1.5,3,NA
Census Tract,18057110404,01/2024,1,2,2,NA
Census Tract,18057110404,02/2024,0,0.5,0.75,NA
Census Tract,18057110404,03/2024,0,1,0.5,NA
Census Tract,18057110404,04/2024,1,0.5,0.75,NA
Census Tract,18057110404,05/2024,3,4,2,NA
Census Tract,18057110404,06/2024,0,1.5,1.5,NA
Census Tract,18057110404,07/2024,1,0.5,1,NA
Census Tract,18057110404,08/2024,0,1,2,NA
Census Tract,18057110404,09/2024,0,1,1.25,NA
Census Tract,18057110404,10/2024,1,1.5,1.5,NA
Census Tract,18057110404,11/2024,0,0.5,1.25,NA
Census Tract,18057110404,12/2024,2,1.5,3,NA
Census Tract,18057110404,01/2025,1,2,2,NA
Census Tract,18057110404,02/2025,2,0.5,0.75,NA
Census Tract,18057110404,03/2025,2,1,0.5,NA
Census Tract,18057110404,04/2025,0,0.5,0.75,NA
Census Tract,18057110404,05/2025,3,4,2,NA
Census Tract,18057110404,06/2025,3,1.5,1.5,NA
Census Tract,18057110404,07/2025,0,0.5,1,NA
Census Tract,18057110404,08/2025,1,1,2,NA
Census Tract,18057110404,09/2025,4,1,1.25,NA
Census Tract,18057110404,10/2025,1,1.5,1.5,NA
Census Tract,18057110404,11/2025,2,0.5,1.25,NA
Census Tract,18057110404,12/2025,1,0,2.25,13/12/2025
Census Tract,18057110405,01/2020,6,7,5.25,NA
Census Tract,18057110405,02/2020,4,3.5,3.5,NA
Census Tract,18057110405,03/2020,2,4,3,NA
Census Tract,18057110405,04/2020,0,4.5,3,NA
Census Tract,18057110405,05/2020,0,3,3.25,NA
Census Tract,18057110405,06/2020,0,7,3.75,NA
Census Tract,18057110405,07/2020,1,4.5,2.75,NA
Census Tract,18057110405,08/2020,2,3.5,2,NA
Census Tract,18057110405,09/2020,0,6,2.25,NA
Census Tract,18057110405,10/2020,1,3,3.75,NA
Census Tract,18057110405,11/2020,1,3.5,1.75,NA
Census Tract,18057110405,12/2020,3,3,3.5,NA
Census Tract,18057110405,01/2021,1,7,5.25,NA
Census Tract,18057110405,02/2021,1,3.5,3.5,NA
Census Tract,18057110405,03/2021,0,4,3,NA
Census Tract,18057110405,04/2021,2,4.5,3,NA
Census Tract,18057110405,05/2021,0,3,3.25,NA
Census Tract,18057110405,06/2021,0,7,3.75,NA
Census Tract,18057110405,07/2021,2,4.5,2.75,NA
Census Tract,18057110405,08/2021,0,3.5,2,NA
Census Tract,18057110405,09/2021,2,6,2.25,NA
Census Tract,18057110405,10/2021,2,3,3.75,NA
Census Tract,18057110405,11/2021,2,3.5,1.75,NA
Census Tract,18057110405,12/2021,4,3,3.5,NA
Census Tract,18057110405,01/2022,4,7,5.25,NA
Census Tract,18057110405,02/2022,1,3.5,3.5,NA
Census Tract,18057110405,03/2022,6,4,3,NA
Census Tract,18057110405,04/2022,3,4.5,3,NA
Census Tract,18057110405,05/2022,2,3,3.25,NA
Census Tract,18057110405,06/2022,0,7,3.75,NA
Census Tract,18057110405,07/2022,3,4.5,2.75,NA
Census Tract,18057110405,08/2022,9,3.5,2,NA
Census Tract,18057110405,09/2022,4,6,2.25,NA
Census Tract,18057110405,10/2022,4,3,3.75,NA
Census Tract,18057110405,11/2022,3,3.5,1.75,NA
Census Tract,18057110405,12/2022,1,3,3.5,NA
Census Tract,18057110405,01/2023,6,7,5.25,NA
Census Tract,18057110405,02/2023,4,3.5,3.5,NA
Census Tract,18057110405,03/2023,4,4,3,NA
Census Tract,18057110405,04/2023,0,4.5,3,NA
Census Tract,18057110405,05/2023,4,3,3.25,NA
Census Tract,18057110405,06/2023,6,7,3.75,NA
Census Tract,18057110405,07/2023,5,4.5,2.75,NA
Census Tract,18057110405,08/2023,0,3.5,2,NA
Census Tract,18057110405,09/2023,6,6,2.25,NA
Census Tract,18057110405,10/2023,3,3,3.75,NA
Census Tract,18057110405,11/2023,4,3.5,1.75,NA
Census Tract,18057110405,12/2023,2,3,3.5,NA
Census Tract,18057110405,01/2024,6,7,5.25,NA
Census Tract,18057110405,02/2024,3,3.5,3.5,NA
Census Tract,18057110405,03/2024,4,4,3,NA
Census Tract,18057110405,04/2024,9,4.5,3,NA
Census Tract,18057110405,05/2024,2,3,3.25,NA
Census Tract,18057110405,06/2024,8,7,3.75,NA
Census Tract,18057110405,07/2024,4,4.5,2.75,NA
Census Tract,18057110405,08/2024,7,3.5,2,NA
Census Tract,18057110405,09/2024,6,6,2.25,NA
Census Tract,18057110405,10/2024,3,3,3.75,NA
Census Tract,18057110405,11/2024,3,3.5,1.75,NA
Census Tract,18057110405,12/2024,3,3,3.5,NA
Census Tract,18057110405,01/2025,4,7,5.25,NA
Census Tract,18057110405,02/2025,5,3.5,3.5,NA
Census Tract,18057110405,03/2025,6,4,3,NA
Census Tract,18057110405,04/2025,2,4.5,3,NA
Census Tract,18057110405,05/2025,2,3,3.25,NA
Census Tract,18057110405,06/2025,3,7,3.75,NA
Census Tract,18057110405,07/2025,2,4.5,2.75,NA
Census Tract,18057110405,08/2025,0,3.5,2,NA
Census Tract,18057110405,09/2025,1,6,2.25,NA
Census Tract,18057110405,10/2025,6,3,3.75,NA
Census Tract,18057110405,11/2025,3,3.5,1.75,NA
Census Tract,18057110405,12/2025,0,0,0.25,13/12/2025
Census Tract,18057110406,01/2020,0,1.5,0.25,NA
Census Tract,18057110406,02/2020,0,0,1,NA
Census Tract,18057110406,03/2020,0,1.5,0.5,NA
Census Tract,18057110406,04/2020,0,0.5,1,NA
Census Tract,18057110406,05/2020,0,1,1,NA
Census Tract,18057110406,06/2020,1,0.5,0.5,NA
Census Tract,18057110406,07/2020,0,1,0.25,NA
Census Tract,18057110406,08/2020,0,1,0.5,NA
Census Tract,18057110406,09/2020,1,1.5,0.75,NA
Census Tract,18057110406,10/2020,0,2,0.75,NA
Census Tract,18057110406,11/2020,0,0.5,1.75,NA
Census Tract,18057110406,12/2020,2,0.5,0.75,NA
Census Tract,18057110406,01/2021,0,1.5,0.25,NA
Census Tract,18057110406,02/2021,1,0,1,NA
Census Tract,18057110406,03/2021,0,1.5,0.5,NA
Census Tract,18057110406,04/2021,1,0.5,1,NA
Census Tract,18057110406,05/2021,0,1,1,NA
Census Tract,18057110406,06/2021,0,0.5,0.5,NA
Census Tract,18057110406,07/2021,1,1,0.25,NA
Census Tract,18057110406,08/2021,1,1,0.5,NA
Census Tract,18057110406,09/2021,1,1.5,0.75,NA
Census Tract,18057110406,10/2021,0,2,0.75,NA
Census Tract,18057110406,11/2021,1,0.5,1.75,NA
Census Tract,18057110406,12/2021,2,0.5,0.75,NA
Census Tract,18057110406,01/2022,0,1.5,0.25,NA
Census Tract,18057110406,02/2022,0,0,1,NA
Census Tract,18057110406,03/2022,2,1.5,0.5,NA
Census Tract,18057110406,04/2022,0,0.5,1,NA
Census Tract,18057110406,05/2022,1,1,1,NA
Census Tract,18057110406,06/2022,1,0.5,0.5,NA
Census Tract,18057110406,07/2022,1,1,0.25,NA
Census Tract,18057110406,08/2022,1,1,0.5,NA
Census Tract,18057110406,09/2022,1,1.5,0.75,NA
Census Tract,18057110406,10/2022,2,2,0.75,NA
Census Tract,18057110406,11/2022,2,0.5,1.75,NA
Census Tract,18057110406,12/2022,1,0.5,0.75,NA
Census Tract,18057110406,01/2023,2,1.5,0.25,NA
Census Tract,18057110406,02/2023,0,0,1,NA
Census Tract,18057110406,03/2023,1,1.5,0.5,NA
Census Tract,18057110406,04/2023,0,0.5,1,NA
Census Tract,18057110406,05/2023,1,1,1,NA
Census Tract,18057110406,06/2023,0,0.5,0.5,NA
Census Tract,18057110406,07/2023,0,1,0.25,NA
Census Tract,18057110406,08/2023,2,1,0.5,NA
Census Tract,18057110406,09/2023,2,1.5,0.75,NA
Census Tract,18057110406,10/2023,1,2,0.75,NA
Census Tract,18057110406,11/2023,1,0.5,1.75,NA
Census Tract,18057110406,12/2023,1,0.5,0.75,NA
Census Tract,18057110406,01/2024,1,1.5,0.25,NA
Census Tract,18057110406,02/2024,0,0,1,NA
Census Tract,18057110406,03/2024,2,1.5,0.5,NA
Census Tract,18057110406,04/2024,1,0.5,1,NA
Census Tract,18057110406,05/2024,1,1,1,NA
Census Tract,18057110406,06/2024,1,0.5,0.5,NA
Census Tract,18057110406,07/2024,2,1,0.25,NA
Census Tract,18057110406,08/2024,0,1,0.5,NA
Census Tract,18057110406,09/2024,1,1.5,0.75,NA
Census Tract,18057110406,10/2024,3,2,0.75,NA
Census Tract,18057110406,11/2024,0,0.5,1.75,NA
Census Tract,18057110406,12/2024,0,0.5,0.75,NA
Census Tract,18057110406,01/2025,2,1.5,0.25,NA
Census Tract,18057110406,02/2025,2,0,1,NA
Census Tract,18057110406,03/2025,3,1.5,0.5,NA
Census Tract,18057110406,04/2025,2,0.5,1,NA
Census Tract,18057110406,05/2025,2,1,1,NA
Census Tract,18057110406,06/2025,1,0.5,0.5,NA
Census Tract,18057110406,07/2025,1,1,0.25,NA
Census Tract,18057110406,08/2025,0,1,0.5,NA
Census Tract,18057110406,09/2025,1,1.5,0.75,NA
Census Tract,18057110406,10/2025,1,2,0.75,NA
Census Tract,18057110406,11/2025,2,0.5,1.75,NA
Census Tract,18057110406,12/2025,0,0,0.5,13/12/2025
Census Tract,18057110505,01/2020,1,3.5,3,NA
Census Tract,18057110505,02/2020,2,4,2.5,NA
Census Tract,18057110505,03/2020,1,4,2.25,NA
Census Tract,18057110505,04/2020,0,5,1.75,NA
Census Tract,18057110505,05/2020,1,7,1.5,NA
Census Tract,18057110505,06/2020,0,2,3,NA
Census Tract,18057110505,07/2020,7,3.5,2.25,NA
Census Tract,18057110505,08/2020,2,3.5,3.25,NA
Census Tract,18057110505,09/2020,4,3.5,1.75,NA
Census Tract,18057110505,10/2020,1,5,3.25,NA
Census Tract,18057110505,11/2020,0,3,3,NA
Census Tract,18057110505,12/2020,1,1.5,1.75,NA
Census Tract,18057110505,01/2021,0,3.5,3,NA
Census Tract,18057110505,02/2021,0,4,2.5,NA
Census Tract,18057110505,03/2021,0,4,2.25,NA
Census Tract,18057110505,04/2021,2,5,1.75,NA
Census Tract,18057110505,05/2021,0,7,1.5,NA
Census Tract,18057110505,06/2021,2,2,3,NA
Census Tract,18057110505,07/2021,5,3.5,2.25,NA
Census Tract,18057110505,08/2021,0,3.5,3.25,NA
Census Tract,18057110505,09/2021,3,3.5,1.75,NA
Census Tract,18057110505,10/2021,2,5,3.25,NA
Census Tract,18057110505,11/2021,3,3,3,NA
Census Tract,18057110505,12/2021,2,1.5,1.75,NA
Census Tract,18057110505,01/2022,0,3.5,3,NA
Census Tract,18057110505,02/2022,2,4,2.5,NA
Census Tract,18057110505,03/2022,1,4,2.25,NA
Census Tract,18057110505,04/2022,1,5,1.75,NA
