type,GEOID,month,filings_2020,filings_avg,last_updated
Census Tract,35001000120,09/2021,0,4.33333333333333,2022-02-12
Census Tract,35001000120,10/2021,4,4,2022-02-12
Census Tract,35001000120,11/2021,0,3.33333333333333,2022-02-12
Census Tract,35001000120,12/2021,5,5.33333333333333,2022-02-12
Census Tract,35001000120,01/2022,2,3,2022-02-12
Census Tract,35001000120,02/2022,0,0,2022-02-12
Census Tract,35001000121,01/2020,3,5.66666666666667,2022-02-12
Census Tract,35001000121,02/2020,7,3.66666666666667,2022-02-12
Census Tract,35001000121,03/2020,2,4.33333333333333,2022-02-12
Census Tract,35001000121,04/2020,1,5.33333333333333,2022-02-12
Census Tract,35001000121,05/2020,0,4,2022-02-12
Census Tract,35001000121,06/2020,4,6,2022-02-12
Census Tract,35001000121,07/2020,2,6.33333333333333,2022-02-12
Census Tract,35001000121,08/2020,4,3.66666666666667,2022-02-12
Census Tract,35001000121,09/2020,4,7.66666666666667,2022-02-12
Census Tract,35001000121,10/2020,2,4.33333333333333,2022-02-12
Census Tract,35001000121,11/2020,4,4.66666666666667,2022-02-12
Census Tract,35001000121,12/2020,1,2.66666666666667,2022-02-12
Census Tract,35001000121,01/2021,1,5.66666666666667,2022-02-12
Census Tract,35001000121,02/2021,1,3.66666666666667,2022-02-12
Census Tract,35001000121,03/2021,2,4.33333333333333,2022-02-12
Census Tract,35001000121,04/2021,2,5.33333333333333,2022-02-12
Census Tract,35001000121,05/2021,1,4,2022-02-12
Census Tract,35001000121,06/2021,3,6,2022-02-12
Census Tract,35001000121,07/2021,4,6.33333333333333,2022-02-12
Census Tract,35001000121,08/2021,4,3.66666666666667,2022-02-12
Census Tract,35001000121,09/2021,2,7.66666666666667,2022-02-12
Census Tract,35001000121,10/2021,2,4.33333333333333,2022-02-12
Census Tract,35001000121,11/2021,3,4.66666666666667,2022-02-12
Census Tract,35001000121,12/2021,4,2.66666666666667,2022-02-12
Census Tract,35001000121,01/2022,2,5.66666666666667,2022-02-12
Census Tract,35001000121,02/2022,1,0.666666666666667,2022-02-12
Census Tract,35001000122,01/2020,1,1,2022-02-12
Census Tract,35001000122,02/2020,1,0.666666666666667,2022-02-12
Census Tract,35001000122,03/2020,0,1.33333333333333,2022-02-12
Census Tract,35001000122,04/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000122,05/2020,1,1,2022-02-12
Census Tract,35001000122,06/2020,0,1.66666666666667,2022-02-12
Census Tract,35001000122,07/2020,0,0.666666666666667,2022-02-12
Census Tract,35001000122,08/2020,0,3,2022-02-12
Census Tract,35001000122,09/2020,0,0.333333333333333,2022-02-12
Census Tract,35001000122,10/2020,0,1,2022-02-12
Census Tract,35001000122,11/2020,0,1,2022-02-12
Census Tract,35001000122,12/2020,0,1.66666666666667,2022-02-12
Census Tract,35001000122,01/2021,0,1,2022-02-12
Census Tract,35001000122,02/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000122,03/2021,0,1.33333333333333,2022-02-12
Census Tract,35001000122,04/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000122,05/2021,0,1,2022-02-12
Census Tract,35001000122,06/2021,1,1.66666666666667,2022-02-12
Census Tract,35001000122,07/2021,0,0.666666666666667,2022-02-12
Census Tract,35001000122,08/2021,0,3,2022-02-12
Census Tract,35001000122,09/2021,0,0.333333333333333,2022-02-12
Census Tract,35001000122,10/2021,0,1,2022-02-12
Census Tract,35001000122,11/2021,1,1,2022-02-12
Census Tract,35001000122,12/2021,0,1.66666666666667,2022-02-12
Census Tract,35001000122,01/2022,2,1,2022-02-12
Census Tract,35001000122,02/2022,0,0,2022-02-12
Census Tract,35001000123,01/2020,8,7.33333333333333,2022-02-12
Census Tract,35001000123,02/2020,6,7.66666666666667,2022-02-12
Census Tract,35001000123,03/2020,8,6.33333333333333,2022-02-12
Census Tract,35001000123,04/2020,1,5,2022-02-12
Census Tract,35001000123,05/2020,1,7.33333333333333,2022-02-12
Census Tract,35001000123,06/2020,3,10.3333333333333,2022-02-12
Census Tract,35001000123,07/2020,1,11.6666666666667,2022-02-12
Census Tract,35001000123,08/2020,3,8.66666666666667,2022-02-12
Census Tract,35001000123,09/2020,0,9.66666666666667,2022-02-12
Census Tract,35001000123,10/2020,0,9.66666666666667,2022-02-12
Census Tract,35001000123,11/2020,3,6.66666666666667,2022-02-12
Census Tract,35001000123,12/2020,0,8.33333333333333,2022-02-12
Census Tract,35001000123,01/2021,0,7.33333333333333,2022-02-12
Census Tract,35001000123,02/2021,2,7.66666666666667,2022-02-12
Census Tract,35001000123,03/2021,1,6.33333333333333,2022-02-12
Census Tract,35001000123,04/2021,1,5,2022-02-12
Census Tract,35001000123,05/2021,2,7.33333333333333,2022-02-12
Census Tract,35001000123,06/2021,0,10.3333333333333,2022-02-12
Census Tract,35001000123,07/2021,0,11.6666666666667,2022-02-12
Census Tract,35001000123,08/2021,5,8.66666666666667,2022-02-12
Census Tract,35001000123,09/2021,6,9.66666666666667,2022-02-12
Census Tract,35001000123,10/2021,0,9.66666666666667,2022-02-12
Census Tract,35001000123,11/2021,5,6.66666666666667,2022-02-12
Census Tract,35001000123,12/2021,1,8.33333333333333,2022-02-12
Census Tract,35001000123,01/2022,5,7.33333333333333,2022-02-12
Census Tract,35001000123,02/2022,0,6.66666666666667,2022-02-12
Census Tract,35001000124,01/2020,10,14.6666666666667,2022-02-12
Census Tract,35001000124,02/2020,7,12.6666666666667,2022-02-12
Census Tract,35001000124,03/2020,3,12,2022-02-12
Census Tract,35001000124,04/2020,3,8.33333333333333,2022-02-12
