site_id,serial_share,filings_pandemic,filings_past_year,filings_past_month,filings_ytd,filings_pandemic_pct_hist,filings_past_year_pct_hist,filings_past_month_pct_hist,filings_ytd_pct_hist,median_rent,renter_hh,hhs_threatened_rate,eviction_filing_rate,site,latest_update
42,,604408,106723,8923,61219,0.8266725570637921,0.9305831676607025,0.8602140171599344,0.9236699960771296,1252,1647768,,0.06476821979793272,pennsylvania,2026-08-01
51760,,99635,20216,850,11496,0.7555117438531971,0.9805024735667863,0.5026611472501479,0.945316996957487,1553,98705,,0.20481231953801732,richmond,2026-08-01
51,,673774,133853,7025,76410,0.7702510214393664,0.9761705944771205,0.6048994704438799,0.9563144160549684,1646,1134049,,0.11803105509550293,virginia,2026-08-01
12103,,102416,18408,1665,5738,0.8569551884128306,0.9312019425333873,1.1133400200601806,1.1508223024468511,1787,365306,,0.050390631415854106,tampa,2026-04-01
41039,0.181,11593,2943,257,1767,0.8041201359506138,1.295049504950495,1.2660098522167487,1.4330900243309002,1470,64504,0.020231303485055183,0.04562507751457274,eugene,2026-08-01
41051,0.292,70515,17711,1550,10262,0.7555934164845056,1.2043793138621604,1.2311358220810167,1.2708359133126934,1730,279521,0.04904819315901131,0.06336196564837704,portland,2026-08-01
41019,0.158,15726,3375,343,2070,0.8926098308548076,1.2210564399421129,1.3830645161290323,1.2785670166769612,1222,78263,0.026845380320202394,0.04312382607362355,southwest,2026-08-01
13121,0.355,779240,142047,10218,55168,0.8387014141596787,0.9472547038641206,0.841056877109227,0.8905389917512793,1795,592742,0.14103948096709867,0.23964389228365798,atlanta,2026-06-01
12031,0.06288242492704509,79956,15310,1504,8983,0.8778222419840916,1.071866139251584,1.2129032258064516,1.0599410029498526,1575,179062,0.05932582010700205,0.08550111134690777,jacksonville,2026-08-01
04013,0.2122560549233997,436087,84511,7737,48170,0.8050430685959231,0.9957993342563408,1.033322203672788,1.0053533972679933,1820,629455,0.07497438260082134,0.13426059051083875,phoenix,2026-08-01
53053,0.106,14860,3641,331,2232,0.7317313374039788,1.1447885552586072,1.1316239316239316,1.2588832487309645,1891,133071,0.021928143622577417,0.027361333423510756,tacoma,2026-08-01
40109,0.264,62564,17134,1628,9906,0.9961072147878074,0.9702701172206807,1.0064914992272025,0.9646978623947022,1149,144564,0.08267618494230929,0.11852190033479981,oklahomacity,2026-08-01
25025,,39495,8436,599,4505,0.7648215029192769,1.0416100753179405,0.9337490257209665,0.96045197740113,2196,296566,,0.028445607385877005,boston,2026-08-01
05,0.09892107,51988,10213,983,6073,0.9028437459297529,1.132449963962965,1.1351039260969977,1.1599656193295769,982,410057,0.02147262453756429,0.024906293515291777,arkansas,2026-08-01
39095,0.239,35181,6175,621,3821,0.9264252797893351,1.0374663978494623,1.186246418338109,1.1130206816195747,908,55671,0.08212534353613192,0.11091950925975823,toledo,2026-08-01
0,,6837913,1213646,82460,677551,0.8234807727498339,0.9205798614100434,0.9258302831608021,0.9505905493859507,,16710195,,0.07530919073752497,all_sites,2026-08-01
