type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,48113000407,Latinx,07/2022,1,4.5,2025-03-08
Census Tract,48113000407,Latinx,08/2022,1,5.5,2025-03-08
Census Tract,48113000407,Latinx,09/2022,6,1,2025-03-08
Census Tract,48113000407,Latinx,10/2022,0,2,2025-03-08
Census Tract,48113000407,Latinx,11/2022,6,10.5,2025-03-08
Census Tract,48113000407,Latinx,12/2022,0,7,2025-03-08
Census Tract,48113000407,Latinx,01/2023,1,1,2025-03-08
Census Tract,48113000407,Latinx,02/2023,3,3,2025-03-08
Census Tract,48113000407,Latinx,03/2023,1,3,2025-03-08
Census Tract,48113000407,Latinx,04/2023,4,4.5,2025-03-08
Census Tract,48113000407,Latinx,05/2023,0,2.5,2025-03-08
Census Tract,48113000407,Latinx,06/2023,4,8.5,2025-03-08
Census Tract,48113000407,Latinx,07/2023,2,4.5,2025-03-08
Census Tract,48113000407,Latinx,08/2023,5,5.5,2025-03-08
Census Tract,48113000407,Latinx,09/2023,1,1,2025-03-08
Census Tract,48113000407,Latinx,10/2023,1,2,2025-03-08
Census Tract,48113000407,Latinx,11/2023,21,10.5,2025-03-08
Census Tract,48113000407,Latinx,12/2023,6,7,2025-03-08
Census Tract,48113000407,Latinx,01/2024,1,1,2025-03-08
Census Tract,48113000407,Latinx,02/2024,3,3,2025-03-08
Census Tract,48113000407,Latinx,03/2024,5,3,2025-03-08
Census Tract,48113000407,Latinx,04/2024,5,4.5,2025-03-08
Census Tract,48113000407,Latinx,05/2024,5,2.5,2025-03-08
Census Tract,48113000407,Latinx,06/2024,13,8.5,2025-03-08
Census Tract,48113000407,Latinx,07/2024,7,4.5,2025-03-08
Census Tract,48113000407,Latinx,08/2024,6,5.5,2025-03-08
Census Tract,48113000407,Latinx,09/2024,1,1,2025-03-08
Census Tract,48113000407,Latinx,10/2024,3,2,2025-03-08
Census Tract,48113000407,Latinx,11/2024,0,10.5,2025-03-08
Census Tract,48113000407,Latinx,12/2024,8,7,2025-03-08
Census Tract,48113000407,Latinx,01/2025,4,1,2025-03-08
Census Tract,48113000407,Latinx,02/2025,3,3,2025-03-08
Census Tract,48113000407,Latinx,03/2025,0,0.5,2025-03-08
Census Tract,48113000408,White,01/2020,3,6,2025-03-08
Census Tract,48113000408,White,02/2020,0,7.5,2025-03-08
Census Tract,48113000408,White,03/2020,0,5,2025-03-08
Census Tract,48113000408,White,04/2020,0,5.5,2025-03-08
Census Tract,48113000408,White,05/2020,0,2.5,2025-03-08
Census Tract,48113000408,White,06/2020,1,5,2025-03-08
Census Tract,48113000408,White,07/2020,0,2.5,2025-03-08
Census Tract,48113000408,White,08/2020,0,9.5,2025-03-08
Census Tract,48113000408,White,09/2020,1,5,2025-03-08
Census Tract,48113000408,White,10/2020,0,5,2025-03-08
Census Tract,48113000408,White,11/2020,1,5.5,2025-03-08
Census Tract,48113000408,White,12/2020,2,5.5,2025-03-08
