type,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
County,12103,White,04/2022,387,443.25,2023-04-08
County,12103,White,05/2022,450,509.25,2023-04-08
County,12103,White,06/2022,537,543.75,2023-04-08
County,12103,White,07/2022,494,565.25,2023-04-08
County,12103,White,08/2022,588,616.25,2023-04-08
County,12103,White,09/2022,444,503.5,2023-04-08
County,12103,White,10/2022,587,603.75,2023-04-08
County,12103,White,11/2022,418,462,2023-04-08
County,12103,White,12/2022,492,503,2023-04-08
County,12103,White,01/2023,528,567.5,2023-04-08
County,12103,White,02/2023,470,448,2023-04-08
County,12103,White,03/2023,471,420.75,2023-04-08
County,12103,White,04/2023,48,90.5,2023-04-08
County,sealed,,01/2020,7,9,2023-04-08
County,sealed,,02/2020,5,8.75,2023-04-08
County,sealed,,03/2020,3,5.25,2023-04-08
County,sealed,,04/2020,5,7.75,2023-04-08
County,sealed,,05/2020,1,7.75,2023-04-08
County,sealed,,06/2020,1,10.75,2023-04-08
County,sealed,,07/2020,1,9,2023-04-08
County,sealed,,08/2020,1,10,2023-04-08
County,sealed,,09/2020,3,8,2023-04-08
County,sealed,,10/2020,6,15.25,2023-04-08
County,sealed,,11/2020,5,8.25,2023-04-08
County,sealed,,12/2020,0,4.75,2023-04-08
County,sealed,,01/2021,5,9,2023-04-08
County,sealed,,02/2021,1,8.75,2023-04-08
County,sealed,,03/2021,0,5.25,2023-04-08
County,sealed,,04/2021,8,7.75,2023-04-08
County,sealed,,05/2021,0,7.75,2023-04-08
County,sealed,,06/2021,2,10.75,2023-04-08
County,sealed,,07/2021,1,9,2023-04-08
County,sealed,,08/2021,4,10,2023-04-08
County,sealed,,09/2021,6,8,2023-04-08
County,sealed,,10/2021,3,15.25,2023-04-08
County,sealed,,11/2021,4,8.25,2023-04-08
County,sealed,,12/2021,1,4.75,2023-04-08
County,sealed,,01/2022,0,9,2023-04-08
County,sealed,,02/2022,1,8.75,2023-04-08
County,sealed,,03/2022,5,5.25,2023-04-08
County,sealed,,04/2022,3,7.75,2023-04-08
County,sealed,,05/2022,1,7.75,2023-04-08
County,sealed,,06/2022,1,10.75,2023-04-08
County,sealed,,07/2022,0,9,2023-04-08
County,sealed,,08/2022,3,10,2023-04-08
County,sealed,,09/2022,1,8,2023-04-08
County,sealed,,10/2022,1,15.25,2023-04-08
County,sealed,,11/2022,3,8.25,2023-04-08
County,sealed,,12/2022,2,4.75,2023-04-08
County,sealed,,01/2023,1,9,2023-04-08
County,sealed,,02/2023,3,8.75,2023-04-08
County,sealed,,03/2023,3,5.25,2023-04-08
County,sealed,,04/2023,0,1.75,2023-04-08
