type,GEOID,racial_majority,xfilemonth,xfileyear,month_filings,filings_avg,last_updated
County,35027,White,7,2021,7,11,2023-04-08
County,35027,White,8,2021,6,11.6666666666667,2023-04-08
County,35027,White,9,2021,9,7.66666666666667,2023-04-08
County,35027,White,10,2021,6,10.3333333333333,2023-04-08
County,35027,White,11,2021,4,10.6666666666667,2023-04-08
County,35027,White,12,2021,8,6,2023-04-08
County,35027,White,1,2022,9,6.33333333333333,2023-04-08
County,35027,White,2,2022,5,5.66666666666667,2023-04-08
County,35027,White,3,2022,16,5,2023-04-08
County,35027,White,4,2022,7,6.66666666666667,2023-04-08
County,35027,White,5,2022,17,9.33333333333333,2023-04-08
County,35027,White,6,2022,8,9.33333333333333,2023-04-08
County,35027,White,7,2022,5,11,2023-04-08
County,35027,White,8,2022,9,11.6666666666667,2023-04-08
County,35027,White,9,2022,6,7.66666666666667,2023-04-08
County,35027,White,10,2022,3,10.3333333333333,2023-04-08
County,35027,White,11,2022,4,10.6666666666667,2023-04-08
County,35027,White,12,2022,5,6,2023-04-08
County,35027,White,1,2023,6,6.33333333333333,2023-04-08
County,35027,White,2,2023,8,5.66666666666667,2023-04-08
County,35027,White,3,2023,6,5,2023-04-08
County,35027,White,4,2023,0,2,2023-04-08
County,35028,White,2,2020,1,0.666666666666667,2023-04-08
County,35028,White,3,2020,0,0,2023-04-08
County,35028,White,4,2020,0,1.66666666666667,2023-04-08
County,35028,White,5,2020,1,0,2023-04-08
County,35028,White,6,2020,0,0,2023-04-08
County,35028,White,7,2020,1,0.333333333333333,2023-04-08
County,35028,White,8,2020,0,0.666666666666667,2023-04-08
County,35028,White,9,2020,0,1,2023-04-08
County,35028,White,11,2020,2,0.333333333333333,2023-04-08
County,35028,White,12,2020,2,0.666666666666667,2023-04-08
County,35028,White,2,2021,2,0.666666666666667,2023-04-08
County,35028,White,3,2021,0,0,2023-04-08
County,35028,White,4,2021,0,1.66666666666667,2023-04-08
County,35028,White,5,2021,2,0,2023-04-08
County,35028,White,6,2021,2,0,2023-04-08
County,35028,White,7,2021,3,0.333333333333333,2023-04-08
County,35028,White,8,2021,3,0.666666666666667,2023-04-08
County,35028,White,9,2021,1,1,2023-04-08
County,35028,White,11,2021,0,0.333333333333333,2023-04-08
County,35028,White,12,2021,1,0.666666666666667,2023-04-08
County,35028,White,2,2022,0,0.666666666666667,2023-04-08
County,35028,White,3,2022,1,0,2023-04-08
County,35028,White,4,2022,1,1.66666666666667,2023-04-08
County,35028,White,5,2022,1,0,2023-04-08
County,35028,White,6,2022,1,0,2023-04-08
County,35028,White,7,2022,2,0.333333333333333,2023-04-08
County,35028,White,8,2022,0,0.666666666666667,2023-04-08
County,35028,White,9,2022,0,1,2023-04-08
County,35028,White,11,2022,2,0.333333333333333,2023-04-08
County,35028,White,12,2022,2,0.666666666666667,2023-04-08
County,35028,White,2,2023,0,0.666666666666667,2023-04-08
County,35028,White,3,2023,2,0,2023-04-08
County,35028,White,4,2023,0,0.333333333333333,2023-04-08
County,35029,Latinx,1,2020,3,1,2023-04-08
County,35029,Latinx,2,2020,0,1.66666666666667,2023-04-08
County,35029,Latinx,3,2020,1,1.66666666666667,2023-04-08
County,35029,Latinx,4,2020,0,0.666666666666667,2023-04-08
County,35029,Latinx,5,2020,1,2.33333333333333,2023-04-08
County,35029,Latinx,6,2020,2,1,2023-04-08
County,35029,Latinx,8,2020,1,1,2023-04-08
County,35029,Latinx,9,2020,1,1.33333333333333,2023-04-08
County,35029,Latinx,10,2020,0,1.66666666666667,2023-04-08
County,35029,Latinx,11,2020,1,1.33333333333333,2023-04-08
County,35029,Latinx,12,2020,0,1,2023-04-08
County,35029,Latinx,1,2021,3,1,2023-04-08
County,35029,Latinx,2,2021,1,1.66666666666667,2023-04-08
County,35029,Latinx,3,2021,3,1.66666666666667,2023-04-08
County,35029,Latinx,4,2021,1,0.666666666666667,2023-04-08
County,35029,Latinx,5,2021,0,2.33333333333333,2023-04-08
County,35029,Latinx,6,2021,2,1,2023-04-08
County,35029,Latinx,8,2021,2,1,2023-04-08
County,35029,Latinx,9,2021,4,1.33333333333333,2023-04-08
County,35029,Latinx,10,2021,4,1.66666666666667,2023-04-08
County,35029,Latinx,11,2021,2,1.33333333333333,2023-04-08
County,35029,Latinx,12,2021,3,1,2023-04-08
County,35029,Latinx,1,2022,0,1,2023-04-08
County,35029,Latinx,2,2022,4,1.66666666666667,2023-04-08
County,35029,Latinx,3,2022,4,1.66666666666667,2023-04-08
County,35029,Latinx,4,2022,3,0.666666666666667,2023-04-08
County,35029,Latinx,5,2022,10,2.33333333333333,2023-04-08
County,35029,Latinx,6,2022,7,1,2023-04-08
County,35029,Latinx,8,2022,8,1,2023-04-08
County,35029,Latinx,9,2022,5,1.33333333333333,2023-04-08
County,35029,Latinx,10,2022,1,1.66666666666667,2023-04-08
County,35029,Latinx,11,2022,5,1.33333333333333,2023-04-08
County,35029,Latinx,12,2022,3,1,2023-04-08
County,35029,Latinx,1,2023,9,1,2023-04-08
County,35029,Latinx,2,2023,4,1.66666666666667,2023-04-08
County,35029,Latinx,3,2023,4,1.66666666666667,2023-04-08
County,35029,Latinx,4,2023,2,0.333333333333333,2023-04-08
County,35031,White,1,2020,13,18,2023-04-08
County,35031,White,2,2020,8,10.3333333333333,2023-04-08
County,35031,White,3,2020,5,8.66666666666667,2023-04-08
County,35031,White,4,2020,11,18.3333333333333,2023-04-08
County,35031,White,5,2020,0,19.3333333333333,2023-04-08
County,35031,White,6,2020,4,8.66666666666667,2023-04-08
County,35031,White,7,2020,5,10.3333333333333,2023-04-08
County,35031,White,8,2020,11,24.6666666666667,2023-04-08
County,35031,White,9,2020,6,13,2023-04-08
County,35031,White,10,2020,5,13.3333333333333,2023-04-08
County,35031,White,11,2020,6,13.6666666666667,2023-04-08
County,35031,White,12,2020,1,14,2023-04-08
County,35031,White,1,2021,10,18,2023-04-08
County,35031,White,2,2021,5,10.3333333333333,2023-04-08
County,35031,White,3,2021,3,8.66666666666667,2023-04-08
County,35031,White,4,2021,1,18.3333333333333,2023-04-08
County,35031,White,5,2021,6,19.3333333333333,2023-04-08
County,35031,White,6,2021,5,8.66666666666667,2023-04-08
County,35031,White,7,2021,10,10.3333333333333,2023-04-08
County,35031,White,8,2021,5,24.6666666666667,2023-04-08
County,35031,White,9,2021,11,13,2023-04-08
County,35031,White,10,2021,6,13.3333333333333,2023-04-08
County,35031,White,11,2021,4,13.6666666666667,2023-04-08
County,35031,White,12,2021,9,14,2023-04-08
County,35031,White,1,2022,8,18,2023-04-08
County,35031,White,2,2022,8,10.3333333333333,2023-04-08
County,35031,White,3,2022,4,8.66666666666667,2023-04-08
County,35031,White,4,2022,11,18.3333333333333,2023-04-08
County,35031,White,5,2022,7,19.3333333333333,2023-04-08
County,35031,White,6,2022,12,8.66666666666667,2023-04-08
County,35031,White,7,2022,9,10.3333333333333,2023-04-08
County,35031,White,8,2022,2,24.6666666666667,2023-04-08
County,35031,White,9,2022,16,13,2023-04-08
County,35031,White,10,2022,10,13.3333333333333,2023-04-08
County,35031,White,11,2022,8,13.6666666666667,2023-04-08
County,35031,White,12,2022,3,14,2023-04-08
County,35031,White,1,2023,13,18,2023-04-08
County,35031,White,2,2023,6,10.3333333333333,2023-04-08
County,35031,White,3,2023,17,8.66666666666667,2023-04-08
County,35031,White,4,2023,4,4.66666666666667,2023-04-08
County,35033,Latinx,1,2020,0,0.333333333333333,2023-04-08
County,35033,Latinx,2,2020,0,0,2023-04-08
County,35033,Latinx,4,2020,0,0.333333333333333,2023-04-08
County,35033,Latinx,6,2020,0,1.33333333333333,2023-04-08
County,35033,Latinx,9,2020,1,1.33333333333333,2023-04-08
County,35033,Latinx,1,2021,1,0.333333333333333,2023-04-08
County,35033,Latinx,2,2021,1,0,2023-04-08
County,35033,Latinx,4,2021,1,0.333333333333333,2023-04-08
County,35033,Latinx,6,2021,1,1.33333333333333,2023-04-08
County,35033,Latinx,9,2021,0,1.33333333333333,2023-04-08
County,35033,Latinx,1,2022,0,0.333333333333333,2023-04-08
County,35033,Latinx,2,2022,1,0,2023-04-08
County,35033,Latinx,4,2022,1,0.333333333333333,2023-04-08
County,35033,Latinx,6,2022,0,1.33333333333333,2023-04-08
County,35033,Latinx,9,2022,1,1.33333333333333,2023-04-08
County,35033,Latinx,1,2023,1,0.333333333333333,2023-04-08
County,35033,Latinx,2,2023,0,0,2023-04-08
County,35033,Latinx,4,2023,0,0,2023-04-08
County,35035,White,1,2020,23,22,2023-04-08
County,35035,White,2,2020,22,19.6666666666667,2023-04-08
County,35035,White,3,2020,26,22,2023-04-08
County,35035,White,4,2020,11,24,2023-04-08
County,35035,White,5,2020,20,27.6666666666667,2023-04-08
County,35035,White,6,2020,21,23.6666666666667,2023-04-08
County,35035,White,7,2020,22,30,2023-04-08
County,35035,White,8,2020,19,22.6666666666667,2023-04-08
County,35035,White,9,2020,18,30,2023-04-08
County,35035,White,10,2020,22,29.6666666666667,2023-04-08
County,35035,White,11,2020,22,20.6666666666667,2023-04-08
County,35035,White,12,2020,22,21.3333333333333,2023-04-08
County,35035,White,1,2021,25,22,2023-04-08
County,35035,White,2,2021,17,19.6666666666667,2023-04-08
County,35035,White,3,2021,22,22,2023-04-08
County,35035,White,4,2021,7,24,2023-04-08
County,35035,White,5,2021,13,27.6666666666667,2023-04-08
County,35035,White,6,2021,28,23.6666666666667,2023-04-08
County,35035,White,7,2021,21,30,2023-04-08
County,35035,White,8,2021,16,22.6666666666667,2023-04-08
County,35035,White,9,2021,19,30,2023-04-08
County,35035,White,10,2021,17,29.6666666666667,2023-04-08
County,35035,White,11,2021,21,20.6666666666667,2023-04-08
County,35035,White,12,2021,24,21.3333333333333,2023-04-08
County,35035,White,1,2022,23,22,2023-04-08
County,35035,White,2,2022,20,19.6666666666667,2023-04-08
County,35035,White,3,2022,29,22,2023-04-08
County,35035,White,4,2022,18,24,2023-04-08
County,35035,White,5,2022,34,27.6666666666667,2023-04-08
County,35035,White,6,2022,28,23.6666666666667,2023-04-08
County,35035,White,7,2022,18,30,2023-04-08
County,35035,White,8,2022,38,22.6666666666667,2023-04-08
County,35035,White,9,2022,15,30,2023-04-08
County,35035,White,10,2022,22,29.6666666666667,2023-04-08
County,35035,White,11,2022,23,20.6666666666667,2023-04-08
County,35035,White,12,2022,22,21.3333333333333,2023-04-08
County,35035,White,1,2023,39,22,2023-04-08
County,35035,White,2,2023,27,19.6666666666667,2023-04-08
County,35035,White,3,2023,22,22,2023-04-08
County,35035,White,4,2023,7,4.66666666666667,2023-04-08
County,35037,White,1,2020,7,3.66666666666667,2023-04-08
County,35037,White,2,2020,4,2,2023-04-08
County,35037,White,3,2020,0,2.66666666666667,2023-04-08
County,35037,White,4,2020,0,5.66666666666667,2023-04-08
County,35037,White,5,2020,1,1.33333333333333,2023-04-08
County,35037,White,6,2020,1,2.66666666666667,2023-04-08
County,35037,White,7,2020,0,4.33333333333333,2023-04-08
County,35037,White,8,2020,0,2,2023-04-08
County,35037,White,9,2020,1,2.33333333333333,2023-04-08
County,35037,White,10,2020,1,2.33333333333333,2023-04-08
County,35037,White,11,2020,1,1,2023-04-08
County,35037,White,12,2020,5,1.33333333333333,2023-04-08
County,35037,White,1,2021,1,3.66666666666667,2023-04-08
County,35037,White,2,2021,1,2,2023-04-08
County,35037,White,3,2021,2,2.66666666666667,2023-04-08
County,35037,White,4,2021,0,5.66666666666667,2023-04-08
County,35037,White,5,2021,3,1.33333333333333,2023-04-08
County,35037,White,6,2021,1,2.66666666666667,2023-04-08
County,35037,White,7,2021,6,4.33333333333333,2023-04-08
County,35037,White,8,2021,2,2,2023-04-08
County,35037,White,9,2021,0,2.33333333333333,2023-04-08
County,35037,White,10,2021,6,2.33333333333333,2023-04-08
County,35037,White,11,2021,3,1,2023-04-08
County,35037,White,12,2021,0,1.33333333333333,2023-04-08
County,35037,White,1,2022,4,3.66666666666667,2023-04-08
County,35037,White,2,2022,6,2,2023-04-08
County,35037,White,3,2022,1,2.66666666666667,2023-04-08
County,35037,White,4,2022,1,5.66666666666667,2023-04-08
County,35037,White,5,2022,3,1.33333333333333,2023-04-08
County,35037,White,6,2022,0,2.66666666666667,2023-04-08
County,35037,White,7,2022,7,4.33333333333333,2023-04-08
County,35037,White,8,2022,6,2,2023-04-08
County,35037,White,9,2022,3,2.33333333333333,2023-04-08
County,35037,White,10,2022,3,2.33333333333333,2023-04-08
County,35037,White,11,2022,1,1,2023-04-08
County,35037,White,12,2022,4,1.33333333333333,2023-04-08
County,35037,White,1,2023,4,3.66666666666667,2023-04-08
County,35037,White,2,2023,4,2,2023-04-08
County,35037,White,3,2023,4,2.66666666666667,2023-04-08
County,35037,White,4,2023,0,1.66666666666667,2023-04-08
County,35039,Latinx,1,2020,8,1.66666666666667,2023-04-08
County,35039,Latinx,2,2020,5,4,2023-04-08
County,35039,Latinx,3,2020,2,3,2023-04-08
County,35039,Latinx,4,2020,0,2,2023-04-08
County,35039,Latinx,5,2020,0,2.33333333333333,2023-04-08
County,35039,Latinx,6,2020,1,4,2023-04-08
County,35039,Latinx,7,2020,1,2.33333333333333,2023-04-08
County,35039,Latinx,8,2020,4,3,2023-04-08
County,35039,Latinx,9,2020,3,2,2023-04-08
County,35039,Latinx,10,2020,2,1,2023-04-08
County,35039,Latinx,12,2020,0,1.33333333333333,2023-04-08
County,35039,Latinx,1,2021,4,1.66666666666667,2023-04-08
County,35039,Latinx,2,2021,0,4,2023-04-08
County,35039,Latinx,3,2021,0,3,2023-04-08
County,35039,Latinx,4,2021,2,2,2023-04-08
County,35039,Latinx,5,2021,1,2.33333333333333,2023-04-08
County,35039,Latinx,6,2021,1,4,2023-04-08
County,35039,Latinx,7,2021,2,2.33333333333333,2023-04-08
County,35039,Latinx,8,2021,1,3,2023-04-08
County,35039,Latinx,9,2021,10,2,2023-04-08
County,35039,Latinx,10,2021,1,1,2023-04-08
County,35039,Latinx,12,2021,0,1.33333333333333,2023-04-08
County,35039,Latinx,1,2022,2,1.66666666666667,2023-04-08
County,35039,Latinx,2,2022,1,4,2023-04-08
County,35039,Latinx,3,2022,0,3,2023-04-08
County,35039,Latinx,4,2022,1,2,2023-04-08
County,35039,Latinx,5,2022,1,2.33333333333333,2023-04-08
County,35039,Latinx,6,2022,2,4,2023-04-08
County,35039,Latinx,7,2022,0,2.33333333333333,2023-04-08
County,35039,Latinx,8,2022,1,3,2023-04-08
County,35039,Latinx,9,2022,1,2,2023-04-08
County,35039,Latinx,10,2022,3,1,2023-04-08
County,35039,Latinx,12,2022,4,1.33333333333333,2023-04-08
County,35039,Latinx,1,2023,0,1.66666666666667,2023-04-08
County,35039,Latinx,2,2023,0,4,2023-04-08
County,35039,Latinx,3,2023,0,3,2023-04-08
County,35039,Latinx,4,2023,0,1.33333333333333,2023-04-08
County,35041,White,1,2020,9,7.33333333333333,2023-04-08
County,35041,White,2,2020,6,7,2023-04-08
County,35041,White,3,2020,2,6.66666666666667,2023-04-08
County,35041,White,4,2020,2,8.33333333333333,2023-04-08
County,35041,White,5,2020,1,8,2023-04-08
County,35041,White,6,2020,9,7.33333333333333,2023-04-08
County,35041,White,7,2020,2,10.3333333333333,2023-04-08
County,35041,White,8,2020,2,5.66666666666667,2023-04-08
County,35041,White,9,2020,5,6.66666666666667,2023-04-08
County,35041,White,10,2020,3,5,2023-04-08
County,35041,White,11,2020,5,5.66666666666667,2023-04-08
County,35041,White,12,2020,5,5,2023-04-08
County,35041,White,1,2021,6,7.33333333333333,2023-04-08
County,35041,White,2,2021,1,7,2023-04-08
County,35041,White,3,2021,2,6.66666666666667,2023-04-08
County,35041,White,4,2021,7,8.33333333333333,2023-04-08
County,35041,White,5,2021,7,8,2023-04-08
County,35041,White,6,2021,4,7.33333333333333,2023-04-08
County,35041,White,7,2021,2,10.3333333333333,2023-04-08
County,35041,White,8,2021,5,5.66666666666667,2023-04-08
County,35041,White,9,2021,2,6.66666666666667,2023-04-08
County,35041,White,10,2021,5,5,2023-04-08
County,35041,White,11,2021,5,5.66666666666667,2023-04-08
County,35041,White,12,2021,10,5,2023-04-08
County,35041,White,1,2022,6,7.33333333333333,2023-04-08
County,35041,White,2,2022,2,7,2023-04-08
County,35041,White,3,2022,2,6.66666666666667,2023-04-08
County,35041,White,4,2022,7,8.33333333333333,2023-04-08
County,35041,White,5,2022,11,8,2023-04-08
County,35041,White,6,2022,4,7.33333333333333,2023-04-08
County,35041,White,7,2022,6,10.3333333333333,2023-04-08
County,35041,White,8,2022,6,5.66666666666667,2023-04-08
County,35041,White,9,2022,5,6.66666666666667,2023-04-08
County,35041,White,10,2022,5,5,2023-04-08
County,35041,White,11,2022,5,5.66666666666667,2023-04-08
County,35041,White,12,2022,4,5,2023-04-08
County,35041,White,1,2023,2,7.33333333333333,2023-04-08
County,35041,White,2,2023,10,7,2023-04-08
County,35041,White,3,2023,6,6.66666666666667,2023-04-08
County,35041,White,4,2023,2,0.666666666666667,2023-04-08
County,35043,White,1,2020,33,52.3333333333333,2023-04-08
County,35043,White,2,2020,31,42.6666666666667,2023-04-08
County,35043,White,3,2020,25,30.6666666666667,2023-04-08
County,35043,White,4,2020,8,42.6666666666667,2023-04-08
County,35043,White,5,2020,20,51.6666666666667,2023-04-08
County,35043,White,6,2020,13,48,2023-04-08
County,35043,White,7,2020,13,45.6666666666667,2023-04-08
County,35043,White,8,2020,13,45.3333333333333,2023-04-08
County,35043,White,9,2020,8,53,2023-04-08
County,35043,White,10,2020,10,47,2023-04-08
County,35043,White,11,2020,17,42.6666666666667,2023-04-08
County,35043,White,12,2020,5,39,2023-04-08
County,35043,White,1,2021,8,52.3333333333333,2023-04-08
County,35043,White,2,2021,11,42.6666666666667,2023-04-08
County,35043,White,3,2021,7,30.6666666666667,2023-04-08
County,35043,White,4,2021,12,42.6666666666667,2023-04-08
County,35043,White,5,2021,19,51.6666666666667,2023-04-08
County,35043,White,6,2021,15,48,2023-04-08
County,35043,White,7,2021,14,45.6666666666667,2023-04-08
County,35043,White,8,2021,10,45.3333333333333,2023-04-08
County,35043,White,9,2021,19,53,2023-04-08
County,35043,White,10,2021,11,47,2023-04-08
County,35043,White,11,2021,12,42.6666666666667,2023-04-08
County,35043,White,12,2021,11,39,2023-04-08
County,35043,White,1,2022,23,52.3333333333333,2023-04-08
County,35043,White,2,2022,18,42.6666666666667,2023-04-08
County,35043,White,3,2022,10,30.6666666666667,2023-04-08
County,35043,White,4,2022,14,42.6666666666667,2023-04-08
County,35043,White,5,2022,18,51.6666666666667,2023-04-08
County,35043,White,6,2022,23,48,2023-04-08
County,35043,White,7,2022,23,45.6666666666667,2023-04-08
County,35043,White,8,2022,6,45.3333333333333,2023-04-08
County,35043,White,9,2022,7,53,2023-04-08
County,35043,White,10,2022,20,47,2023-04-08
County,35043,White,11,2022,11,42.6666666666667,2023-04-08
County,35043,White,12,2022,3,39,2023-04-08
County,35043,White,1,2023,14,52.3333333333333,2023-04-08
County,35043,White,2,2023,19,42.6666666666667,2023-04-08
County,35043,White,3,2023,7,30.6666666666667,2023-04-08
County,35043,White,4,2023,4,4,2023-04-08
County,35045,White,1,2020,46,54,2023-04-08
County,35045,White,2,2020,46,43.3333333333333,2023-04-08
County,35045,White,3,2020,36,44.6666666666667,2023-04-08
County,35045,White,4,2020,8,40,2023-04-08
County,35045,White,5,2020,8,45.3333333333333,2023-04-08
County,35045,White,6,2020,11,48.6666666666667,2023-04-08
County,35045,White,7,2020,20,47.3333333333333,2023-04-08
County,35045,White,8,2020,36,55.6666666666667,2023-04-08
County,35045,White,9,2020,31,57,2023-04-08
County,35045,White,10,2020,30,57.3333333333333,2023-04-08
County,35045,White,11,2020,14,53.6666666666667,2023-04-08
County,35045,White,12,2020,18,28.3333333333333,2023-04-08
County,35045,White,1,2021,36,54,2023-04-08
County,35045,White,2,2021,11,43.3333333333333,2023-04-08
County,35045,White,3,2021,19,44.6666666666667,2023-04-08
County,35045,White,4,2021,25,40,2023-04-08
County,35045,White,5,2021,30,45.3333333333333,2023-04-08
County,35045,White,6,2021,50,48.6666666666667,2023-04-08
County,35045,White,7,2021,25,47.3333333333333,2023-04-08
County,35045,White,8,2021,27,55.6666666666667,2023-04-08
County,35045,White,9,2021,38,57,2023-04-08
County,35045,White,10,2021,35,57.3333333333333,2023-04-08
County,35045,White,11,2021,40,53.6666666666667,2023-04-08
County,35045,White,12,2021,22,28.3333333333333,2023-04-08
County,35045,White,1,2022,22,54,2023-04-08
County,35045,White,2,2022,28,43.3333333333333,2023-04-08
County,35045,White,3,2022,27,44.6666666666667,2023-04-08
County,35045,White,4,2022,30,40,2023-04-08
County,35045,White,5,2022,31,45.3333333333333,2023-04-08
County,35045,White,6,2022,41,48.6666666666667,2023-04-08
County,35045,White,7,2022,70,47.3333333333333,2023-04-08
County,35045,White,8,2022,38,55.6666666666667,2023-04-08
County,35045,White,9,2022,31,57,2023-04-08
County,35045,White,10,2022,51,57.3333333333333,2023-04-08
County,35045,White,11,2022,39,53.6666666666667,2023-04-08
County,35045,White,12,2022,43,28.3333333333333,2023-04-08
County,35045,White,1,2023,54,54,2023-04-08
County,35045,White,2,2023,53,43.3333333333333,2023-04-08
County,35045,White,3,2023,51,44.6666666666667,2023-04-08
County,35045,White,4,2023,3,7,2023-04-08
County,35047,Latinx,1,2020,6,6,2023-04-08
County,35047,Latinx,2,2020,3,5.33333333333333,2023-04-08
County,35047,Latinx,3,2020,6,6.33333333333333,2023-04-08
County,35047,Latinx,4,2020,4,6.66666666666667,2023-04-08
County,35047,Latinx,5,2020,3,10.6666666666667,2023-04-08
County,35047,Latinx,6,2020,4,8,2023-04-08
County,35047,Latinx,7,2020,10,7,2023-04-08
County,35047,Latinx,8,2020,6,8.33333333333333,2023-04-08
County,35047,Latinx,9,2020,3,7,2023-04-08
County,35047,Latinx,10,2020,2,8.33333333333333,2023-04-08
County,35047,Latinx,11,2020,4,5.66666666666667,2023-04-08
County,35047,Latinx,12,2020,0,7,2023-04-08
County,35047,Latinx,1,2021,5,6,2023-04-08
County,35047,Latinx,2,2021,7,5.33333333333333,2023-04-08
County,35047,Latinx,3,2021,9,6.33333333333333,2023-04-08
County,35047,Latinx,4,2021,3,6.66666666666667,2023-04-08
County,35047,Latinx,5,2021,3,10.6666666666667,2023-04-08
County,35047,Latinx,6,2021,4,8,2023-04-08
County,35047,Latinx,7,2021,8,7,2023-04-08
County,35047,Latinx,8,2021,6,8.33333333333333,2023-04-08
County,35047,Latinx,9,2021,4,7,2023-04-08
County,35047,Latinx,10,2021,0,8.33333333333333,2023-04-08
County,35047,Latinx,11,2021,7,5.66666666666667,2023-04-08
County,35047,Latinx,12,2021,6,7,2023-04-08
County,35047,Latinx,1,2022,2,6,2023-04-08
County,35047,Latinx,2,2022,3,5.33333333333333,2023-04-08
County,35047,Latinx,3,2022,5,6.33333333333333,2023-04-08
County,35047,Latinx,4,2022,7,6.66666666666667,2023-04-08
County,35047,Latinx,5,2022,5,10.6666666666667,2023-04-08
County,35047,Latinx,6,2022,7,8,2023-04-08
County,35047,Latinx,7,2022,7,7,2023-04-08
County,35047,Latinx,8,2022,4,8.33333333333333,2023-04-08
County,35047,Latinx,9,2022,10,7,2023-04-08
County,35047,Latinx,10,2022,2,8.33333333333333,2023-04-08
County,35047,Latinx,11,2022,3,5.66666666666667,2023-04-08
County,35047,Latinx,12,2022,2,7,2023-04-08
County,35047,Latinx,1,2023,6,6,2023-04-08
County,35047,Latinx,2,2023,4,5.33333333333333,2023-04-08
County,35047,Latinx,3,2023,5,6.33333333333333,2023-04-08
County,35047,Latinx,4,2023,0,1,2023-04-08
County,35049,White,1,2020,32,53.3333333333333,2023-04-08
County,35049,White,2,2020,50,48.3333333333333,2023-04-08
County,35049,White,3,2020,24,48.6666666666667,2023-04-08
County,35049,White,4,2020,15,49.6666666666667,2023-04-08
County,35049,White,5,2020,15,48.6666666666667,2023-04-08
County,35049,White,6,2020,20,49,2023-04-08
County,35049,White,7,2020,34,44.6666666666667,2023-04-08
County,35049,White,8,2020,28,52,2023-04-08
County,35049,White,9,2020,21,48.3333333333333,2023-04-08
County,35049,White,10,2020,17,50,2023-04-08
County,35049,White,11,2020,21,40.3333333333333,2023-04-08
County,35049,White,12,2020,30,50.3333333333333,2023-04-08
County,35049,White,1,2021,50,53.3333333333333,2023-04-08
County,35049,White,2,2021,28,48.3333333333333,2023-04-08
County,35049,White,3,2021,37,48.6666666666667,2023-04-08
County,35049,White,4,2021,19,49.6666666666667,2023-04-08
County,35049,White,5,2021,35,48.6666666666667,2023-04-08
County,35049,White,6,2021,38,49,2023-04-08
County,35049,White,7,2021,40,44.6666666666667,2023-04-08
County,35049,White,8,2021,37,52,2023-04-08
County,35049,White,9,2021,30,48.3333333333333,2023-04-08
County,35049,White,10,2021,29,50,2023-04-08
County,35049,White,11,2021,28,40.3333333333333,2023-04-08
County,35049,White,12,2021,25,50.3333333333333,2023-04-08
County,35049,White,1,2022,38,53.3333333333333,2023-04-08
County,35049,White,2,2022,33,48.3333333333333,2023-04-08
County,35049,White,3,2022,36,48.6666666666667,2023-04-08
County,35049,White,4,2022,43,49.6666666666667,2023-04-08
County,35049,White,5,2022,38,48.6666666666667,2023-04-08
County,35049,White,6,2022,20,49,2023-04-08
County,35049,White,7,2022,34,44.6666666666667,2023-04-08
County,35049,White,8,2022,39,52,2023-04-08
County,35049,White,9,2022,41,48.3333333333333,2023-04-08
County,35049,White,10,2022,53,50,2023-04-08
County,35049,White,11,2022,32,40.3333333333333,2023-04-08
County,35049,White,12,2022,39,50.3333333333333,2023-04-08
County,35049,White,1,2023,38,53.3333333333333,2023-04-08
County,35049,White,2,2023,52,48.3333333333333,2023-04-08
County,35049,White,3,2023,41,48.6666666666667,2023-04-08
County,35049,White,4,2023,2,4.33333333333333,2023-04-08
County,35051,White,1,2020,4,6.33333333333333,2023-04-08
County,35051,White,2,2020,2,4,2023-04-08
County,35051,White,3,2020,3,6.66666666666667,2023-04-08
County,35051,White,4,2020,3,2,2023-04-08
County,35051,White,5,2020,1,6,2023-04-08
County,35051,White,6,2020,2,6,2023-04-08
County,35051,White,7,2020,5,7,2023-04-08
County,35051,White,8,2020,5,6.66666666666667,2023-04-08
County,35051,White,9,2020,1,5.66666666666667,2023-04-08
County,35051,White,10,2020,2,7.66666666666667,2023-04-08
County,35051,White,11,2020,2,5.66666666666667,2023-04-08
County,35051,White,12,2020,0,3.33333333333333,2023-04-08
County,35051,White,1,2021,2,6.33333333333333,2023-04-08
County,35051,White,2,2021,4,4,2023-04-08
County,35051,White,3,2021,2,6.66666666666667,2023-04-08
County,35051,White,4,2021,5,2,2023-04-08
County,35051,White,5,2021,1,6,2023-04-08
County,35051,White,6,2021,5,6,2023-04-08
County,35051,White,7,2021,6,7,2023-04-08
County,35051,White,8,2021,6,6.66666666666667,2023-04-08
County,35051,White,9,2021,3,5.66666666666667,2023-04-08
County,35051,White,10,2021,3,7.66666666666667,2023-04-08
County,35051,White,11,2021,3,5.66666666666667,2023-04-08
County,35051,White,12,2021,6,3.33333333333333,2023-04-08
County,35051,White,1,2022,3,6.33333333333333,2023-04-08
County,35051,White,2,2022,4,4,2023-04-08
County,35051,White,3,2022,4,6.66666666666667,2023-04-08
County,35051,White,4,2022,2,2,2023-04-08
County,35051,White,5,2022,5,6,2023-04-08
County,35051,White,6,2022,7,6,2023-04-08
County,35051,White,7,2022,4,7,2023-04-08
County,35051,White,8,2022,13,6.66666666666667,2023-04-08
County,35051,White,9,2022,7,5.66666666666667,2023-04-08
County,35051,White,10,2022,1,7.66666666666667,2023-04-08
County,35051,White,11,2022,4,5.66666666666667,2023-04-08
County,35051,White,12,2022,7,3.33333333333333,2023-04-08
County,35051,White,1,2023,7,6.33333333333333,2023-04-08
