type,xcourtcofips,GEOID,racial_majority,month,filings_2020,filings_avg,last_updated
Census Tract,,12086018400,,03/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086018500,,01/2020,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,02/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086018500,,03/2020,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,04/2020,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,05/2020,0,7,2024-03-30
Census Tract,,12086018500,,06/2020,0,6.83333333333333,2024-03-30
Census Tract,,12086018500,,07/2020,0,5.33333333333333,2024-03-30
Census Tract,,12086018500,,08/2020,0,3.83333333333333,2024-03-30
Census Tract,,12086018500,,09/2020,0,4.5,2024-03-30
Census Tract,,12086018500,,10/2020,0,4.5,2024-03-30
Census Tract,,12086018500,,11/2020,0,4.33333333333333,2024-03-30
Census Tract,,12086018500,,12/2020,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,01/2021,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,02/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086018500,,03/2021,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,04/2021,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,05/2021,0,7,2024-03-30
Census Tract,,12086018500,,06/2021,0,6.83333333333333,2024-03-30
Census Tract,,12086018500,,07/2021,0,5.33333333333333,2024-03-30
Census Tract,,12086018500,,08/2021,0,3.83333333333333,2024-03-30
Census Tract,,12086018500,,09/2021,0,4.5,2024-03-30
Census Tract,,12086018500,,10/2021,0,4.5,2024-03-30
Census Tract,,12086018500,,11/2021,0,4.33333333333333,2024-03-30
Census Tract,,12086018500,,12/2021,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,01/2022,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,02/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086018500,,03/2022,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,04/2022,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,05/2022,0,7,2024-03-30
Census Tract,,12086018500,,06/2022,0,6.83333333333333,2024-03-30
Census Tract,,12086018500,,07/2022,0,5.33333333333333,2024-03-30
Census Tract,,12086018500,,08/2022,0,3.83333333333333,2024-03-30
Census Tract,,12086018500,,09/2022,0,4.5,2024-03-30
Census Tract,,12086018500,,10/2022,0,4.5,2024-03-30
Census Tract,,12086018500,,11/2022,0,4.33333333333333,2024-03-30
Census Tract,,12086018500,,12/2022,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,01/2023,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,02/2023,0,2.33333333333333,2024-03-30
Census Tract,,12086018500,,03/2023,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,04/2023,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,05/2023,0,7,2024-03-30
Census Tract,,12086018500,,06/2023,0,6.83333333333333,2024-03-30
Census Tract,,12086018500,,07/2023,0,5.33333333333333,2024-03-30
Census Tract,,12086018500,,08/2023,0,3.83333333333333,2024-03-30
Census Tract,,12086018500,,10/2023,0,4.5,2024-03-30
Census Tract,,12086018500,,11/2023,0,4.33333333333333,2024-03-30
Census Tract,,12086018500,,12/2023,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,01/2024,0,4.66666666666667,2024-03-30
Census Tract,,12086018500,,02/2024,0,2.33333333333333,2024-03-30
Census Tract,,12086018500,,03/2024,0,4.66666666666667,2024-03-30
Census Tract,,12086018601,,01/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,02/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,03/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,04/2020,0,0.5,2024-03-30
Census Tract,,12086018601,,05/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,06/2020,0,0,2024-03-30
Census Tract,,12086018601,,07/2020,0,0.5,2024-03-30
Census Tract,,12086018601,,08/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,09/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,10/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,11/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086018601,,12/2020,0,0,2024-03-30
Census Tract,,12086018601,,01/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,02/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,03/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,04/2021,0,0.5,2024-03-30
Census Tract,,12086018601,,05/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,06/2021,0,0,2024-03-30
Census Tract,,12086018601,,07/2021,0,0.5,2024-03-30
Census Tract,,12086018601,,08/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,09/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,10/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,11/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086018601,,12/2021,0,0,2024-03-30
Census Tract,,12086018601,,01/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,02/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,03/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,04/2022,0,0.5,2024-03-30
Census Tract,,12086018601,,05/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,06/2022,0,0,2024-03-30
Census Tract,,12086018601,,07/2022,0,0.5,2024-03-30
Census Tract,,12086018601,,08/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,09/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,10/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,11/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086018601,,12/2022,0,0,2024-03-30
Census Tract,,12086018601,,01/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,02/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,03/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,04/2023,0,0.5,2024-03-30
Census Tract,,12086018601,,05/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,06/2023,0,0,2024-03-30
Census Tract,,12086018601,,07/2023,0,0.5,2024-03-30
Census Tract,,12086018601,,08/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,09/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,10/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018601,,11/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086018601,,12/2023,0,0,2024-03-30
Census Tract,,12086018601,,01/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,02/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018601,,03/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018602,,01/2020,0,2,2024-03-30
Census Tract,,12086018602,,02/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,03/2020,0,3.16666666666667,2024-03-30
Census Tract,,12086018602,,04/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,05/2020,0,2.5,2024-03-30
Census Tract,,12086018602,,06/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,07/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,08/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,09/2020,0,2.66666666666667,2024-03-30
Census Tract,,12086018602,,10/2020,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,11/2020,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,12/2020,0,3.33333333333333,2024-03-30
Census Tract,,12086018602,,01/2021,0,2,2024-03-30
Census Tract,,12086018602,,02/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,03/2021,0,3.16666666666667,2024-03-30
Census Tract,,12086018602,,04/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,05/2021,0,2.5,2024-03-30
Census Tract,,12086018602,,06/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,07/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,08/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,09/2021,0,2.66666666666667,2024-03-30
Census Tract,,12086018602,,10/2021,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,11/2021,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,12/2021,0,3.33333333333333,2024-03-30
Census Tract,,12086018602,,01/2022,0,2,2024-03-30
Census Tract,,12086018602,,02/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,03/2022,0,3.16666666666667,2024-03-30
Census Tract,,12086018602,,04/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,05/2022,0,2.5,2024-03-30
Census Tract,,12086018602,,06/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,07/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,08/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,09/2022,0,2.66666666666667,2024-03-30
Census Tract,,12086018602,,10/2022,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,11/2022,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,12/2022,0,3.33333333333333,2024-03-30
Census Tract,,12086018602,,01/2023,0,2,2024-03-30
Census Tract,,12086018602,,02/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,03/2023,0,3.16666666666667,2024-03-30
Census Tract,,12086018602,,04/2023,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,05/2023,0,2.5,2024-03-30
Census Tract,,12086018602,,06/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,07/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,08/2023,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,09/2023,0,2.66666666666667,2024-03-30
Census Tract,,12086018602,,10/2023,0,2.33333333333333,2024-03-30
Census Tract,,12086018602,,11/2023,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,12/2023,0,3.33333333333333,2024-03-30
Census Tract,,12086018602,,01/2024,0,2,2024-03-30
Census Tract,,12086018602,,02/2024,0,2.16666666666667,2024-03-30
Census Tract,,12086018602,,03/2024,0,3.16666666666667,2024-03-30
Census Tract,,12086018700,,01/2020,0,0.5,2024-03-30
Census Tract,,12086018700,,02/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,03/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,04/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,05/2020,0,0.5,2024-03-30
Census Tract,,12086018700,,06/2020,0,0.5,2024-03-30
Census Tract,,12086018700,,07/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,08/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086018700,,09/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,10/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,11/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,12/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,01/2021,0,0.5,2024-03-30
Census Tract,,12086018700,,02/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,03/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,04/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,05/2021,0,0.5,2024-03-30
Census Tract,,12086018700,,06/2021,0,0.5,2024-03-30
Census Tract,,12086018700,,07/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,08/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086018700,,09/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,10/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,11/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,12/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,01/2022,0,0.5,2024-03-30
Census Tract,,12086018700,,02/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,03/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,04/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,05/2022,0,0.5,2024-03-30
Census Tract,,12086018700,,06/2022,0,0.5,2024-03-30
Census Tract,,12086018700,,07/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,08/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086018700,,09/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,10/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,11/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,12/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,01/2023,0,0.5,2024-03-30
Census Tract,,12086018700,,02/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,04/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,05/2023,0,0.5,2024-03-30
Census Tract,,12086018700,,06/2023,0,0.5,2024-03-30
Census Tract,,12086018700,,08/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086018700,,09/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086018700,,10/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,11/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,12/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018700,,01/2024,0,0.5,2024-03-30
Census Tract,,12086018700,,02/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086018700,,03/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,01/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,02/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,03/2020,0,0,2024-03-30
Census Tract,,12086018801,,04/2020,0,0,2024-03-30
Census Tract,,12086018801,,05/2020,0,0.5,2024-03-30
Census Tract,,12086018801,,06/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,07/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,08/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,09/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,10/2020,0,0.5,2024-03-30
Census Tract,,12086018801,,11/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,12/2020,0,0.5,2024-03-30
Census Tract,,12086018801,,01/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,02/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,03/2021,0,0,2024-03-30
Census Tract,,12086018801,,04/2021,0,0,2024-03-30
Census Tract,,12086018801,,05/2021,0,0.5,2024-03-30
Census Tract,,12086018801,,06/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,07/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,08/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,09/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,10/2021,0,0.5,2024-03-30
Census Tract,,12086018801,,11/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,12/2021,0,0.5,2024-03-30
Census Tract,,12086018801,,01/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,02/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,03/2022,0,0,2024-03-30
Census Tract,,12086018801,,04/2022,0,0,2024-03-30
Census Tract,,12086018801,,05/2022,0,0.5,2024-03-30
Census Tract,,12086018801,,06/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,07/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,08/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,09/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,10/2022,0,0.5,2024-03-30
Census Tract,,12086018801,,12/2022,0,0.5,2024-03-30
Census Tract,,12086018801,,01/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,04/2023,0,0,2024-03-30
Census Tract,,12086018801,,05/2023,0,0.5,2024-03-30
Census Tract,,12086018801,,06/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,08/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,09/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086018801,,10/2023,0,0.5,2024-03-30
Census Tract,,12086018801,,11/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018801,,12/2023,0,0.5,2024-03-30
Census Tract,,12086018801,,01/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,02/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018801,,03/2024,0,0,2024-03-30
Census Tract,,12086018802,,01/2020,0,5,2024-03-30
Census Tract,,12086018802,,02/2020,0,4,2024-03-30
Census Tract,,12086018802,,03/2020,0,4.5,2024-03-30
Census Tract,,12086018802,,04/2020,0,4.33333333333333,2024-03-30
Census Tract,,12086018802,,05/2020,0,4,2024-03-30
Census Tract,,12086018802,,06/2020,0,2.83333333333333,2024-03-30
Census Tract,,12086018802,,07/2020,0,3.5,2024-03-30
Census Tract,,12086018802,,08/2020,0,4.5,2024-03-30
Census Tract,,12086018802,,09/2020,0,3,2024-03-30
Census Tract,,12086018802,,10/2020,0,3.5,2024-03-30
Census Tract,,12086018802,,11/2020,0,4.16666666666667,2024-03-30
Census Tract,,12086018802,,12/2020,0,5.66666666666667,2024-03-30
Census Tract,,12086018802,,01/2021,0,5,2024-03-30
Census Tract,,12086018802,,02/2021,0,4,2024-03-30
Census Tract,,12086018802,,03/2021,0,4.5,2024-03-30
Census Tract,,12086018802,,04/2021,0,4.33333333333333,2024-03-30
Census Tract,,12086018802,,05/2021,0,4,2024-03-30
Census Tract,,12086018802,,06/2021,0,2.83333333333333,2024-03-30
Census Tract,,12086018802,,07/2021,0,3.5,2024-03-30
Census Tract,,12086018802,,08/2021,0,4.5,2024-03-30
Census Tract,,12086018802,,09/2021,0,3,2024-03-30
Census Tract,,12086018802,,10/2021,0,3.5,2024-03-30
Census Tract,,12086018802,,11/2021,0,4.16666666666667,2024-03-30
Census Tract,,12086018802,,12/2021,0,5.66666666666667,2024-03-30
Census Tract,,12086018802,,01/2022,0,5,2024-03-30
Census Tract,,12086018802,,02/2022,0,4,2024-03-30
Census Tract,,12086018802,,03/2022,0,4.5,2024-03-30
Census Tract,,12086018802,,04/2022,0,4.33333333333333,2024-03-30
Census Tract,,12086018802,,05/2022,0,4,2024-03-30
Census Tract,,12086018802,,06/2022,0,2.83333333333333,2024-03-30
Census Tract,,12086018802,,07/2022,0,3.5,2024-03-30
Census Tract,,12086018802,,08/2022,0,4.5,2024-03-30
Census Tract,,12086018802,,09/2022,0,3,2024-03-30
Census Tract,,12086018802,,10/2022,0,3.5,2024-03-30
Census Tract,,12086018802,,11/2022,0,4.16666666666667,2024-03-30
Census Tract,,12086018802,,12/2022,0,5.66666666666667,2024-03-30
Census Tract,,12086018802,,01/2023,0,5,2024-03-30
Census Tract,,12086018802,,02/2023,0,4,2024-03-30
Census Tract,,12086018802,,03/2023,0,4.5,2024-03-30
Census Tract,,12086018802,,04/2023,0,4.33333333333333,2024-03-30
Census Tract,,12086018802,,05/2023,0,4,2024-03-30
Census Tract,,12086018802,,06/2023,0,2.83333333333333,2024-03-30
Census Tract,,12086018802,,07/2023,0,3.5,2024-03-30
Census Tract,,12086018802,,08/2023,0,4.5,2024-03-30
Census Tract,,12086018802,,09/2023,0,3,2024-03-30
Census Tract,,12086018802,,10/2023,0,3.5,2024-03-30
Census Tract,,12086018802,,11/2023,0,4.16666666666667,2024-03-30
Census Tract,,12086018802,,12/2023,0,5.66666666666667,2024-03-30
Census Tract,,12086018802,,01/2024,0,5,2024-03-30
Census Tract,,12086018802,,02/2024,0,4,2024-03-30
Census Tract,,12086018802,,03/2024,0,4.5,2024-03-30
Census Tract,,12086018803,,01/2020,0,0.666666666666667,2024-03-30
Census Tract,,12086018803,,02/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018803,,03/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,04/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,05/2020,0,1,2024-03-30
Census Tract,,12086018803,,06/2020,0,1.5,2024-03-30
Census Tract,,12086018803,,07/2020,0,0.5,2024-03-30
Census Tract,,12086018803,,08/2020,0,1.16666666666667,2024-03-30
Census Tract,,12086018803,,09/2020,0,1.5,2024-03-30
Census Tract,,12086018803,,10/2020,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,11/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,12/2020,0,0.5,2024-03-30
Census Tract,,12086018803,,01/2021,0,0.666666666666667,2024-03-30
Census Tract,,12086018803,,02/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018803,,03/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,04/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,05/2021,0,1,2024-03-30
Census Tract,,12086018803,,06/2021,0,1.5,2024-03-30
Census Tract,,12086018803,,07/2021,0,0.5,2024-03-30
Census Tract,,12086018803,,08/2021,0,1.16666666666667,2024-03-30
Census Tract,,12086018803,,09/2021,0,1.5,2024-03-30
Census Tract,,12086018803,,10/2021,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,11/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,12/2021,0,0.5,2024-03-30
Census Tract,,12086018803,,01/2022,0,0.666666666666667,2024-03-30
Census Tract,,12086018803,,02/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018803,,03/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,04/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,05/2022,0,1,2024-03-30
Census Tract,,12086018803,,06/2022,0,1.5,2024-03-30
Census Tract,,12086018803,,07/2022,0,0.5,2024-03-30
Census Tract,,12086018803,,08/2022,0,1.16666666666667,2024-03-30
Census Tract,,12086018803,,09/2022,0,1.5,2024-03-30
Census Tract,,12086018803,,10/2022,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,11/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,12/2022,0,0.5,2024-03-30
Census Tract,,12086018803,,01/2023,0,0.666666666666667,2024-03-30
Census Tract,,12086018803,,02/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018803,,03/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,04/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,05/2023,0,1,2024-03-30
Census Tract,,12086018803,,06/2023,0,1.5,2024-03-30
Census Tract,,12086018803,,07/2023,0,0.5,2024-03-30
Census Tract,,12086018803,,08/2023,0,1.16666666666667,2024-03-30
Census Tract,,12086018803,,09/2023,0,1.5,2024-03-30
Census Tract,,12086018803,,10/2023,0,0.833333333333333,2024-03-30
Census Tract,,12086018803,,11/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018803,,12/2023,0,0.5,2024-03-30
Census Tract,,12086018803,,01/2024,0,0.666666666666667,2024-03-30
Census Tract,,12086018803,,02/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018803,,03/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,01/2020,0,1,2024-03-30
Census Tract,,12086018901,,02/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,03/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,04/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,05/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,06/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,07/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,08/2020,0,0,2024-03-30
Census Tract,,12086018901,,09/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,10/2020,0,0,2024-03-30
Census Tract,,12086018901,,11/2020,0,0,2024-03-30
Census Tract,,12086018901,,12/2020,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,01/2021,0,1,2024-03-30
Census Tract,,12086018901,,02/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,03/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,04/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,05/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,06/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,07/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,08/2021,0,0,2024-03-30
Census Tract,,12086018901,,09/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,10/2021,0,0,2024-03-30
Census Tract,,12086018901,,11/2021,0,0,2024-03-30
Census Tract,,12086018901,,12/2021,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,01/2022,0,1,2024-03-30
Census Tract,,12086018901,,02/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,03/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,04/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,05/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,06/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,07/2022,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,08/2022,0,0,2024-03-30
Census Tract,,12086018901,,09/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,10/2022,0,0,2024-03-30
Census Tract,,12086018901,,11/2022,0,0,2024-03-30
Census Tract,,12086018901,,12/2022,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,01/2023,0,1,2024-03-30
Census Tract,,12086018901,,03/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,04/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,05/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,06/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,07/2023,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,08/2023,0,0,2024-03-30
Census Tract,,12086018901,,09/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,10/2023,0,0,2024-03-30
Census Tract,,12086018901,,12/2023,0,0.333333333333333,2024-03-30
Census Tract,,12086018901,,01/2024,0,1,2024-03-30
Census Tract,,12086018901,,02/2024,0,0.166666666666667,2024-03-30
Census Tract,,12086018901,,03/2024,0,0.333333333333333,2024-03-30
Census Tract,,12086018902,,01/2020,0,0,2024-03-30
Census Tract,,12086018902,,02/2020,0,0,2024-03-30
Census Tract,,12086018902,,03/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,04/2020,0,0,2024-03-30
Census Tract,,12086018902,,05/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,06/2020,0,0,2024-03-30
Census Tract,,12086018902,,07/2020,0,0,2024-03-30
Census Tract,,12086018902,,08/2020,0,0,2024-03-30
Census Tract,,12086018902,,09/2020,0,0,2024-03-30
Census Tract,,12086018902,,10/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,11/2020,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,12/2020,0,0,2024-03-30
Census Tract,,12086018902,,01/2021,0,0,2024-03-30
Census Tract,,12086018902,,02/2021,0,0,2024-03-30
Census Tract,,12086018902,,03/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,04/2021,0,0,2024-03-30
Census Tract,,12086018902,,05/2021,0,0.166666666666667,2024-03-30
Census Tract,,12086018902,,06/2021,0,0,2024-03-30
Census Tract,,12086018902,,07/2021,0,0,2024-03-30
Census Tract,,12086018902,,08/2021,0,0,2024-03-30
Census Tract,,12086018902,,09/2021,0,0,2024-03-30
