id,name,week_date,week_filings,week_trend,end_moratorium_date,start_moratorium_date,subgroups,subgroup_values,data_date
12001,"Gainesville, FL",04/12/2020,4,8.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",04/19/2020,1,3.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",04/26/2020,7,4.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",05/03/2020,5,4.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",05/10/2020,4,4.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",05/17/2020,5,5.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",05/24/2020,2,4,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",05/31/2020,6,4.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",06/07/2020,4,4.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",06/14/2020,7,4.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",06/21/2020,8,6.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",06/28/2020,7,6.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",07/05/2020,8,7.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",07/12/2020,6,7.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",07/19/2020,5,6.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",07/26/2020,6,6.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",08/02/2020,13,7.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",08/09/2020,16,10,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",08/16/2020,22,14.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",08/23/2020,28,19.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",08/30/2020,17,20.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",09/06/2020,13,20,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",09/13/2020,30,22,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",09/20/2020,49,27.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",09/27/2020,19,27.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",10/04/2020,22,30,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",10/11/2020,17,26.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",10/18/2020,33,22.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",10/25/2020,51,30.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",11/01/2020,33,33.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",11/08/2020,17,33.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",11/15/2020,44,36.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",11/22/2020,19,28.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",11/29/2020,21,25.25,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",12/06/2020,20,26,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",12/13/2020,31,22.75,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",12/20/2020,14,21.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",12/27/2020,17,20.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",01/03/2021,28,22.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",01/10/2021,23,20.5,07/28/2020,04/02/2020,,,01/23/2021
12001,"Gainesville, FL",01/17/2021,34,20.5,07/28/2020,04/02/2020,,,01/23/2021
48453,"Austin, TX",03/15/2020,129,201.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",03/22/2020,69,158,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",03/29/2020,9,141,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",04/05/2020,4,52.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",04/12/2020,5,21.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",04/19/2020,7,6.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",04/26/2020,3,4.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",05/03/2020,3,4.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",05/10/2020,7,5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",05/17/2020,7,5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",05/24/2020,9,6.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",05/31/2020,25,12,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",06/07/2020,40,20.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",06/14/2020,38,28,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",06/21/2020,18,30.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",06/28/2020,13,27.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",07/05/2020,17,21.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",07/12/2020,24,18,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",07/19/2020,11,16.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",07/26/2020,11,15.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",08/02/2020,8,13.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",08/09/2020,15,11.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",08/16/2020,14,12,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",08/23/2020,7,11,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",08/30/2020,18,13.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",09/06/2020,8,11.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",09/13/2020,22,13.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",09/20/2020,15,15.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",09/27/2020,14,14.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",10/04/2020,19,17.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",10/11/2020,17,16.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",10/18/2020,16,16.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",10/25/2020,14,16.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",11/01/2020,13,15,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",11/08/2020,20,15.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",11/15/2020,19,16.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",11/22/2020,8,15,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",11/29/2020,15,15.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",12/06/2020,23,16.25,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",12/13/2020,13,14.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",12/20/2020,11,15.5,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",12/27/2020,5,13,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",01/03/2021,10,9.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",01/10/2021,29,13.75,02/01/2021,03/19/2020,,,01/23/2021
48453,"Austin, TX",01/17/2021,16,13.75,02/01/2021,03/19/2020,,,01/23/2021
42003,"Pittsburgh, PA",03/15/2020,75,179.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",03/22/2020,0,122.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",03/29/2020,0,65.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",04/05/2020,0,18.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",04/12/2020,0,0,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",04/19/2020,0,0,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",04/26/2020,0,0,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",05/03/2020,0,0,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",05/10/2020,1,0.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",05/17/2020,0,0.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",05/24/2020,0,0.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",05/31/2020,20,5.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",06/07/2020,10,7.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",06/14/2020,10,10,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",06/21/2020,18,14.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",06/28/2020,13,12.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",07/05/2020,16,14.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",07/12/2020,18,16.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",07/19/2020,14,15.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",07/26/2020,18,16.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",08/02/2020,22,18,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",08/09/2020,16,17.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",08/16/2020,18,18.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",08/23/2020,23,19.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",08/30/2020,276,83.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",09/06/2020,193,127.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",09/13/2020,151,160.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",09/20/2020,150,192.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",09/27/2020,128,155.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",10/04/2020,141,142.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",10/11/2020,92,127.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",10/18/2020,114,118.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",10/25/2020,93,110,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",11/01/2020,125,106,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",11/08/2020,71,100.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",11/15/2020,86,93.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",11/22/2020,79,90.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",11/29/2020,90,81.5,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",12/06/2020,72,81.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",12/13/2020,71,78,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",12/20/2020,35,67,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",12/27/2020,41,54.75,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",01/03/2021,86,58.25,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",01/10/2021,90,63,08/31/2020,03/18/2020,,,01/23/2021
42003,"Pittsburgh, PA",01/17/2021,106,63,08/31/2020,03/18/2020,,,01/23/2021
29095,"Kansas City, MO",03/15/2020,88,116.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",03/22/2020,85,102,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",03/29/2020,61,89,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",04/05/2020,32,66.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",04/12/2020,23,50.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",04/19/2020,29,36.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",04/26/2020,38,30.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",05/03/2020,30,30,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",05/10/2020,65,40.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",05/17/2020,42,43.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",05/24/2020,32,42.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",05/31/2020,34,43.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",06/07/2020,74,45.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",06/14/2020,59,49.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",06/21/2020,47,53.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",06/28/2020,45,56.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",07/05/2020,56,51.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",07/12/2020,49,49.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",07/19/2020,82,58,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",07/26/2020,66,63.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",08/02/2020,96,73.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",08/09/2020,127,92.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",08/16/2020,70,89.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",08/23/2020,100,98.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",08/30/2020,182,119.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",09/06/2020,47,99.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",09/13/2020,89,104.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",09/20/2020,73,97.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",09/27/2020,71,70,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",10/04/2020,74,76.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",10/11/2020,75,73.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",10/18/2020,101,80.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",10/25/2020,86,84,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",11/01/2020,66,82,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",11/08/2020,55,77,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",11/15/2020,64,67.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",11/22/2020,50,58.75,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",11/29/2020,121,72.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",12/06/2020,73,77,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",12/13/2020,89,83.25,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",12/20/2020,65,87,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",12/27/2020,41,67,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",01/03/2021,81,69,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",01/10/2021,51,59.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
29095,"Kansas City, MO",01/17/2021,7,59.5,05/31/2020;01/24/2021,03/19/2020;01/11/2021,,,01/23/2021
39035,"Cleveland, OH",03/15/2020,18,96,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",03/22/2020,1,55.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",03/29/2020,0,34.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",04/05/2020,0,4.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",04/12/2020,0,0.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",04/19/2020,0,0,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",04/26/2020,1,0.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",05/03/2020,1,0.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",05/10/2020,0,0.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",05/17/2020,1,0.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",05/24/2020,0,0.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",05/31/2020,0,0.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",06/07/2020,0,0.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",06/14/2020,344,86,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",06/21/2020,144,122,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",06/28/2020,55,135.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",07/05/2020,87,157.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",07/12/2020,115,100.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",07/19/2020,95,88,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",07/26/2020,94,97.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",08/02/2020,95,99.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",08/09/2020,97,95.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",08/16/2020,124,102.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",08/23/2020,116,108,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",08/30/2020,94,107.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",09/06/2020,59,98.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",09/13/2020,58,81.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",09/20/2020,99,77.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",09/27/2020,56,68,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",10/04/2020,82,73.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",10/11/2020,100,84.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",10/18/2020,83,80.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",10/25/2020,108,93.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",11/01/2020,91,95.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",11/08/2020,97,94.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",11/15/2020,76,93,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",11/22/2020,55,79.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",11/29/2020,104,83,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",12/06/2020,111,86.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",12/13/2020,84,88.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",12/20/2020,96,98.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",12/27/2020,54,86.25,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",01/03/2021,105,84.75,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",01/10/2021,99,88.5,06/15/2020,03/16/2020,,,01/23/2021
39035,"Cleveland, OH",01/17/2021,44,88.5,06/15/2020,03/16/2020,,,01/23/2021
12031,"Jacksonville, FL",03/15/2020,201,184.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",03/22/2020,113,146.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",03/29/2020,66,126.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",04/05/2020,4,96,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",04/12/2020,12,48.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",04/19/2020,3,21.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",04/26/2020,7,6.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",05/03/2020,7,7.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",05/10/2020,7,6,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",05/17/2020,8,7.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",05/24/2020,8,7.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",05/31/2020,11,8.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",06/07/2020,14,10.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",06/14/2020,14,11.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",06/21/2020,16,13.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",06/28/2020,13,14.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",07/05/2020,18,15.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",07/12/2020,10,14.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",07/19/2020,7,12,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",07/26/2020,10,11.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",08/02/2020,227,63.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",08/09/2020,183,106.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",08/16/2020,199,154.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",08/23/2020,197,201.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",08/30/2020,212,197.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",09/06/2020,146,188.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",09/13/2020,189,186,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",09/20/2020,271,204.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",09/27/2020,227,208.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",10/04/2020,150,209.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",10/11/2020,171,204.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",10/18/2020,296,211,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",10/25/2020,253,217.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",11/01/2020,254,243.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",11/08/2020,166,242.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",11/15/2020,216,222.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",11/22/2020,153,197.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",11/29/2020,313,212,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",12/06/2020,144,206.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",12/13/2020,111,180.25,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",12/20/2020,38,151.5,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",12/27/2020,103,99,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",01/03/2021,83,83.75,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",01/10/2021,92,79,07/28/2020,03/19/2020,,,01/23/2021
12031,"Jacksonville, FL",01/17/2021,73,79,07/28/2020,03/19/2020,,,01/23/2021
25025,"Boston, MA",03/15/2020,81,133.5,10/17/2020,04/20/2020,,,01/23/2021
25025,"Boston, MA",03/22/2020,39,111.5,10/17/2020,04/20/2020,,,01/23/2021
25025,"Boston, MA",03/29/2020,65,92.75,10/17/2020,04/20/2020,,,01/23/2021
25025,"Boston, MA",04/05/2020,22,51.75,10/17/2020,04/20/2020,,,01/23/2021
25025,"Boston, MA",04/12/2020,38,41,10/17/2020,04/20/2020,,,01/23/2021
25025,"Boston, MA",04/19/2020,1,31.5,10/17/2020,04/20/2020,,,01/23/2021
25025,"Boston, MA",04/26/2020,1,15.5,10/17/2020,04/20/2020,,,01/23/2021
